vertex_id,substrate,depth,resultant_mag,net_drift,direction_spread,resultant_x,resultant_y,degree,depth_bin
2099,AB_N30,0.1509051957662999,0.8047378541243652,0.8047378541333333,0.6591489993124834,0.8047378541333333,3.700743415417188e-17,3,"(0.14, 0.16]"
2100,AB_N30,0.2846189841060235,0.804737854124365,0.8047378541307065,0.6591489993124833,-0.5690355937333333,0.5690355937333332,3,"(0.279, 0.299]"
2101,AB_N30,0.7736757294649665,0.307959844170429,0.3079598441733584,1.534787203865767,0.1178511302,0.28451779686666673,6,"(0.758, 0.778]"
2102,AB_N30,0.49384576010181935,0.6532814824381883,0.6532814824444025,0.9227645227127335,0.24999999999999997,0.6035533906,4,"(0.479, 0.499]"
2103,AB_N30,0.15827169953856046,0.8047378541243652,0.8047378541333333,0.6591489993124834,0.8047378541333333,0.0,3,"(0.14, 0.16]"
2104,AB_N30,0.5183948403119588,0.8047378541243652,0.8047378541307065,0.6591489993124833,-0.5690355937333333,0.5690355937333333,3,"(0.499, 0.519]"
2105,AB_N30,0.8031060675026963,0.0,0.0,7.433838291538742,0.0,0.0,8,"(0.798, 0.818]"
2106,AB_N30,0.6353248570202459,0.482842712474619,0.482842712478424,1.2067015583088359,0.34142135624,0.34142135624000003,5,"(0.618, 0.638]"
2107,AB_N30,0.07659684296484293,0.8047378541410318,0.8047378541333333,0.6591489992810631,0.8047378541333333,-3.33333360913457e-11,3,"(0.0599, 0.0798]"
2108,AB_N30,0.6702434607493845,0.6532814824381883,0.6532814824444025,0.9227645227127335,-0.6035533906,0.25,4,"(0.658, 0.678]"
2109,AB_N30,0.5722920631095978,0.307959844181317,0.3079598441887563,1.5347872038427313,0.1178511302,-0.28451779688333334,6,"(0.558, 0.578]"
2110,AB_N30,0.4057790310827146,0.6532814824381883,0.6532814824444025,0.9227645227127335,0.24999999999999997,0.6035533906,4,"(0.399, 0.419]"
2111,AB_N30,0.16653477743738931,0.8047378541243652,0.8047378541333333,0.6591489993124834,0.8047378541333333,0.0,3,"(0.16, 0.18]"
2112,AB_N30,0.4265455770750075,0.8047378541243652,0.8047378541307065,0.6591489993124833,-0.5690355937333333,0.5690355937333333,3,"(0.419, 0.439]"
2113,AB_N30,0.8421235733939632,0.14285714285714288,0.14285714285986068,1.9727697022452026,0.10101525445714286,0.10101525445714286,7,"(0.838, 0.858]"
2114,AB_N30,0.5937743006085645,0.482842712474619,0.482842712478424,1.2067015583088359,0.34142135624,0.34142135624000003,5,"(0.578, 0.598]"
2115,AB_N30,0.12025228079250028,0.8047378541243652,0.8047378541333333,0.6591489993124834,0.8047378541333333,0.0,3,"(0.12, 0.14]"
2116,AB_N30,0.6248057381604835,0.6532814824381883,0.6532814824444025,0.9227645227127335,-0.6035533906,0.25,4,"(0.618, 0.638]"
2117,AB_N30,0.6771738264834353,0.307959844170429,0.3079598441733583,1.5347872038657673,0.1178511302,-0.2845177968666667,6,"(0.658, 0.678]"
2118,AB_N30,0.3094370804874631,0.6532814824381883,0.6532814824444025,0.9227645227127335,0.24999999999999997,0.6035533906,4,"(0.299, 0.319]"
2119,AB_N30,0.15875439776476785,0.8047378541243652,0.8047378541333333,0.6591489993124834,0.8047378541333333,0.0,3,"(0.14, 0.16]"
2120,AB_N30,0.3272232457368067,0.8047378541243652,0.8047378541307065,0.6591489993124833,-0.5690355937333333,0.5690355937333333,3,"(0.319, 0.339]"
2121,AB_N30,0.8051799493464094,0.307959844170429,0.3079598441733583,1.534787203865767,0.1178511302,0.2845177968666667,6,"(0.798, 0.818]"
2122,AB_N30,0.5267951623311333,0.6532814824381883,0.6532814824444025,0.9227645227127335,0.24999999999999997,0.6035533906,4,"(0.519, 0.539]"
2123,AB_N30,0.15022894309581802,0.8047378541410318,0.8047378541333333,0.6591489992810631,0.8047378541333333,-3.33333360913457e-11,3,"(0.14, 0.16]"
2124,AB_N30,0.5531507707688677,0.8047378541243652,0.8047378541307065,0.6591489993124833,-0.5690355937333333,0.5690355937333333,3,"(0.539, 0.558]"
2125,AB_N30,0.7711517139924361,1.2500028789830253e-11,2.5000002068509275e-11,7.0750737717454895,0.0,-2.5000002068509275e-11,8,"(0.758, 0.778]"
2126,AB_N30,0.6428014496265941,0.4828427124887612,0.4828427124925661,1.2067015582845635,0.34142135624,0.34142135626000003,5,"(0.638, 0.658]"
2127,AB_N30,0.05493394497128512,0.6532814824381883,0.6532814824444025,0.9227645227127335,0.6035533906,-0.25,4,"(0.0399, 0.0599]"
2128,AB_N30,0.678531152893315,0.6532814824545203,0.6532814824539697,0.9227645226856411,-0.6035533906,0.250000000025,4,"(0.678, 0.698]"
2129,AB_N30,0.5273367612939557,0.4828427124746191,0.48284271248,1.2067015583088359,0.0,-0.48284271248,5,"(0.519, 0.539]"
2130,AB_N30,0.4434944217553255,0.6532814824381883,0.6532814824444025,0.9227645227127335,0.24999999999999997,0.6035533906,4,"(0.439, 0.459]"
2131,AB_N30,0.1650522235098667,0.8047378541243652,0.8047378541333333,0.6591489993124834,0.8047378541333333,0.0,3,"(0.16, 0.18]"
2132,AB_N30,0.4657249080401762,0.8047378541243652,0.8047378541307065,0.6591489993124833,-0.5690355937333333,0.5690355937333333,3,"(0.459, 0.479]"
2133,AB_N30,0.8344751428867345,0.0,0.0,7.433838291538742,0.0,0.0,8,"(0.818, 0.838]"
2134,AB_N30,0.6146542355060881,0.482842712474619,0.482842712478424,1.2067015583088359,0.34142135624,0.34142135624000003,5,"(0.598, 0.618]"
2135,AB_N30,0.10372900172650479,0.8047378541243652,0.8047378541333333,0.6591489993124834,0.8047378541333333,0.0,3,"(0.0998, 0.12]"
2136,AB_N30,0.6475191161429656,0.6532814824381883,0.6532814824444025,0.9227645227127335,-0.6035533906,0.25,4,"(0.638, 0.658]"
2137,AB_N30,0.6345381125168903,0.307959844170429,0.3079598441733583,1.5347872038657673,0.1178511302,-0.2845177968666667,6,"(0.618, 0.638]"
2138,AB_N30,0.3501182881333429,0.6532814824150912,0.6532814823982086,0.922764522751048,0.24999999999999997,0.60355339055,4,"(0.339, 0.359]"
2139,AB_N30,0.16391575159548188,0.8047378541410316,0.8047378541333333,0.6591489992810631,0.8047378541333333,3.33333360913457e-11,3,"(0.16, 0.18]"
2140,AB_N30,0.369050196378527,0.8047378541243649,0.8047378541071364,0.6591489993124833,-0.5690355937333333,0.5690355937,3,"(0.359, 0.379]"
2141,AB_N30,0.8288347018619214,0.307959844181317,0.3079598441887563,1.5347872038427313,0.1178511302,0.28451779688333334,6,"(0.818, 0.838]"
2142,AB_N30,0.5569830108304581,0.6532814824381883,0.6532814824444025,0.9227645227127335,0.24999999999999997,0.6035533906,4,"(0.539, 0.558]"
2143,AB_N30,0.13957818663450738,0.8047378541243652,0.8047378541333333,0.6591489993124834,0.8047378541333333,0.0,3,"(0.12, 0.14]"
2144,AB_N30,0.5852525250660534,0.8047378541243652,0.8047378541307065,0.6591489993124833,-0.5690355937333333,0.5690355937333333,3,"(0.578, 0.598]"
2145,AB_N30,0.7343190150354906,0.14285714285714288,0.14285714285986068,1.9727697022452029,0.10101525445714286,-0.10101525445714286,7,"(0.718, 0.738]"
2146,AB_N30,0.2504226784857869,0.6532814824381883,0.6532814824444025,0.9227645227127335,0.24999999999999997,0.6035533906,4,"(0.239, 0.259]"
2147,AB_N30,0.14688330691490892,0.8047378541243652,0.8047378541333333,0.6591489993124834,0.8047378541333333,0.0,3,"(0.14, 0.16]"
2148,AB_N30,0.266775903151253,0.8047378541243652,0.8047378541307065,0.6591489993124833,-0.5690355937333333,0.5690355937333333,3,"(0.259, 0.279]"
2149,AB_N30,0.759025352211087,0.307959844170429,0.3079598441733583,1.534787203865767,0.1178511302,0.2845177968666667,6,"(0.758, 0.778]"
2150,AB_N30,0.4795109148392056,0.6532814824381883,0.6532814824444025,0.9227645227127335,0.24999999999999997,0.6035533906,4,"(0.479, 0.499]"
2151,AB_N30,0.1608207389669759,0.8047378541243652,0.8047378541333333,0.6591489993124834,0.8047378541333333,0.0,3,"(0.16, 0.18]"
2152,AB_N30,0.5033509256600197,0.8047378541243652,0.8047378541307065,0.6591489993124833,-0.5690355937333333,0.5690355937333333,3,"(0.499, 0.519]"
2153,AB_N30,0.814305301625271,0.0,0.0,7.433838291538742,0.0,0.0,8,"(0.798, 0.818]"
2154,AB_N30,0.6304409005065996,0.48284271246047683,0.48284271245013966,1.2067015583331078,0.34142135624,0.3414213562,5,"(0.618, 0.638]"
2155,AB_N30,0.08498202988785353,0.8047378541410316,0.8047378541333333,0.6591489992810631,0.8047378541333333,3.33333360913457e-11,3,"(0.0798, 0.0998]"
2156,AB_N30,0.6648502673585855,0.6532814824449532,0.6532814824348354,0.9227645227015114,-0.6035533906,0.249999999975,4,"(0.658, 0.678]"
2157,AB_N30,0.5907096696906922,0.3079598441550309,0.30795984414256233,1.534787203898345,0.1178511302,-0.28451779683333334,6,"(0.578, 0.598]"
2158,AB_N30,0.3897329571929732,0.6532814824381883,0.6532814824444025,0.9227645227127335,0.24999999999999997,0.6035533906,4,"(0.379, 0.399]"
2159,AB_N30,0.16633933282036661,0.8047378541243652,0.8047378541333333,0.6591489993124834,0.8047378541333333,0.0,3,"(0.16, 0.18]"
2160,AB_N30,0.40993451311937235,0.8047378541243652,0.8047378541307065,0.6591489993124833,-0.5690355937333333,0.5690355937333333,3,"(0.399, 0.419]"
2161,AB_N30,0.84109500681558,0.14285714285714288,0.14285714285986068,1.9727697022452026,0.10101525445714286,0.10101525445714286,7,"(0.838, 0.858]"
2162,AB_N30,0.5838079561212755,0.482842712474619,0.482842712478424,1.2067015583088359,0.34142135624,0.34142135624000003,5,"(0.578, 0.598]"
2163,AB_N30,0.12641481517925213,0.8047378541243652,0.8047378541333333,0.6591489993124834,0.8047378541333333,-3.700743415417188e-17,3,"(0.12, 0.14]"
2164,AB_N30,0.6140372651936603,0.6532814824381883,0.6532814824444025,0.9227645227127335,-0.6035533906,0.25,4,"(0.598, 0.618]"
2165,AB_N30,0.6943666183237678,0.307959844170429,0.3079598441733583,1.5347872038657673,0.1178511302,-0.2845177968666667,6,"(0.678, 0.698]"
2166,AB_N30,0.29231717565759174,0.6532814824381883,0.6532814824444025,0.9227645227127335,0.24999999999999997,0.6035533906,4,"(0.279, 0.299]"
2167,AB_N30,0.15582553669913657,0.8047378541410318,0.8047378541333333,0.6591489992810631,0.8047378541333333,-3.33333360913457e-11,3,"(0.14, 0.16]"
2168,AB_N30,0.30966211523596177,0.8047378541243652,0.8047378541307065,0.6591489993124833,-0.5690355937333333,0.5690355937333333,3,"(0.299, 0.319]"
2169,AB_N30,0.792898060497131,0.3079598441550309,0.30795984414256233,1.534787203898345,0.1178511302,0.28451779683333334,6,"(0.778, 0.798]"
2170,AB_N30,0.51345108425967,0.6532814824381883,0.6532814824444025,0.9227645227127335,0.24999999999999997,0.6035533906,4,"(0.499, 0.519]"
2171,AB_N30,0.15388156547207477,0.8047378541243652,0.8047378541333333,0.6591489993124834,0.8047378541333333,0.0,3,"(0.14, 0.16]"
2172,AB_N30,0.5390431010611412,0.8047378541243652,0.8047378541307065,0.6591489993124833,-0.5690355937333333,0.5690355937333333,3,"(0.539, 0.558]"
2173,AB_N30,0.7851114379392518,0.0,0.0,7.433838291538742,0.0,0.0,8,"(0.778, 0.798]"
2174,AB_N30,0.6404627581626274,0.482842712474619,0.4828427124784239,1.2067015583088359,0.34142135624,0.34142135624,5,"(0.638, 0.658]"
2175,AB_N30,0.06414499018688069,0.6532814824381883,0.6532814824444024,0.9227645227127335,0.6035533906,-0.24999999999999992,4,"(0.0599, 0.0798]"
