substrate,group,start_texture_z,start_depth,final_phys_dist,final_perp_mismatch,near_return_phys_le2
AB_N30,all_interior75,-0.6588907530359472,0.29289321877021934,9.296580385839464,1.2544294036633028,False
AB_N30,all_interior75,0.8309323694708763,0.1255256651396579,24.081399051772788,0.2936319354618001,False
AB_N30,all_interior75,-0.5584016155876562,0.28571428571382806,7.634413615138677,1.3098582948604813,False
AB_N30,all_interior75,-0.5740186173204981,0.4632343838803597,9.296580385864276,1.2544294036877324,False
AB_N30,all_interior75,-0.0992724979091823,0.15300968743451573,22.45697665627787,1.9194268571136368,False
AB_N30,all_interior75,-0.7950585319871498,0.6306019375151903,10.769529054583284,0.13131619364526814,False
AB_N30,all_interior75,-0.6839201074720956,0.6825963704888941,8.921769989543133,0.6340506710921918,False
AB_N30,all_interior75,-0.6861336077629138,0.2683828080382035,4.131714875395687,1.711412337213327,False
AB_N30,all_interior75,1.3078775707005772,0.0765048436756262,16.485281374249347,0.4852813742277942,False
AB_N30,all_interior75,-0.38707301105266745,0.4978973392170514,21.038472276533607,1.1758759584554117,False
AB_N30,all_interior75,-0.4776993524573715,0.7806380134658579,11.082020717487307,1.0903287660232928,False
AB_N30,all_interior75,0.04875226461293796,0.6031179153263219,41.21320343558094,1.2132034356119121,False
AB_N30,all_interior75,-0.5990899846730384,0.7734590803639226,19.8994949366,0.10050506339999998,False
AB_N30,all_interior75,-0.6047456283093943,0.665264892778907,25.840944269091917,0.49557974122685694,False
AB_N30,all_interior75,-0.7107231047444786,0.7734590803639223,44.0310832279988,1.1241484664207673,False
AB_N30,all_interior75,-0.7353270878174089,0.6449598036661691,24.72792206128465,0.7279220613282026,False
AB_N30,all_interior75,-0.6010067499518916,0.49789733914834566,21.853784076846548,1.5531006153600124,False
AB_N30,all_interior75,-0.45043192336917387,0.2857142857563399,6.308644059819643,0.4483415290798419,False
AB_N30,all_interior75,-0.5069573402168445,0.3520665849367475,45.72858867916337,0.9466664703625831,False
AB_N30,all_interior75,-0.55542945350709,0.3795506070942784,10.311445185185697,1.2938694649342404,False
AB_N30,all_interior75,1.9938155091040346,0.09383632135125093,16.588511553214015,0.906247455121867,False
AB_N30,all_interior75,-0.14951596419856278,0.16018862054588373,27.337746440842807,0.8047481179931081,False
AB_N30,all_interior75,-0.5423698836121691,0.24387239730618762,4.828427124799994,0.8284271247999999,False
AB_N30,all_interior75,-0.054569573640625445,0.15721500901132823,21.853784076846548,1.5531006153600124,False
AB_N30,all_interior75,0.9608769408464363,0.10101525440764211,12.885045076326707,1.4055651470391177,False
AB_N30,all_interior75,-0.667021986914599,0.5642496383661209,16.083949582624616,1.1430511029741697,False
AB_N30,all_interior75,-0.47691250735156276,0.6377808705673125,35.1368341373219,1.184435226286951,False
AB_N30,all_interior75,1.3307419405208127,0.06635229922291933,13.382654984342446,0.9510760066082047,False
AB_N30,all_interior75,0.2053651393981604,0.1327045982981392,5.169905420906477,1.1278643263789223,False
AB_N30,all_interior75,0.07552356640457186,0.14285714284873222,41.791982101692085,1.1959230810349266,False
AB_N30,all_interior75,-0.4161771865522065,0.18469903127184287,17.65116120435634,0.6606876258675215,False
AB_N30,all_interior75,0.423763058867189,0.13270459836257553,17.276933294143763,1.2278338449046389,False
AB_N30,all_interior75,-0.7499543400608191,0.8427849909454387,32.30858716371157,0.39394858084341655,False
AB_N30,all_interior75,-0.8103583270404001,0.4040610178202373,2.6131259297776106,1.08239220030269,False
AB_N30,all_interior75,1.1914559664056836,0.007178933139654408,8.242640687124677,0.24264068711389702,False
AB_N30,all_interior75,-0.6827668156055969,0.546918160727845,6.573675032672933,0.8870155378501183,False
AB_N30,all_interior75,-0.5670726960393782,0.8643217902755317,18.653371496094465,0.2274463191819921,False
AB_N30,all_interior75,-0.3761588147350137,0.4112399509367493,5.792784234354624,1.5632180954004897,False
AB_N30,all_interior75,-0.74635887990229,0.41841888405447913,17.513853509106514,1.1246934087307956,False
AB_N30,all_interior75,-0.7245379535456764,0.23669346424554621,6.97333614542404,1.8364593657027697,False
AB_N30,all_interior75,-0.620585895831018,0.5122552054276545,0.7653668647374634,1.8477590650401499,True
AB_N30,all_interior75,1.5715212420029225,0.0418418884231108,26.727922061296937,1.27207793863568,False
AB_N30,all_interior75,-0.5477872274645368,0.8469903126055143,16.083949582624616,1.1430511029741697,False
