vertex_id,x,y,degree,k_sum_mod4,K0,K1,K2,K3,perp_x,perp_y,perp_r,k_sum
19158,-52.1629509039,19.1923881554,3,1,-26,-12,10,25,0.1629509039,-0.8076118446,0.8238870606,-3
19159,-53.8700576851,20.8994949366,3,2,-27,-12,11,26,-0.1299423149,-1.1005050634,1.1081499897,-2
19160,-56.2842712475,23.3137084990,3,0,-28,-12,12,28,0.2842712475,-0.6862915010,0.7428365678,0
19161,-57.9913780286,25.0208152802,3,1,-29,-12,13,29,-0.0086219714,-0.9791847198,0.9792226784,1
19162,-60.4055915910,27.4350288425,2,3,-30,-12,14,31,0.4055915910,-0.5649711575,0.6954832474,3
19163,-62.1126983722,29.1421356237,2,0,-31,-12,15,32,0.1126983722,-0.8578643763,0.8652353502,4
19164,-61.4055915910,28.8492424049,2,0,-31,-11,14,32,-0.5944084090,0.8492424049,1.0365973273,4
19165,-61.4055915910,29.8492424049,3,1,-31,-11,15,32,-0.5944084090,-0.1507575951,0.6132285130,5
19166,-64.5269119346,30.5563491861,3,1,-32,-12,15,34,0.5269119346,0.5563491861,0.7662640561,5
19167,-64.5269119346,31.5563491861,2,2,-32,-12,16,34,0.5269119346,-0.4436508139,0.6888121888,6
19168,-63.8198051534,31.2634559673,2,2,-32,-11,15,34,-0.1801948466,1.2634559673,1.2762410290,6
19169,-63.8198051534,32.2634559673,3,3,-32,-11,16,34,-0.1801948466,0.2634559673,0.3191852588,7
19170,-66.2340187158,33.2634559673,2,3,-33,-12,17,35,0.2340187158,-0.7365440327,0.7728271938,7
19171,-65.5269119346,32.9705627485,2,3,-33,-11,16,35,-0.4730880654,0.9705627485,1.0797242085,7
19172,-65.5269119346,33.9705627485,3,0,-33,-11,17,35,-0.4730880654,-0.0294372515,0.4740030268,8
19173,29.8492424049,-58.9913780286,3,0,15,-10,-30,-31,0.1507575951,1.0086219714,1.0198265213,-56
19174,27.4350288425,-56.9913780286,3,1,14,-11,-28,-30,0.5649711575,-0.9913780286,1.1410621387,-55
19175,25.7279220614,-54.8700576851,3,3,13,-10,-28,-28,0.2720779386,1.1299423149,1.1622375143,-53
19176,21.6066017178,-50.7487373415,3,2,11,-10,-26,-25,0.3933982822,1.2512626585,1.3116479897,-50
19177,17.4852813742,-47.0416305603,3,0,9,-11,-23,-23,0.5147186258,-1.0416305603,1.1618646599,-48
19178,15.7781745931,-44.9203102168,3,2,8,-10,-23,-21,0.2218254069,1.0796897832,1.1022415975,-46
19179,11.6568542495,-40.7989898732,3,1,6,-10,-21,-18,0.3431457505,1.2010101268,1.2490693859,-43
19180,7.5355339059,-37.0918830920,3,3,4,-11,-18,-16,0.4644660941,-1.0918830920,1.1865653961,-41
19181,5.8284271247,-34.9705627485,3,1,3,-10,-18,-14,0.1715728753,1.0294372515,1.0436370568,-39
19182,3.4142135624,-32.9705627485,3,2,2,-11,-16,-13,0.5857864376,-0.9705627485,1.1336391839,-38
19183,1.7071067812,-30.8492424049,3,0,1,-10,-16,-11,0.2928932188,1.1507575951,1.1874466221,-36
19184,-2.4142135624,-26.7279220614,3,3,-1,-10,-14,-8,0.4142135624,1.2720779386,1.3378173109,-33
19185,-6.5355339059,-23.0208152802,3,1,-3,-11,-11,-6,0.5355339059,-1.0208152802,1.1527620746,-31
19186,-8.2426406871,-20.8994949366,3,3,-4,-10,-11,-4,0.2426406871,1.1005050634,1.1269365100,-29
19187,-12.3639610307,-16.7781745931,3,2,-6,-10,-9,-1,0.3639610307,1.2218254069,1.2748823306,-26
19188,-16.4852813742,-13.0710678119,3,0,-8,-11,-6,1,0.4852813742,-1.0710678119,1.1758759585,-24
19189,-18.1923881554,-10.9497474683,3,2,-9,-10,-6,3,0.1923881554,1.0502525317,1.0677282345,-22
19190,-20.6066017178,-8.9497474683,3,3,-10,-11,-4,4,0.6066017178,-0.9497474683,1.1269365100,-21
19191,-22.3137084990,-6.8284271247,3,1,-11,-10,-4,6,0.3137084990,1.1715728753,1.2128462493,-19
19192,-26.4350288425,-2.7071067812,3,0,-13,-10,-2,9,0.4350288425,1.2928932188,1.3641198514,-16
19193,-28.1421356237,-1.0000000000,3,1,-14,-10,-1,10,0.1421356237,1.0000000000,1.0100507589,-15
19194,-30.5563491861,1.0000000000,3,2,-15,-11,1,11,0.5563491861,-1.0000000000,1.1443445359,-14
19195,-32.2634559673,3.1213203436,3,0,-16,-10,1,13,0.2634559673,1.1213203436,1.1518543135,-12
19196,-36.3847763109,7.2426406871,3,3,-18,-10,3,16,0.3847763109,1.2426406871,1.3008492175,-9
19197,-40.5060966544,10.9497474683,3,1,-20,-11,6,18,0.5060966544,-1.0502525317,1.1658319793,-7
19198,-42.2132034356,13.0710678119,3,3,-21,-10,6,20,0.2132034356,1.0710678119,1.0920814817,-5
19199,-46.3345237792,17.1923881554,3,2,-23,-10,8,23,0.3345237792,1.1923881554,1.2384246735,-2
19200,-50.4558441227,20.8994949366,3,0,-25,-11,11,25,0.4558441227,-1.1005050634,1.1911780970,0
19201,-52.1629509039,23.0208152802,3,2,-26,-10,11,27,0.1629509039,1.0208152802,1.0337392482,2
19202,-54.5771644663,25.0208152802,3,3,-27,-11,13,28,0.5771644663,-0.9791847198,1.1366272637,3
19203,-56.2842712475,27.1421356237,3,1,-28,-10,13,30,0.2842712475,1.1421356237,1.1769808516,5
19204,-61.1126983722,30.5563491861,3,3,-30,-11,15,33,1.1126983722,0.5563491861,1.2440345994,7
19205,-61.1126983722,31.5563491861,2,0,-30,-11,16,33,1.1126983722,-0.4436508139,1.1978830127,8
19206,-60.4055915910,31.2634559673,3,0,-30,-10,15,33,0.4055915910,1.2634559673,1.3269610092,8
19207,-62.8198051534,32.2634559673,3,0,-31,-11,16,34,0.8198051534,0.2634559673,0.8610978668,8
19208,-62.8198051534,33.2634559673,2,1,-31,-11,17,34,0.8198051534,-0.7365440327,1.1020787638,9
19209,-62.1126983722,32.9705627485,2,1,-31,-10,16,34,0.1126983722,0.9705627485,0.9770839124,9
19210,-62.1126983722,33.9705627485,4,2,-31,-10,17,34,0.1126983722,-0.0294372515,0.1164795041,10
19211,-64.5269119346,33.9705627485,3,1,-32,-11,17,35,0.5269119346,-0.0294372515,0.5277335867,9
19212,-64.5269119346,34.9705627485,2,2,-32,-11,18,35,0.5269119346,-1.0294372515,1.1564502763,10
19213,-63.8198051534,34.6776695297,2,2,-32,-10,17,35,-0.1801948466,0.6776695297,0.7012176368,10
19214,-63.8198051534,35.6776695297,3,3,-32,-10,18,35,-0.1801948466,-0.3223304703,0.3692791828,11
19215,29.8492424049,-56.9913780286,3,2,15,-10,-28,-31,0.1507575951,-0.9913780286,1.0027752730,-54
19216,25.7279220614,-52.8700576851,3,1,13,-10,-26,-28,0.2720779386,-0.8700576851,0.9116067025,-51
19217,24.0208152802,-50.7487373415,3,3,12,-9,-26,-26,-0.0208152802,1.2512626585,1.2514357820,-49
19218,21.6066017178,-48.7487373415,3,0,11,-10,-24,-25,0.3933982822,-0.7487373415,0.8457953742,-48
19219,19.8994949366,-47.0416305603,3,1,10,-10,-23,-24,0.1005050634,-1.0416305603,1.0464681037,-47
19220,15.7781745931,-42.9203102168,3,0,8,-10,-21,-21,0.2218254069,-0.9203102168,0.9466664705,-44
19221,14.0710678119,-40.7989898732,3,2,7,-9,-21,-19,-0.0710678119,1.2010101268,1.2031109502,-42
19222,11.6568542495,-38.7989898732,3,3,6,-10,-19,-18,0.3431457505,-0.7989898732,0.8695595573,-41
19223,9.9497474683,-37.0918830920,3,0,5,-10,-18,-17,0.0502525317,-1.0918830920,1.0930388848,-40
19224,5.8284271247,-32.9705627485,3,3,3,-10,-16,-14,0.1715728753,-0.9705627485,0.9856111303,-37
19225,1.7071067812,-28.8492424049,3,2,1,-10,-14,-11,0.2928932188,-0.8492424049,0.8983312863,-34
19226,-0.0000000000,-26.7279220614,3,0,0,-9,-14,-9,0.0000000000,1.2720779386,1.2720779386,-32
19227,-2.4142135624,-24.7279220614,3,1,-1,-10,-12,-8,0.4142135624,-0.7279220614,0.8375221804,-31
19228,-4.1213203436,-23.0208152802,3,2,-2,-10,-11,-7,0.1213203436,-1.0208152802,1.0279992519,-30
19229,-8.2426406871,-18.8994949366,3,1,-4,-10,-9,-4,0.2426406871,-0.8994949366,0.9316467378,-27
19230,-9.9497474683,-16.7781745931,3,3,-5,-9,-9,-2,-0.0502525317,1.2218254069,1.2228583900,-25
19231,-12.3639610307,-14.7781745931,3,0,-6,-10,-7,-1,0.3639610307,-0.7781745931,0.8590828418,-24
19232,-14.0710678119,-13.0710678119,3,1,-7,-10,-6,0,0.0710678119,-1.0710678119,1.0734229788,-23
19233,-18.1923881554,-8.9497474683,3,0,-9,-10,-4,3,0.1923881554,-0.9497474683,0.9690373862,-20
19234,-22.3137084990,-4.8284271247,3,3,-11,-10,-2,6,0.3137084990,-0.8284271247,0.8858354945,-17
19235,-24.0208152802,-2.7071067812,3,1,-12,-9,-2,8,0.0208152802,1.2928932188,1.2930607685,-15
19236,-28.1421356237,1.0000000000,3,3,-14,-10,1,10,0.1421356237,-1.0000000000,1.0100507589,-13
19237,-32.2634559673,5.1213203436,3,2,-16,-10,3,13,0.2634559673,-0.8786796564,0.9173259973,-10
19238,-33.9705627485,7.2426406871,3,0,-17,-9,3,15,-0.0294372515,1.2426406871,1.2429893117,-8
19239,-36.3847763109,9.2426406871,3,1,-18,-10,5,16,0.3847763109,-0.7573593129,0.8494974621,-7
19240,-38.0918830920,10.9497474683,3,2,-19,-10,6,17,0.0918830920,-1.0502525317,1.0542641429,-6
19241,-42.2132034356,15.0710678119,3,1,-21,-10,8,20,0.2132034356,-0.9289321881,0.9530848415,-3
19242,-43.9203102168,17.1923881554,3,3,-22,-9,8,22,-0.0796897832,1.1923881554,1.1950481056,-1
19243,-46.3345237792,19.1923881554,3,0,-23,-10,10,23,0.3345237792,-0.8076118446,0.8741527614,0
19244,-48.0416305603,20.8994949366,3,1,-24,-10,11,24,0.0416305603,-1.1005050634,1.1012921947,1
19245,-52.1629509039,25.0208152802,3,0,-26,-10,13,27,0.1629509039,-0.9791847198,0.9926508513,4
19246,-56.2842712475,29.1421356237,3,3,-28,-10,15,30,0.2842712475,-0.8578643763,0.9037374786,7
19247,-57.9913780286,31.2634559673,3,1,-29,-9,15,32,-0.0086219714,1.2634559673,1.2634853856,9
19248,-60.4055915910,33.2634559673,2,2,-30,-10,17,33,0.4055915910,-0.7365440327,0.8408339020,10
19249,-62.1126983722,34.9705627485,2,3,-31,-10,18,34,0.1126983722,-1.0294372515,1.0355877452,11
19250,-61.4055915910,34.6776695297,3,3,-31,-9,17,34,-0.5944084090,0.6776695297,0.9014196293,11
19251,-61.4055915910,35.6776695297,3,0,-31,-9,18,34,-0.5944084090,-0.3223304703,0.6761791839,12
19252,-64.5269119346,36.3847763109,3,0,-32,-10,18,36,0.5269119346,0.3847763109,0.6524484625,12
19253,-64.5269119346,37.3847763109,2,1,-32,-10,19,36,0.5269119346,-0.6152236891,0.8100224531,13
19254,-63.8198051534,37.0918830920,2,1,-32,-9,18,36,-0.1801948466,1.0918830920,1.1066520995,13
19255,-63.8198051534,38.0918830920,3,2,-32,-9,19,36,-0.1801948466,0.0918830920,0.2022688442,14
19256,35.6776695297,-58.9913780286,3,3,18,-8,-30,-33,0.3223304703,1.0086219714,1.0588745030,-53
19257,31.5563491861,-54.8700576851,3,2,16,-8,-28,-30,0.4436508139,1.1299423149,1.2139174930,-50
19258,27.4350288425,-50.7487373415,3,1,14,-8,-26,-27,0.5649711575,1.2512626585,1.3728986304,-47
19259,25.7279220614,-49.0416305603,3,2,13,-8,-25,-26,0.2720779386,0.9583694397,0.9962421330,-46
19260,23.3137084990,-47.0416305603,3,3,12,-9,-23,-25,0.6862915010,-1.0416305603,1.2473933817,-45
19261,21.6066017178,-44.9203102168,3,1,11,-8,-23,-23,0.3933982822,1.0796897832,1.1491267277,-43
19262,17.4852813742,-40.7989898732,3,0,9,-8,-21,-20,0.5147186258,1.2010101268,1.3066600891,-40
19263,15.7781745931,-39.0918830920,3,1,8,-8,-20,-19,0.2218254069,0.9081169080,0.9348170033,-39
19264,13.3639610307,-37.0918830920,3,2,7,-9,-18,-18,0.6360389693,-1.0918830920,1.2636274202,-38
19265,11.6568542495,-34.9705627485,3,0,6,-8,-18,-16,0.3431457505,1.0294372515,1.0851221410,-36
19266,7.5355339059,-30.8492424049,3,3,4,-8,-16,-13,0.4644660941,1.1507575951,1.2409560005,-33
19267,3.4142135624,-26.7279220614,3,2,2,-8,-14,-10,0.5857864376,1.2720779386,1.4004742170,-30
19268,1.7071067812,-25.0208152802,3,3,1,-8,-13,-9,0.2928932188,0.9791847198,1.0220514435,-29
19269,-0.7071067812,-23.0208152802,3,0,0,-9,-11,-8,0.7071067812,-1.0208152802,1.2417986295,-28
19270,-2.4142135624,-20.8994949366,3,2,-1,-8,-11,-6,0.4142135624,1.1005050634,1.1758759585,-26
19271,-6.5355339059,-16.7781745931,3,1,-3,-8,-9,-3,0.5355339059,1.2218254069,1.3340366897,-23
19272,-8.2426406871,-15.0710678119,3,2,-4,-8,-8,-2,0.2426406871,0.9289321881,0.9600986997,-22
19273,-10.6568542495,-13.0710678119,3,3,-5,-9,-6,-1,0.6568542495,-1.0710678119,1.2564409109,-21
19274,-12.3639610307,-10.9497474683,3,1,-6,-8,-6,1,0.3639610307,1.0502525317,1.1115295822,-19
19275,-16.4852813742,-6.8284271247,3,0,-8,-8,-4,4,0.4852813742,1.1715728753,1.2681013422,-16
19276,-20.6066017178,-2.7071067812,3,3,-10,-8,-2,7,0.6066017178,1.2928932188,1.4281241260,-13
19277,-22.3137084990,-1.0000000000,3,0,-11,-8,-1,8,0.3137084990,1.0000000000,1.0480520132,-12
19278,-26.4350288425,3.1213203436,3,3,-13,-8,1,11,0.4350288425,1.1213203436,1.2027507667,-9
19279,-30.5563491861,7.2426406871,3,2,-15,-8,3,14,0.5563491861,1.2426406871,1.3614992817,-6
19280,-32.2634559673,8.9497474683,3,3,-16,-8,4,15,0.2634559673,0.9497474683,0.9856111303,-5
19281,-34.6776695297,10.9497474683,3,0,-17,-9,6,16,0.6776695297,-1.0502525317,1.2499065452,-4
19282,-36.3847763109,13.0710678119,3,2,-18,-8,6,18,0.3847763109,1.0710678119,1.1380857028,-2
19283,-40.5060966544,17.1923881554,3,1,-20,-8,8,21,0.5060966544,1.1923881554,1.2953468017,1
19284,-42.2132034356,18.8994949366,3,2,-21,-8,9,22,0.2132034356,0.8994949366,0.9244170303,2
19285,-44.6274169980,20.8994949366,3,3,-22,-9,11,23,0.6274169980,-1.1005050634,1.2667925970,3
19286,-46.3345237792,23.0208152802,3,1,-23,-8,11,25,0.3345237792,1.0208152802,1.0742299545,5
19287,-50.4558441227,27.1421356237,3,0,-25,-8,13,28,0.4558441227,1.1421356237,1.2297429192,8
19288,-54.5771644663,31.2634559673,3,3,-27,-8,15,31,0.5771644663,1.2634559673,1.3890427648,11
19289,-56.2842712475,32.9705627485,3,0,-28,-8,16,32,0.2842712475,0.9705627485,1.0113368335,12
19290,-58.6984848098,34.9705627485,3,1,-29,-9,18,33,0.6984848098,-1.0294372515,1.2440345994,13
19291,-61.1126983722,36.3847763109,3,2,-30,-9,18,35,1.1126983722,0.3847763109,1.1773489189,14
19292,-61.1126983722,37.3847763109,2,3,-30,-9,19,35,1.1126983722,-0.6152236891,1.2714550150,15
19293,-60.4055915910,37.0918830920,3,3,-30,-8,18,35,0.4055915910,1.0918830920,1.1647803335,15
19294,-62.8198051534,38.0918830920,3,3,-31,-9,19,36,0.8198051534,0.0918830920,0.8249381747,15
19295,-62.8198051534,39.0918830920,2,0,-31,-9,20,36,0.8198051534,-0.9081169080,1.2234201274,16
19296,-62.1126983722,38.7989898732,2,0,-31,-8,19,36,0.1126983722,0.7989898732,0.8068988416,16
19297,-62.1126983722,39.7989898732,3,1,-31,-8,20,36,0.1126983722,-0.2010101268,0.2304473783,17
19298,-65.2340187158,40.5060966544,2,1,-32,-9,20,38,1.2340187158,0.5060966544,1.3337676014,17
19299,-65.2340187158,41.5060966544,2,2,-32,-9,21,38,1.2340187158,-0.4939033456,1.3291887397,18
19300,-64.5269119346,41.2132034356,2,2,-32,-8,20,38,0.5269119346,1.2132034356,1.3226861922,18
19301,-64.5269119346,42.2132034356,4,3,-32,-8,21,38,0.5269119346,0.2132034356,0.5684117273,19
19302,35.6776695297,-56.9913780286,3,1,18,-8,-28,-33,0.3223304703,-0.9913780286,1.0424621469,-51
19303,33.9705627485,-54.8700576851,3,3,17,-7,-28,-31,0.0294372515,1.1299423149,1.1303256994,-49
19304,31.5563491861,-52.8700576851,3,0,16,-8,-26,-30,0.4436508139,-0.8700576851,0.9766403740,-48
19305,29.8492424049,-50.7487373415,3,2,15,-7,-26,-28,0.1507575951,1.2512626585,1.2603119030,-46
19306,25.7279220614,-47.0416305603,3,0,13,-8,-23,-26,0.2720779386,-1.0416305603,1.0765782038,-44
19307,21.6066017178,-42.9203102168,3,3,11,-8,-21,-23,0.3933982822,-0.9203102168,1.0008661766,-41
19308,19.8994949366,-40.7989898732,3,1,10,-7,-21,-21,0.1005050634,1.2010101268,1.2052081116,-39
19309,15.7781745931,-37.0918830920,3,3,8,-8,-18,-19,0.2218254069,-1.0918830920,1.1141881340,-37
19310,11.6568542495,-32.9705627485,3,2,6,-8,-16,-16,0.3431457505,-0.9705627485,1.0294372515,-34
19311,9.9497474683,-30.8492424049,3,0,5,-7,-16,-14,0.0502525317,1.1507575951,1.1518543135,-32
19312,7.5355339059,-28.8492424049,3,1,4,-8,-14,-13,0.4644660941,-0.8492424049,0.9679573414,-31
19313,5.8284271247,-26.7279220614,3,3,3,-7,-14,-11,0.1715728753,1.2720779386,1.2835963281,-29
19314,1.7071067812,-23.0208152802,3,1,1,-8,-11,-9,0.2928932188,-1.0208152802,1.0620029538,-27
19315,-2.4142135624,-18.8994949366,3,0,-1,-8,-9,-6,0.4142135624,-0.8994949366,0.9902848157,-24
19316,-4.1213203436,-16.7781745931,3,2,-2,-7,-9,-4,0.1213203436,1.2218254069,1.2278338450,-22
19317,-8.2426406871,-13.0710678119,3,0,-4,-8,-6,-2,0.2426406871,-1.0710678119,1.0982079770,-20
19318,-12.3639610307,-8.9497474683,3,3,-6,-8,-4,1,0.3639610307,-0.9497474683,1.0170977757,-17
19319,-14.0710678119,-6.8284271247,3,1,-7,-7,-4,3,0.0710678119,1.1715728753,1.1737263889,-15
19320,-16.4852813742,-4.8284271247,3,2,-8,-8,-2,4,0.4852813742,-0.8284271247,0.9600986997,-14
19321,-18.1923881554,-2.7071067812,3,0,-9,-7,-2,6,0.1923881554,1.2928932188,1.3071289445,-12
19322,-22.3137084990,1.0000000000,3,2,-11,-8,1,8,0.3137084990,-1.0000000000,1.0480520132,-10
19323,-24.0208152802,3.1213203436,3,0,-12,-7,1,10,0.0208152802,1.1213203436,1.1215135259,-8
19324,-26.4350288425,5.1213203436,3,1,-13,-8,3,11,0.4350288425,-0.8786796564,0.9804733716,-7
19325,-28.1421356237,7.2426406871,3,3,-14,-7,3,13,0.1421356237,1.2426406871,1.2507431442,-5
19326,-32.2634559673,10.9497474683,3,1,-16,-8,6,15,0.2634559673,-1.0502525317,1.0827924210,-3
19327,-36.3847763109,15.0710678119,3,0,-18,-8,8,18,0.3847763109,-0.9289321881,1.0054689550,0
19328,-38.0918830920,17.1923881554,3,2,-19,-7,8,20,0.0918830920,1.1923881554,1.1959230811,2
19329,-42.2132034356,20.8994949366,3,0,-21,-8,11,22,0.2132034356,-1.1005050634,1.1209670376,4
19330,-46.3345237792,25.0208152802,3,3,-23,-8,13,25,0.3345237792,-0.9791847198,1.0347506339,7
19331,-48.0416305603,27.1421356237,3,1,-24,-7,13,27,0.0416305603,1.1421356237,1.1428940837,9
19332,-50.4558441227,29.1421356237,3,2,-25,-8,15,28,0.4558441227,-0.8578643763,0.9714551726,10
19333,-52.1629509039,31.2634559673,3,0,-26,-7,15,30,0.1629509039,1.2634559673,1.2739207112,12
19334,-56.2842712475,34.9705627485,3,2,-28,-8,18,32,0.2842712475,-1.0294372515,1.0679659156,14
19335,-60.4055915910,39.0918830920,2,1,-30,-8,20,35,0.4055915910,-0.9081169080,0.9945757172,17
19336,-62.8198051534,40.5060966544,3,2,-31,-8,20,37,0.8198051534,0.5060966544,0.9634387957,18
19337,-62.8198051534,41.5060966544,2,3,-31,-8,21,37,0.8198051534,-0.4939033456,0.9570898622,19
19338,-62.1126983722,41.2132034356,2,3,-31,-7,20,37,0.1126983722,1.2132034356,1.2184266491,19
19339,-62.1126983722,42.2132034356,3,0,-31,-7,21,37,0.1126983722,0.2132034356,0.2411568536,20
19340,-64.5269119346,43.2132034356,2,0,-32,-8,22,38,0.5269119346,-0.7867965644,0.9469345387,20
19341,-63.8198051534,42.9203102168,2,0,-32,-7,21,38,-0.1801948466,0.9203102168,0.9377851981,20
19342,-63.8198051534,43.9203102168,3,1,-32,-7,22,38,-0.1801948466,-0.0796897832,0.1970295518,21
19343,41.5060966544,-58.9913780286,3,2,21,-6,-30,-35,0.4939033456,1.0086219714,1.1230577883,-50
19344,37.3847763109,-54.8700576851,3,1,19,-6,-28,-32,0.6152236891,1.1299423149,1.2865728983,-47
19345,35.6776695297,-53.1629509039,3,2,18,-6,-27,-31,0.3223304703,0.8370490961,0.8969660648,-46
19346,33.2634559673,-50.7487373415,3,0,17,-6,-26,-29,0.7365440327,1.2512626585,1.4519488120,-44
19347,31.5563491861,-49.0416305603,3,1,16,-6,-25,-28,0.4436508139,0.9583694397,1.0560767148,-43
19348,27.4350288425,-44.9203102168,3,0,14,-6,-23,-25,0.5649711575,1.0796897832,1.2185739357,-40
19349,23.3137084990,-40.7989898732,3,3,12,-6,-21,-22,0.6862915010,1.2010101268,1.3832647429,-37
19350,21.6066017178,-39.0918830920,3,0,11,-6,-20,-21,0.3933982822,0.9081169080,0.9896658663,-36
19351,17.4852813742,-34.9705627485,3,3,9,-6,-18,-18,0.5147186258,1.0294372515,1.1509458365,-33
19352,13.3639610307,-30.8492424049,3,2,7,-6,-16,-15,0.6360389693,1.1507575951,1.3148340630,-30
19353,11.6568542495,-29.1421356237,3,3,6,-6,-15,-14,0.3431457505,0.8578643763,0.9239482097,-29
19354,9.2426406871,-26.7279220614,3,1,5,-6,-14,-12,0.7573593129,1.2720779386,1.4804645929,-27
19355,7.5355339059,-25.0208152802,3,2,4,-6,-13,-11,0.4644660941,0.9791847198,1.0837580302,-26
19356,3.4142135624,-20.8994949366,3,1,2,-6,-11,-8,0.5857864376,1.1005050634,1.2466984981,-23
19357,-0.7071067812,-16.7781745931,3,0,0,-6,-9,-5,0.7071067812,1.2218254069,1.4116859867,-20
19358,-2.4142135624,-15.0710678119,3,1,-1,-6,-8,-4,0.4142135624,0.9289321881,1.0170977757,-19
19359,-6.5355339059,-10.9497474683,3,0,-3,-6,-6,-1,0.5355339059,1.0502525317,1.1789092182,-16
19360,-10.6568542495,-6.8284271247,3,3,-5,-6,-4,2,0.6568542495,1.1715728753,1.3431457505,-13
19361,-12.3639610307,-5.1213203436,3,0,-6,-6,-3,3,0.3639610307,0.8786796564,0.9510760067,-12
19362,-14.7781745931,-2.7071067812,3,2,-7,-6,-2,5,0.7781745931,1.2928932188,1.5090157628,-10
19363,-16.4852813742,-1.0000000000,3,3,-8,-6,-1,6,0.4852813742,1.0000000000,1.1115295822,-9
19364,-20.6066017178,3.1213203436,3,2,-10,-6,1,9,0.6066017178,1.1213203436,1.2748823306,-6
19365,-22.3137084990,4.8284271247,3,3,-11,-6,2,10,0.3137084990,0.8284271247,0.8858354945,-5
19366,-24.7279220614,7.2426406871,3,1,-12,-6,3,12,0.7279220614,1.2426406871,1.4401480496,-3
19367,-26.4350288425,8.9497474683,3,2,-13,-6,4,13,0.4350288425,0.9497474683,1.0446388598,-2
19368,-30.5563491861,13.0710678119,3,1,-15,-6,6,16,0.5563491861,1.0710678119,1.2069426973,1
19369,-34.6776695297,17.1923881554,3,0,-17,-6,8,19,0.6776695297,1.1923881554,1.3715048322,4
19370,-36.3847763109,18.8994949366,3,1,-18,-6,9,20,0.3847763109,0.8994949366,0.9783373398,5
19371,-40.5060966544,23.0208152802,3,0,-20,-6,11,23,0.5060966544,1.0208152802,1.1393847725,8
19372,-44.6274169980,27.1421356237,3,3,-22,-6,13,26,0.6274169980,1.1421356237,1.3031215877,11
19373,-46.3345237792,28.8492424049,3,0,-23,-6,14,27,0.3345237792,0.8492424049,0.9127534284,12
19374,-48.7487373415,31.2634559673,3,2,-24,-6,15,29,0.7487373415,1.2634559673,1.4686485583,14
19375,-50.4558441227,32.9705627485,3,3,-25,-6,16,30,0.4558441227,0.9705627485,1.0722807062,15
19376,-54.5771644663,37.0918830920,3,2,-27,-6,18,33,0.5771644663,1.0918830920,1.2350415004,18
19377,-58.6984848098,41.2132034356,3,1,-29,-6,20,36,0.6984848098,1.2132034356,1.3999084276,21
19378,-61.1126983722,42.2132034356,4,1,-30,-7,21,37,1.1126983722,0.2132034356,1.1329401451,21
19379,-61.1126983722,43.2132034356,2,2,-30,-7,22,37,1.1126983722,-0.7867965644,1.3627716248,22
19380,-60.4055915910,42.9203102168,3,2,-30,-6,21,37,0.4055915910,0.9203102168,1.0057213500,22
19381,-62.8198051534,43.9203102168,3,2,-31,-7,22,38,0.8198051534,-0.0796897832,0.8236692000,22
19382,-62.8198051534,44.9203102168,2,3,-31,-7,23,38,0.8198051534,-1.0796897832,1.3556587024,23
19383,-62.1126983722,44.6274169980,2,3,-31,-6,22,38,0.1126983722,0.6274169980,0.6374582437,23
19384,-62.1126983722,45.6274169980,3,0,-31,-6,23,38,0.1126983722,-0.3725830020,0.3892544367,24
19385,-65.2340187158,46.3345237792,2,0,-32,-7,23,40,1.2340187158,0.3345237792,1.2785571359,24
19386,-65.2340187158,47.3345237792,2,1,-32,-7,24,40,1.2340187158,-0.6654762208,1.4020202536,25
19387,-64.5269119346,47.0416305603,2,1,-32,-6,23,40,0.5269119346,1.0416305603,1.1673176136,25
19388,-64.5269119346,48.0416305603,4,2,-32,-6,24,40,0.5269119346,0.0416305603,0.5285539616,26
19389,41.5060966544,-56.9913780286,3,0,21,-6,-28,-35,0.4939033456,-0.9913780286,1.1075969079,-48
19390,39.7989898732,-54.8700576851,3,2,20,-5,-28,-33,0.2010101268,1.1299423149,1.1476823193,-46
19391,35.6776695297,-50.7487373415,3,1,18,-5,-26,-30,0.3223304703,1.2512626585,1.2921126780,-43
19392,31.5563491861,-47.0416305603,3,3,16,-6,-23,-28,0.4436508139,-1.0416305603,1.1321750169,-41
19393,29.8492424049,-44.9203102168,3,1,15,-5,-23,-26,0.1507575951,1.0796897832,1.0901641530,-39
19394,27.4350288425,-42.9203102168,3,2,14,-6,-21,-25,0.5649711575,-0.9203102168,1.0798904129,-38
19395,25.7279220614,-40.7989898732,3,0,13,-5,-21,-23,0.2720779386,1.2010101268,1.2314429460,-36
19396,21.6066017178,-37.0918830920,3,2,11,-6,-18,-21,0.3933982822,-1.0918830920,1.1605907526,-34
19397,19.8994949366,-34.9705627485,3,0,10,-5,-18,-19,0.1005050634,1.0294372515,1.0343318242,-32
19398,17.4852813742,-32.9705627485,3,1,9,-6,-16,-18,0.5147186258,-0.9705627485,1.0986024360,-31
19399,15.7781745931,-30.8492424049,3,3,8,-5,-16,-16,0.2218254069,1.1507575951,1.1719426410,-29
19400,11.6568542495,-26.7279220614,3,2,6,-5,-14,-13,0.3431457505,1.2720779386,1.3175474519,-26
19401,7.5355339059,-23.0208152802,3,0,4,-6,-11,-11,0.4644660941,-1.0208152802,1.1215135259,-24
19402,5.8284271247,-20.8994949366,3,2,3,-5,-11,-9,0.1715728753,1.1005050634,1.1137991947,-22
