index,n0,n1,n2,n3,x,y,perp_x,perp_y,perp_r,k_sum_mod5
262,-36,-23,5,28,-72.0624458405,8.5355339059,0.2005458405,-1.3717660941,1.3863480266,4
263,-36,-22,4,26,-69.9411254970,6.8284271247,-1.9207745030,-1.0788728753,2.2030300435,2
264,-36,-22,4,27,-70.6482322781,7.5355339059,-1.2136677219,-0.3717660941,1.2693302832,3
265,-36,-22,5,26,-69.9411254970,7.8284271247,-1.9207745030,-2.0788728753,2.8303863911,3
266,-36,-22,5,27,-70.6482322781,8.5355339059,-1.2136677219,-1.3717660941,1.8315926283,4
267,-36,-22,5,28,-71.3553390593,9.2426406871,-0.5065609407,-0.6646593129,0.8356889307,0
268,-36,-22,6,27,-70.6482322781,9.5355339059,-1.2136677219,-2.3717660941,2.6642566964,0
269,-36,-22,6,28,-71.3553390593,10.2426406871,-0.5065609407,-1.6646593129,1.7400271879,1
270,-36,-22,6,29,-72.0624458405,10.9497474683,0.2005458405,-0.9575525317,0.9783279026,2
271,-36,-21,5,27,-69.9411254970,9.2426406871,-1.9207745030,-0.6646593129,2.0325222493,0
272,-36,-21,6,27,-69.9411254970,10.2426406871,-1.9207745030,-1.6646593129,2.5417445425,1
273,-36,-21,6,28,-70.6482322781,10.9497474683,-1.2136677219,-0.9575525317,1.5459289085,2
274,-36,-21,6,29,-71.3553390593,11.6568542495,-0.5065609407,-0.2504457505,0.5650903119,3
275,-36,-21,7,28,-70.6482322781,11.9497474683,-1.2136677219,-1.9575525317,2.3032588334,3
276,-36,-21,7,29,-71.3553390593,12.6568542495,-0.5065609407,-1.2504457505,1.3491547582,4
277,-36,-21,8,29,-71.3553390593,13.6568542495,-0.5065609407,-2.2504457505,2.3067531430,0
278,-36,-21,8,30,-72.0624458405,14.3639610307,0.2005458405,-1.5433389693,1.5563141741,1
279,-36,-20,7,28,-69.9411254970,12.6568542495,-1.9207745030,-1.2504457505,2.2919400661,4
280,-36,-20,7,29,-70.6482322781,13.3639610307,-1.2136677219,-0.5433389693,1.3297392882,0
281,-36,-20,8,29,-70.6482322781,14.3639610307,-1.2136677219,-1.5433389693,1.9633859817,1
282,-36,-20,8,30,-71.3553390593,15.0710678119,-0.5065609407,-0.8362321881,0.9776953815,2
283,-36,-20,9,29,-70.6482322781,15.3639610307,-1.2136677219,-2.5433389693,2.8180777938,2
284,-36,-20,9,30,-71.3553390593,16.0710678119,-0.5065609407,-1.8362321881,1.9048235182,3
285,-36,-20,9,31,-72.0624458405,16.7781745931,0.2005458405,-1.1291254069,1.1467967644,4
286,-36,-19,8,29,-69.9411254970,15.0710678119,-1.9207745030,-0.8362321881,2.0949126388,2
287,-36,-19,9,29,-69.9411254970,16.0710678119,-1.9207745030,-1.8362321881,2.6572774301,3
288,-36,-19,9,30,-70.6482322781,16.7781745931,-1.2136677219,-1.1291254069,1.6576831795,4
289,-36,-19,9,31,-71.3553390593,17.4852813742,-0.5065609407,-0.4220186258,0.6593206406,0
290,-36,-19,10,30,-70.6482322781,17.7781745931,-1.2136677219,-2.1291254069,2.4507477099,0
291,-36,-19,10,31,-71.3553390593,18.4852813742,-0.5065609407,-1.4220186258,1.5095499192,1
292,-36,-19,11,31,-71.3553390593,19.4852813742,-0.5065609407,-2.4220186258,2.4744248241,2
293,-36,-19,11,32,-72.0624458405,20.1923881554,0.2005458405,-1.7149118446,1.7265981782,3
294,-36,-18,10,30,-69.9411254970,18.4852813742,-1.9207745030,-1.4220186258,2.3898769139,1
295,-36,-18,10,31,-70.6482322781,19.1923881554,-1.2136677219,-0.7149118446,1.4085766875,2
296,-36,-18,11,31,-70.6482322781,20.1923881554,-1.2136677219,-1.7149118446,2.1009312159,3
297,-36,-18,11,32,-71.3553390593,20.8994949366,-0.5065609407,-1.0078050634,1.1279516977,4
298,-36,-18,12,32,-71.3553390593,21.8994949366,-0.5065609407,-2.0078050634,2.0707209274,0
299,-36,-18,12,33,-72.0624458405,22.6066017178,0.2005458405,-1.3006982822,1.3160678765,1
300,-36,-17,11,31,-69.9411254970,20.8994949366,-1.9207745030,-1.0078050634,2.1691117392,4
301,-36,-17,11,32,-70.6482322781,21.6066017178,-1.2136677219,-0.3006982822,1.2503634656,0
302,-36,-17,12,31,-69.9411254970,21.8994949366,-1.9207745030,-2.0078050634,2.7786068207,0
303,-36,-17,12,32,-70.6482322781,22.6066017178,-1.2136677219,-1.3006982822,1.7789899832,1
304,-36,-17,12,33,-71.3553390593,23.3137084990,-0.5065609407,-0.5935915010,0.7803555963,2
305,-36,-17,13,32,-70.6482322781,23.6066017178,-1.2136677219,-2.3006982822,2.6011924044,2
306,-36,-17,13,33,-71.3553390593,24.3137084990,-0.5065609407,-1.5935915010,1.6721656194,3
307,-36,-17,14,33,-71.3553390593,25.3137084990,-0.5065609407,-2.5935915010,2.6425973702,4
308,-36,-17,14,34,-72.0624458405,26.0208152802,0.2005458405,-1.8864847198,1.8971144489,0
309,-36,-16,13,32,-69.9411254970,24.3137084990,-1.9207745030,-1.5935915010,2.4957781479,3
310,-36,-16,13,33,-70.6482322781,25.0208152802,-1.2136677219,-0.8864847198,1.5029452743,4
311,-36,-16,14,33,-70.6482322781,26.0208152802,-1.2136677219,-1.8864847198,2.2431705101,0
312,-36,-16,14,34,-71.3553390593,26.7279220614,-0.5065609407,-1.1793779386,1.2835639091,1
313,-36,-16,15,34,-71.3553390593,27.7279220614,-0.5065609407,-2.1793779386,2.2374745107,2
314,-36,-16,15,35,-72.0624458405,28.4350288425,0.2005458405,-1.4722711575,1.4858670853,3
315,-36,-15,14,33,-69.9411254970,26.7279220614,-1.9207745030,-1.1793779386,2.2539536405,1
316,-36,-15,14,34,-70.6482322781,27.4350288425,-1.2136677219,-0.4722711575,1.3023169296,2
317,-36,-15,15,33,-69.9411254970,27.7279220614,-1.9207745030,-2.1793779386,2.9050065217,2
318,-36,-15,15,34,-70.6482322781,28.4350288425,-1.2136677219,-1.4722711575,1.9080282231,3
319,-36,-15,15,35,-71.3553390593,29.1421356237,-0.5065609407,-0.7651643763,0.9176494480,4
320,-36,-15,16,34,-70.6482322781,29.4350288425,-1.2136677219,-2.4722711575,2.7541085699,4
321,-36,-15,16,35,-71.3553390593,30.1421356237,-0.5065609407,-1.7651643763,1.8364120621,0
322,-36,-15,16,36,-72.0624458405,30.8492424049,0.2005458405,-1.0580575951,1.0768957743,1
323,-36,-14,15,34,-69.9411254970,29.1421356237,-1.9207745030,-0.7651643763,2.0675713323,4
324,-36,-14,16,34,-69.9411254970,30.1421356237,-1.9207745030,-1.7651643763,2.6086739863,0
325,-36,-14,16,35,-70.6482322781,30.8492424049,-1.2136677219,-1.0580575951,1.6101165217,1
326,-36,-14,16,36,-71.3553390593,31.5563491861,-0.5065609407,-0.3509508139,0.6162551910,2
327,-36,-14,17,35,-70.6482322781,31.8492424049,-1.2136677219,-2.0580575951,2.3892656620,2
328,-36,-14,17,36,-71.3553390593,32.5563491861,-0.5065609407,-1.3509508139,1.4428000860,3
329,-36,-14,18,36,-71.3553390593,33.5563491861,-0.5065609407,-2.3509508139,2.4049061761,4
330,-36,-14,18,37,-72.0624458405,34.2634559673,0.2005458405,-1.6438440327,1.6560319556,0
331,-36,-13,17,35,-69.9411254970,32.5563491861,-1.9207745030,-1.3509508139,2.3482850749,3
332,-36,-13,17,36,-70.6482322781,33.2634559673,-1.2136677219,-0.6438440327,1.3738720747,4
333,-36,-13,18,36,-70.6482322781,34.2634559673,-1.2136677219,-1.6438440327,2.0433336837,0
334,-36,-13,18,37,-71.3553390593,34.9705627485,-0.5065609407,-0.9367372515,1.0649322349,1
335,-36,-13,19,37,-71.3553390593,35.9705627485,-0.5065609407,-1.9367372515,2.0018879010,2
336,-36,-12,18,36,-69.9411254970,34.9705627485,-1.9207745030,-0.9367372515,2.1370192722,1
337,-36,-12,18,37,-70.6482322781,35.6776695297,-1.2136677219,-0.2296304703,1.2352001830,2
338,-36,-12,19,36,-69.9411254970,35.9705627485,-1.9207745030,-1.9367372515,2.7276960742,2
339,-36,-12,19,37,-70.6482322781,36.6776695297,-1.2136677219,-1.2296304703,1.7277095915,3
340,-36,-12,20,37,-70.6482322781,37.6776695297,-1.2136677219,-2.2296304703,2.5385510382,4
341,-36,-11,20,37,-69.9411254970,38.3847763109,-1.9207745030,-1.5225236891,2.4510106233,0
342,-35,-37,-18,10,-68.2340187158,-37.0918830920,-1.6278812842,-0.9991830920,1.9100691943,0
343,-35,-37,-18,11,-68.9411254970,-36.3847763109,-0.9207745030,-0.2920763109,0.9659887457,1
344,-35,-37,-17,10,-68.2340187158,-36.0918830920,-1.6278812842,-1.9991830920,2.5781253870,1
345,-35,-37,-17,11,-68.9411254970,-35.3847763109,-0.9207745030,-1.2920763109,1.5865960036,2
346,-35,-37,-17,12,-69.6482322781,-34.6776695297,-0.2136677219,-0.5849695297,0.6227706207,3
347,-35,-37,-16,11,-68.9411254970,-34.3847763109,-0.9207745030,-2.2920763109,2.4701092082,3
348,-35,-37,-16,12,-69.6482322781,-33.6776695297,-0.2136677219,-1.5849695297,1.5993068203,4
349,-35,-36,-17,11,-68.2340187158,-34.6776695297,-1.6278812842,-0.5849695297,1.7297938681,3
350,-35,-36,-16,11,-68.2340187158,-33.6776695297,-1.6278812842,-1.5849695297,2.2720312246,4
351,-35,-36,-16,12,-68.9411254970,-32.9705627485,-0.9207745030,-0.8778627485,1.2721905088,0
352,-35,-36,-15,12,-68.9411254970,-31.9705627485,-0.9207745030,-1.8778627485,2.0914574315,1
353,-35,-36,-15,13,-69.6482322781,-31.2634559673,-0.2136677219,-1.1707559673,1.1900938746,2
354,-35,-36,-14,13,-69.6482322781,-30.2634559673,-0.2136677219,-2.1707559673,2.1812462871,3
355,-35,-35,-15,12,-68.2340187158,-31.2634559673,-1.6278812842,-1.1707559673,2.0051600960,2
356,-35,-35,-15,13,-68.9411254970,-30.5563491861,-0.9207745030,-0.4636491861,1.0309201003,3
357,-35,-35,-14,12,-68.2340187158,-30.2634559673,-1.6278812842,-2.1707559673,2.7133335484,3
358,-35,-35,-14,13,-68.9411254970,-29.5563491861,-0.9207745030,-1.4636491861,1.7291890080,4
359,-35,-35,-14,14,-69.6482322781,-28.8492424049,-0.2136677219,-0.7565424049,0.7861363150,0
360,-35,-35,-13,13,-68.9411254970,-28.5563491861,-0.9207745030,-2.4636491861,2.6300937241,0
361,-35,-35,-13,14,-69.6482322781,-27.8492424049,-0.2136677219,-1.7565424049,1.7694900722,1
362,-35,-34,-14,13,-68.2340187158,-28.8492424049,-1.6278812842,-0.7565424049,1.7950916094,0
363,-35,-34,-13,13,-68.2340187158,-27.8492424049,-1.6278812842,-1.7565424049,2.3948775952,1
364,-35,-34,-13,14,-68.9411254970,-27.1421356237,-0.9207745030,-1.0494356237,1.3961163325,2
365,-35,-34,-12,14,-68.9411254970,-26.1421356237,-0.9207745030,-2.0494356237,2.2467781513,3
366,-35,-34,-12,15,-69.6482322781,-25.4350288425,-0.2136677219,-1.3423288425,1.3592279488,4
367,-35,-33,-13,14,-68.2340187158,-26.4350288425,-1.6278812842,-0.3423288425,1.6634862524,3
368,-35,-33,-12,14,-68.2340187158,-25.4350288425,-1.6278812842,-1.3423288425,2.1099393823,4
369,-35,-33,-12,15,-68.9411254970,-24.7279220614,-0.9207745030,-0.6352220614,1.1186298551,0
370,-35,-33,-11,14,-68.2340187158,-24.4350288425,-1.6278812842,-2.3423288425,2.8524554128,0
371,-35,-33,-11,15,-68.9411254970,-23.7279220614,-0.9207745030,-1.6352220614,1.8766397831,1
372,-35,-33,-11,16,-69.6482322781,-23.0208152802,-0.2136677219,-0.9281152802,0.9523927072,2
373,-35,-33,-10,16,-69.6482322781,-22.0208152802,-0.2136677219,-1.9281152802,1.9399181501,3
374,-35,-32,-11,15,-68.2340187158,-23.0208152802,-1.6278812842,-0.9281152802,1.8738717803,2
375,-35,-32,-11,16,-68.9411254970,-22.3137084990,-0.9207745030,-0.2210084990,0.9469268409,3
376,-35,-32,-10,15,-68.2340187158,-22.0208152802,-1.6278812842,-1.9281152802,2.5234155443,3
377,-35,-32,-10,16,-68.9411254970,-21.3137084990,-0.9207745030,-1.2210084990,1.5292767703,4
378,-35,-32,-10,17,-69.6482322781,-20.6066017178,-0.2136677219,-0.5139017178,0.5565508700,0
379,-35,-32,-9,16,-68.9411254970,-20.3137084990,-0.9207745030,-2.2210084990,2.4043095554,0
380,-35,-32,-9,17,-69.6482322781,-19.6066017178,-0.2136677219,-1.5139017178,1.5289055911,1
381,-35,-31,-10,16,-68.2340187158,-20.6066017178,-1.6278812842,-0.5139017178,1.7070713082,0
382,-35,-31,-9,16,-68.2340187158,-19.6066017178,-1.6278812842,-1.5139017178,2.2230375361,1
383,-35,-31,-9,17,-68.9411254970,-18.8994949366,-0.9207745030,-0.8067949366,1.2242319042,2
384,-35,-31,-8,17,-68.9411254970,-17.8994949366,-0.9207745030,-1.8067949366,2.0278889586,3
385,-35,-31,-8,18,-69.6482322781,-17.1923881554,-0.2136677219,-1.0996881554,1.1202535135,4
386,-35,-31,-7,18,-69.6482322781,-16.1923881554,-0.2136677219,-2.0996881554,2.1105317447,0
387,-35,-30,-8,17,-68.2340187158,-17.1923881554,-1.6278812842,-1.0996881554,1.9645130477,4
388,-35,-30,-8,18,-68.9411254970,-16.4852813742,-0.9207745030,-0.3925813742,1.0009724376,0
389,-35,-30,-7,17,-68.2340187158,-16.1923881554,-1.6278812842,-2.0996881554,2.6568191180,0
390,-35,-30,-7,18,-68.9411254970,-15.4852813742,-0.9207745030,-1.3925813742,1.6694635574,1
391,-35,-30,-7,19,-69.6482322781,-14.7781745931,-0.2136677219,-0.6854745931,0.7180036999,2
392,-35,-30,-6,18,-68.9411254970,-14.4852813742,-0.9207745030,-2.3925813742,2.5636441480,2
393,-35,-30,-6,19,-69.6482322781,-13.7781745931,-0.2136677219,-1.6854745931,1.6989639488,3
394,-35,-29,-7,18,-68.2340187158,-14.7781745931,-1.6278812842,-0.6854745931,1.7663161929,2
395,-35,-29,-6,18,-68.2340187158,-13.7781745931,-1.6278812842,-1.6854745931,2.3432503237,3
396,-35,-29,-6,19,-68.9411254970,-13.0710678119,-0.9207745030,-0.9783678119,1.3435137739,4
397,-35,-29,-5,19,-68.9411254970,-12.0710678119,-0.9207745030,-1.9783678119,2.1821468522,0
398,-35,-29,-5,20,-69.6482322781,-11.3639610307,-0.2136677219,-1.2712610307,1.2890921237,1
399,-35,-29,-4,20,-69.6482322781,-10.3639610307,-0.2136677219,-2.2712610307,2.2812892331,2
400,-35,-28,-5,19,-68.2340187158,-11.3639610307,-1.6278812842,-1.2712610307,2.0654544497,1
401,-35,-28,-5,20,-68.9411254970,-10.6568542495,-0.9207745030,-0.5641542495,1.0798591124,2
402,-35,-28,-4,19,-68.2340187158,-10.3639610307,-1.6278812842,-2.2712610307,2.7943915518,2
403,-35,-28,-4,20,-68.9411254970,-9.6568542495,-0.9207745030,-1.5641542495,1.8150493662,3
404,-35,-28,-4,21,-69.6482322781,-8.9497474683,-0.2136677219,-0.8570474683,0.8832803962,4
405,-35,-28,-3,20,-68.9411254970,-8.6568542495,-0.9207745030,-2.5641542495,2.7244655807,4
406,-35,-28,-3,21,-69.6482322781,-7.9497474683,-0.2136677219,-1.8570474683,1.8692991186,0
407,-35,-27,-4,20,-68.2340187158,-8.9497474683,-1.6278812842,-0.8570474683,1.8397086287,4
408,-35,-27,-3,20,-68.2340187158,-7.9497474683,-1.6278812842,-1.8570474683,2.4695389803,0
409,-35,-27,-3,21,-68.9411254970,-7.2426406871,-0.9207745030,-1.1499406871,1.4731562271,1
410,-35,-27,-2,21,-68.9411254970,-6.2426406871,-0.9207745030,-2.1499406871,2.3388182152,2
411,-35,-27,-2,22,-69.6482322781,-5.5355339059,-0.2136677219,-1.4428339059,1.4585690164,3
412,-35,-26,-3,21,-68.2340187158,-6.5355339059,-1.6278812842,-0.4428339059,1.6870386314,2
413,-35,-26,-2,21,-68.2340187158,-5.5355339059,-1.6278812842,-1.4428339059,2.1752625487,3
414,-35,-26,-2,22,-68.9411254970,-4.8284271247,-0.9207745030,-0.7357271247,1.1786093872,4
415,-35,-26,-1,21,-68.2340187158,-4.5355339059,-1.6278812842,-2.4428339059,2.9355467919,4
416,-35,-26,-1,22,-68.9411254970,-3.8284271247,-0.9207745030,-1.7357271247,1.9648344299,0
417,-35,-26,-1,23,-69.6482322781,-3.1213203436,-0.2136677219,-1.0286203436,1.0505777965,1
418,-35,-26,0,23,-69.6482322781,-2.1213203436,-0.2136677219,-2.0286203436,2.0398417570,2
419,-35,-25,-1,22,-68.2340187158,-3.1213203436,-1.6278812842,-1.0286203436,1.9256316592,1
420,-35,-25,-1,23,-68.9411254970,-2.4142135624,-0.9207745030,-0.3215135624,0.9752931130,2
421,-35,-25,0,22,-68.2340187158,-2.1213203436,-1.6278812842,-2.0286203436,2.6010186416,2
422,-35,-25,0,23,-68.9411254970,-1.4142135624,-0.9207745030,-1.3215135624,1.6106594243,3
423,-35,-25,0,24,-69.6482322781,-0.7071067812,-0.2136677219,-0.6144067812,0.6504994913,4
424,-35,-25,1,23,-68.9411254970,-0.4142135624,-0.9207745030,-2.3215135624,2.4974488795,4
425,-35,-25,1,24,-69.6482322781,0.2928932188,-0.2136677219,-1.6144067812,1.6284849249,0
426,-35,-24,0,23,-68.2340187158,-0.7071067812,-1.6278812842,-0.6144067812,1.7399693010,4
427,-35,-24,1,23,-68.2340187158,0.2928932188,-1.6278812842,-1.6144067812,2.2926636759,0
428,-35,-24,1,24,-68.9411254970,1.0000000000,-0.9207745030,-0.9073000000,1.2926789917,1
429,-35,-24,2,24,-68.9411254970,2.0000000000,-0.9207745030,-1.9073000000,2.1179279911,2
430,-35,-24,2,25,-69.6482322781,2.7071067812,-0.2136677219,-1.2001932188,1.2190642550,3
431,-35,-24,3,25,-69.6482322781,3.7071067812,-0.2136677219,-2.2001932188,2.2105438461,4
432,-35,-23,2,24,-68.2340187158,2.7071067812,-1.6278812842,-1.2001932188,2.0224888722,3
433,-35,-23,2,25,-68.9411254970,3.4142135624,-0.9207745030,-0.4930864376,1.0444902682,4
434,-35,-23,3,24,-68.2340187158,3.7071067812,-1.6278812842,-2.2001932188,2.7369412993,4
435,-35,-23,3,25,-68.9411254970,4.4142135624,-0.9207745030,-1.4930864376,1.7541758166,0
436,-35,-23,3,26,-69.6482322781,5.1213203436,-0.2136677219,-0.7859796564,0.8145047058,1
437,-35,-23,4,25,-68.9411254970,5.4142135624,-0.9207745030,-2.4930864376,2.6576880312,1
438,-35,-23,4,26,-69.6482322781,6.1213203436,-0.2136677219,-1.7859796564,1.7987154385,2
439,-35,-22,3,25,-68.2340187158,5.1213203436,-1.6278812842,-0.7859796564,1.8076950782,1
440,-35,-22,4,25,-68.2340187158,6.1213203436,-1.6278812842,-1.7859796564,2.4165514290,2
441,-35,-22,4,26,-68.9411254970,6.8284271247,-0.9207745030,-1.0788728753,1.4183766659,3
442,-35,-22,5,26,-68.9411254970,7.8284271247,-0.9207745030,-2.0788728753,2.2736618299,4
443,-35,-22,5,27,-69.6482322781,8.5355339059,-0.2136677219,-1.3717660941,1.3883069229,0
444,-35,-21,4,26,-68.2340187158,7.5355339059,-1.6278812842,-0.3717660941,1.6697926531,4
445,-35,-21,5,26,-68.2340187158,8.5355339059,-1.6278812842,-1.3717660941,2.1287883155,0
446,-35,-21,5,27,-68.9411254970,9.2426406871,-0.9207745030,-0.6646593129,1.1356045472,1
447,-35,-21,6,26,-68.2340187158,9.5355339059,-1.6278812842,-2.3717660941,2.8766772291,1
448,-35,-21,6,27,-68.9411254970,10.2426406871,-0.9207745030,-1.6646593129,1.9023449512,2
449,-35,-21,6,28,-69.6482322781,10.9497474683,-0.2136677219,-0.9575525317,0.9811018022,3
450,-35,-21,7,28,-69.6482322781,11.9497474683,-0.2136677219,-1.9575525317,1.9691789684,4
451,-35,-20,6,27,-68.2340187158,10.9497474683,-1.6278812842,-0.9575525317,1.8886249830,3
452,-35,-20,6,28,-68.9411254970,11.6568542495,-0.9207745030,-0.2504457505,0.9542267862,4
453,-35,-20,7,27,-68.2340187158,11.9497474683,-1.6278812842,-1.9575525317,2.5459790631,4
454,-35,-20,7,28,-68.9411254970,12.6568542495,-0.9207745030,-1.2504457505,1.5528812770,0
455,-35,-20,7,29,-69.6482322781,13.3639610307,-0.2136677219,-0.5433389693,0.5838417002,1
456,-35,-20,8,28,-68.9411254970,13.6568542495,-0.9207745030,-2.2504457505,2.4315286882,1
457,-35,-20,8,29,-69.6482322781,14.3639610307,-0.2136677219,-1.5433389693,1.5580593922,2
458,-35,-19,7,28,-68.2340187158,13.3639610307,-1.6278812842,-0.5433389693,1.7161627869,1
459,-35,-19,8,28,-68.2340187158,14.3639610307,-1.6278812842,-1.5433389693,2.2431880549,2
460,-35,-19,8,29,-68.9411254970,15.0710678119,-0.9207745030,-0.8362321881,1.2438287494,3
461,-35,-19,9,29,-68.9411254970,16.0710678119,-0.9207745030,-1.8362321881,2.0541602504,4
462,-35,-19,9,30,-69.6482322781,16.7781745931,-0.2136677219,-1.1291254069,1.1491640788,0
463,-35,-19,10,30,-69.6482322781,17.7781745931,-0.2136677219,-2.1291254069,2.1398198274,1
464,-35,-18,9,29,-68.2340187158,16.7781745931,-1.6278812842,-1.1291254069,1.9811415043,0
465,-35,-18,9,30,-68.9411254970,17.4852813742,-0.9207745030,-0.4220186258,1.0128797589,1
466,-35,-18,10,29,-68.2340187158,17.7781745931,-1.6278812842,-2.1291254069,2.6801441144,1
467,-35,-18,10,30,-68.9411254970,18.4852813742,-0.9207745030,-1.4220186258,1.6940964133,2
468,-35,-18,10,31,-69.6482322781,19.1923881554,-0.2136677219,-0.7149118446,0.7461587236,3
469,-35,-18,11,30,-68.9411254970,19.4852813742,-0.9207745030,-2.4220186258,2.5911387282,3
470,-35,-18,11,31,-69.6482322781,20.1923881554,-0.2136677219,-1.7149118446,1.7281714412,4
471,-35,-17,10,30,-68.2340187158,19.1923881554,-1.6278812842,-0.7149118446,1.7779472492,3
472,-35,-17,11,30,-68.2340187158,20.1923881554,-1.6278812842,-1.7149118446,2.3645126581,4
473,-35,-17,11,31,-68.9411254970,20.8994949366,-0.9207745030,-1.0078050634,1.3650995316,0
474,-35,-17,12,31,-68.9411254970,21.8994949366,-0.9207745030,-2.0078050634,2.2088700410,1
475,-35,-17,12,32,-69.6482322781,22.6066017178,-0.2136677219,-1.3006982822,1.3181312213,2
476,-35,-17,13,32,-69.6482322781,23.6066017178,-0.2136677219,-2.3006982822,2.3105987278,3
477,-35,-16,12,31,-68.2340187158,22.6066017178,-1.6278812842,-1.3006982822,2.0837018733,2
478,-35,-16,12,32,-68.9411254970,23.3137084990,-0.9207745030,-0.5935915010,1.0955256983,3
479,-35,-16,13,31,-68.2340187158,23.6066017178,-1.6278812842,-2.3006982822,2.8183701072,3
480,-35,-16,13,32,-68.9411254970,24.3137084990,-0.9207745030,-1.5935915010,1.8404780785,4
481,-35,-16,13,33,-69.6482322781,25.0208152802,-0.2136677219,-0.8864847198,0.9118711827,0
482,-35,-16,14,32,-68.9411254970,25.3137084990,-0.9207745030,-2.5935915010,2.7521886853,0
483,-35,-16,14,33,-69.6482322781,26.0208152802,-0.2136677219,-1.8864847198,1.8985464159,1
484,-35,-15,13,32,-68.2340187158,25.0208152802,-1.6278812842,-0.8864847198,1.8536053070,0
485,-35,-15,14,32,-68.2340187158,26.0208152802,-1.6278812842,-1.8864847198,2.4917508049,1
486,-35,-15,14,33,-68.9411254970,26.7279220614,-0.9207745030,-1.1793779386,1.4962479766,2
487,-35,-15,15,33,-68.9411254970,27.7279220614,-0.9207745030,-2.1793779386,2.3659065672,3
488,-35,-15,15,34,-69.6482322781,28.4350288425,-0.2136677219,-1.4722711575,1.4876949474,4
489,-35,-14,14,33,-68.2340187158,27.4350288425,-1.6278812842,-0.4722711575,1.6950036937,3
490,-35,-14,15,33,-68.2340187158,28.4350288425,-1.6278812842,-1.4722711575,2.1948985937,4
491,-35,-14,15,34,-68.9411254970,29.1421356237,-0.9207745030,-0.7651643763,1.1972060007,0
492,-35,-14,16,33,-68.2340187158,29.4350288425,-1.6278812842,-2.4722711575,2.9600882000,0
493,-35,-14,16,34,-68.9411254970,30.1421356237,-0.9207745030,-1.7651643763,1.9908869784,1
494,-35,-14,16,35,-69.6482322781,30.8492424049,-0.2136677219,-1.0580575951,1.0794164024,2
