substrate,group,seed,candidate_count,walkers,alpha_phys_msd,alpha_phys_r2,tortuosity_median,tortuosity_p90,final_perp_mismatch_mean,spearman_texture_vs_perp,spearman_depth_vs_perp,nr_frac_t1024_d1.0,nr_n_t1024_d1.0,nr_mean_perp_t1024_d1.0,nr_median_perp_t1024_d1.0,nr_frac_t1024_d2.0,nr_n_t1024_d2.0,nr_mean_perp_t1024_d2.0,nr_median_perp_t1024_d2.0,nr_frac_t1024_d3.0,nr_n_t1024_d3.0,nr_mean_perp_t1024_d3.0,nr_median_perp_t1024_d3.0
Penrose_N24,texture_low_depth_low,8,1204,1204,0.9274275549156842,0.9993291932150109,704.7075432721301,1549.0970833680644,1.453584595426247,-0.005251221168967373,-0.14888672463795719,0.0008305647840531562,1,1.6180339887616626,1.6180339887616626,0.009136212624584718,11,1.4799917406152725,1.175570504631771,0.011627906976744186,14,1.6834634136957531,1.7600735106808312
Penrose_N24,all_interior75,9,21539,20000,0.9606083609168374,0.9998194435828325,938.3670864793021,2390.8174460246028,1.13158369493546,-0.027651833314082355,-0.39192535459838024,0.0011,22,0.7354699948849611,0.0,0.0062,124,1.0526154579713956,1.1755705045741416,0.00825,165,1.159923435740691,1.1755705046317708
Penrose_N24,texture_high_q25,9,5463,5463,0.9676438226318749,0.9999539461426739,983.4650259839192,2459.1274232544133,1.083593300110959,-0.1378893392512116,-0.38077817170294415,0.0009152480322167307,5,0.6472135954907545,0.0,0.008420281896393923,46,1.0405775018926249,1.1755705045183324,0.010799926780157423,59,1.1396327065314198,1.1755705045741416
Penrose_N24,texture_low_q25,9,5595,5595,0.9681117152142538,0.999900882288957,965.0942158773782,2390.8174465443562,1.1090677583353643,-0.1245657601581961,-0.3639528082064595,0.0005361930294906167,3,0.5393446629205542,0.0,0.007506702412868633,42,1.0371280491756574,1.1755705045366653,0.00875781948168007,49,1.1216807450425204,1.1755705045741416
Penrose_N24,depth_high_q25,9,5385,5385,0.9572921075187736,0.9996656204373681,1207.2650129001206,3061.025153368604,0.8696518328713871,0.006756179466732774,-0.10304050901733829,0.001671309192200557,9,0.1797815542962841,0.0,0.007799442896935933,42,0.7365176159604138,0.6180339887493117,0.009285051067780872,50,0.831175761583465,0.8968022466466199
Penrose_N24,depth_low_q25,9,5385,5385,0.9592928220778651,0.999833890062162,707.7612068418007,1549.0970834047366,1.4375359874322904,-0.02040317955885745,-0.14111399702788158,0.0011142061281337048,6,0.5393446629121686,0.0,0.005199628597957289,28,1.1231161669454903,1.1755705045741416,0.008542246982358403,46,1.3801667135674005,1.328131026049964
Penrose_N24,texture_high_depth_high,9,1859,1859,0.9779150688639469,0.999244700768616,1219.0895897144862,3138.813525912976,0.863026192794561,0.002341980123999854,-0.050131873241076076,0.0026896180742334587,5,0.0,0.0,0.007530930607853685,14,0.6084996064394171,0.6180339887647626,0.008068854222700376,15,0.6564750344188208,0.6180339887802133
Penrose_N24,texture_low_depth_low,9,1204,1204,0.9860815584509919,0.9993917704634313,694.4037972189168,1409.41508657482,1.4737769380964612,-0.039990534091307685,-0.11176927289692416,0.0,0,,,0.0049833887043189366,6,1.4177513472723142,1.1755705046323457,0.008305647840531562,10,1.7123217754735447,1.6151220293279556
Penrose_N24,SHUFFLED_all_interior75,0,21539,5000,0.9503440209187348,0.9996878423465544,1048.8613923844773,2650.1674091287437,1.1626590523386373,,,0.0012,6,0.5866910971654887,0.0,0.0072,36,0.9605477636600368,0.9270362274025771,0.0094,47,1.0341021403909094,1.0244915601984244
Penrose_N24,SHUFFLED_texture_high_q25,0,5463,5000,0.9507903406061662,0.9998405084078433,1072.5107871362975,2638.667830165334,1.1623462379034555,,,0.0014,7,0.32338270271060704,0.0,0.0078,39,0.9294987297518815,0.927473041614187,0.0104,52,1.0030216559424567,0.9963890041421597
Penrose_N24,SHUFFLED_texture_low_q25,0,5595,5000,0.9569130529177753,0.9999006612247472,1064.677044457008,2769.2058163216493,1.1561570064517304,,,0.0004,2,0.6453095317521808,0.6453095317521808,0.005,25,1.0586561496131714,1.178282784960788,0.0066,33,0.9785928229683615,0.9598465878846555
Penrose_N24,SHUFFLED_all_interior75,1,21539,5000,0.9547370201089693,0.9997958989005782,1050.4597889542256,2719.172073342076,1.1649309042778069,,,0.0008,4,0.42258680269491017,0.0,0.0046,23,1.044177828870023,0.9936284448839784,0.0068,34,1.087547644522539,0.9954862006864471
Penrose_N24,SHUFFLED_texture_high_q25,1,5463,5000,0.964194440729265,0.9998594890431584,1066.940982663702,2734.2987874711616,1.1582238619594016,,,0.0012,6,0.0,0.0,0.008,40,1.0016463486757505,0.9988020467566971,0.0092,46,0.9733011615389365,0.9310697437882489
Penrose_N24,SHUFFLED_texture_low_q25,1,5595,5000,0.9622863386883664,0.9998268129064581,1059.3973869502329,2617.8665486104846,1.1584706256048534,,,0.0008,4,0.07870030450713987,0.0,0.006,30,0.9867547373106706,1.0735220720057455,0.0102,51,1.0613680108620698,1.082766059204337
Penrose_N24,SHUFFLED_all_interior75,2,21539,5000,0.9495390730716443,0.9999176165723074,1057.977085299568,2575.691325876888,1.169283385704084,,,0.001,5,0.6089040679353777,0.0,0.0042,21,1.009235408360345,0.9566614842966048,0.006,30,1.0717420549282146,1.1638088884673194
Penrose_N24,SHUFFLED_texture_high_q25,2,5463,5000,0.9669234735515485,0.9997691838306683,1049.2362909128633,2673.4699251259226,1.1651765845598476,,,0.0014,7,0.32450955974024137,0.0,0.0058,29,0.8877836790462659,0.8133342910493296,0.0076,38,0.9193565475670572,0.9512713444473009
Penrose_N24,SHUFFLED_texture_low_q25,2,5595,5000,0.9559036787210553,0.9997998435610947,1044.1084251182315,2611.738773575671,1.1726214172909033,,,0.0024,12,0.42679351851769026,0.0,0.009,45,0.9710806180518656,0.907813331002616,0.0122,61,1.0835677178764016,1.074257256156688
Penrose_N24,SHUFFLED_all_interior75,3,21539,5000,0.9601950187901187,0.9995695769022614,1086.0608287821833,2786.72686935122,1.1412653364263368,,,0.0018,9,0.11032114800474041,0.0,0.0078,39,0.8923454466014169,0.913485125821927,0.01,50,0.914336265230537,0.9203102680015699
Penrose_N24,SHUFFLED_texture_high_q25,3,5463,5000,0.9788486136636345,0.9999520255442523,1062.6806059382227,2612.113621338908,1.1608380942768886,,,0.0012,6,0.47248689654271603,0.0,0.0056,28,0.936328147777665,0.8857287237876464,0.0068,34,1.003644622725117,0.9151204640616899
Penrose_N24,SHUFFLED_texture_low_q25,3,5595,5000,0.9596182601427722,0.9999388342037389,1057.2556464500997,2653.7674901268656,1.1615183707833348,,,0.0006,3,1.0965400375698693,1.0509066748646152,0.006,30,1.1393919217841975,1.106961783186751,0.0084,42,1.1110700255746762,1.1092336002247551
Penrose_N24,SHUFFLED_all_interior75,4,21539,5000,0.9578189951121981,0.9999174223232015,1070.4329619664263,2734.7216187871536,1.155057990640019,,,0.0016,8,0.5458268580038961,0.0,0.0072,36,1.0291557357673975,0.9593955342107056,0.0086,43,1.054061966254664,1.0802334175294486
Penrose_N24,SHUFFLED_texture_high_q25,4,5463,5000,0.9581691159826546,0.9999465861095205,1068.8631962749291,2708.7149907722883,1.1515619395980334,,,0.0014,7,0.0,0.0,0.01,50,0.9335485662652627,0.9010663816001542,0.0124,62,0.9406764542114961,0.9075748311498878
Penrose_N24,SHUFFLED_texture_low_q25,4,5595,5000,0.9604723190688489,0.9997214651538621,1051.1894763857345,2547.809396125439,1.1703439618499143,,,0.001,5,0.03498748136095828,0.0,0.0056,28,0.8864274523866935,0.8228838428514487,0.0078,39,0.9878586880924632,0.9767506713421572
Penrose_N24,SHUFFLED_all_interior75,5,21539,5000,0.9708586468855087,0.9997753705171951,1058.9456132940668,2699.765083961349,1.1583290469009895,,,0.0008,4,0.2094465518307397,0.0,0.0058,29,1.2529794876855656,1.5044219554489044,0.0078,39,1.232792668302001,1.4320506968288211
Penrose_N24,SHUFFLED_texture_high_q25,5,5463,5000,0.9496914345353683,0.9997246300093271,1087.345642889214,2734.630333420436,1.1420660243236231,,,0.0014,7,0.08279565721729852,0.0,0.0066,33,0.8003851832172395,0.858258478818783,0.0086,43,0.8750454755410991,0.8980927579845768
Penrose_N24,SHUFFLED_texture_low_q25,5,5595,5000,0.9643481088872388,0.9998680890007177,1075.4818066843509,2739.253737857867,1.1500685654911136,,,0.0008,4,0.2692535815704745,0.0,0.006,30,1.0688423853287623,1.0267665127526773,0.0078,39,1.0690844768264658,1.077014326281898
Penrose_N24,SHUFFLED_all_interior75,6,21539,5000,0.9633714582335222,0.9997909016811053,1054.758968680289,2736.1118877702515,1.1588030771220195,,,0.0004,2,0.5073009104323861,0.5073009104323861,0.0052,26,1.062007508259506,1.0784755645409123,0.0078,39,1.139020717707864,1.1444953998411798
Penrose_N24,SHUFFLED_texture_high_q25,6,5463,5000,0.9624457801426521,0.9997946103461867,1064.7308872674757,2698.9120263248683,1.1637833071693278,,,0.0018,9,0.42005633791460323,0.0,0.009,45,0.9391420372344235,0.9215476319283826,0.0114,57,0.9639203834434998,0.9215476319283826
Penrose_N24,SHUFFLED_texture_low_q25,6,5595,5000,0.9528140318647157,0.9995290539010968,1067.5807153950027,2820.862355046584,1.1360050808930275,,,0.0014,7,0.7290542817269513,0.7392548715864206,0.0064,32,0.944585258528842,0.8941211502123536,0.0094,47,1.049628945533564,0.9571004630052783
Penrose_N24,SHUFFLED_all_interior75,7,21539,5000,0.9613002792406355,0.9996095384704548,1069.8871216408484,2622.4159962184212,1.1503225796472296,,,0.001,5,0.9479573940152488,0.8828472495973877,0.0066,33,1.1078284835877072,1.0788751950520596,0.008,40,1.1513542857601435,1.0955343034146838
Penrose_N24,SHUFFLED_texture_high_q25,7,5463,5000,0.9565101421458071,0.9999916274716828,1035.8289351918138,2638.2342127066804,1.168123937511141,,,0.001,5,0.36139755388145045,0.0,0.0066,33,0.9939458015738944,0.9473508764694452,0.0092,46,1.012195886956497,0.9806735440765011
Penrose_N24,SHUFFLED_texture_low_q25,7,5595,5000,0.9515873617033468,0.999796270458417,1070.264884150386,2840.394773864276,1.1479440069173954,,,0.001,5,0.5076089028514136,0.0,0.0072,36,1.1587510436782416,1.1480469579897776,0.0096,48,1.164462379181142,1.1480469579897776
Penrose_N24,SHUFFLED_all_interior75,8,21539,5000,0.9520337274806561,0.9996573554291535,1069.246012681856,2791.181450685487,1.148690967288069,,,0.0006,3,0.7583564877783044,0.0,0.0056,28,1.1483189479400908,1.0284610912218661,0.0078,39,1.1386088350807724,1.0122934341642011
Penrose_N24,SHUFFLED_texture_high_q25,8,5463,5000,0.9670648121969515,0.9999434484660209,1057.236142034738,2635.6655670072346,1.1632380512275102,,,0.0006,3,0.0,0.0,0.004,20,0.9839672530989858,1.073746403588388,0.0066,33,1.0941724290463928,1.1472523365380707
Penrose_N24,SHUFFLED_texture_low_q25,8,5595,5000,0.9461497891224938,0.9997603552925922,1057.2226298146238,2686.226071415008,1.171762141359522,,,0.001,5,0.7410910314808735,0.9364974894205996,0.0058,29,1.3156221240815649,1.4491397498647356,0.0076,38,1.2348050190238375,1.317108970018426
Penrose_N24,SHUFFLED_all_interior75,9,21539,5000,0.9564500496838109,0.9996439533448069,1052.7426682323571,2813.7120730136903,1.1575190164758569,,,0.001,5,0.14685590090932574,0.0,0.0076,38,0.9672343684631812,0.9787288258226751,0.009,45,0.9893669523195331,0.9846674433676844
Penrose_N24,SHUFFLED_texture_high_q25,9,5463,5000,0.947462453880536,0.9998437558048183,1056.2490742797613,2690.131552169245,1.1691483003051781,,,0.0006,3,0.5288502411928807,0.764341748866388,0.0076,38,1.057250334694259,1.0490707105219146,0.011,55,1.1070761075468514,1.071946715414496
Penrose_N24,SHUFFLED_texture_low_q25,9,5595,5000,0.9620657180029607,0.999913838416987,1043.0693361766107,2611.3704755987615,1.170781610063228,,,0.001,5,0.6006888872625609,0.0,0.005,25,1.1324895933834547,1.2900923437361111,0.007,35,1.1422016272616824,1.2770547037549564
