substrate,group,seed,time,threshold,phys_msd,near_return_frac,near_return_n,near_return_mean_perp,near_return_median_perp
Penrose_N24,texture_low_q25,5,128,3.0,115.17452334638956,0.056657730116175156,317,1.2297874637986128,1.1755705046
Penrose_N24,texture_low_q25,5,256,1.0,228.4711142407079,0.0030384271671134943,17,0.5710708195642749,0.0
Penrose_N24,texture_low_q25,5,256,2.0,228.4711142407079,0.02484361036639857,139,1.0335538511249982,1.1755705045741416
Penrose_N24,texture_low_q25,5,256,3.0,228.4711142407079,0.032350312779267205,181,1.1675112300862904,1.1755705046
Penrose_N24,texture_low_q25,5,512,1.0,438.6593811439932,0.0017873100983020554,10,0.6472135955069348,0.0
Penrose_N24,texture_low_q25,5,512,2.0,438.6593811439932,0.014119749776586237,79,1.115928327469056,1.1755705045741416
Penrose_N24,texture_low_q25,5,512,3.0,438.6593811439932,0.017873100983020553,100,1.2145933624402536,1.1755705046158855
Penrose_N24,texture_low_q25,5,1024,1.0,841.9805384513347,0.0016085790884718498,9,0.7191262172286665,0.0
Penrose_N24,texture_low_q25,5,1024,2.0,841.9805384513347,0.009115281501340482,51,1.157176671534317,1.1755705045741416
Penrose_N24,texture_low_q25,5,1024,3.0,841.9805384513347,0.010902591599642538,61,1.2346117822886993,1.1755705046317708
Penrose_N24,depth_high_q25,5,64,1.0,57.37631388313055,0.016341689879294335,88,0.38612174731853594,0.0
Penrose_N24,depth_high_q25,5,64,2.0,57.37631388313055,0.08895078922934076,479,0.8050246397637526,0.6180339887802133
Penrose_N24,depth_high_q25,5,64,3.0,57.37631388313055,0.11160631383472609,601,0.9134484618630249,1.1755705045366651
Penrose_N24,depth_high_q25,5,128,1.0,113.64383428146024,0.00872794800371402,47,0.4131150609556694,0.0
Penrose_N24,depth_high_q25,5,128,2.0,113.64383428146024,0.04883936861652739,263,0.8131143942285661,0.6180339887802133
Penrose_N24,depth_high_q25,5,128,3.0,113.64383428146024,0.06128133704735376,330,0.917678377064606,1.1755705045366651
Penrose_N24,depth_high_q25,5,256,1.0,224.29738659615504,0.002971216341689879,16,0.20225424859135394,0.0
Penrose_N24,depth_high_q25,5,256,2.0,224.29738659615504,0.02395543175487465,129,0.8111160125360263,0.6180339887493117
Penrose_N24,depth_high_q25,5,256,3.0,224.29738659615504,0.030826369545032498,166,0.9263542986943526,1.1755705045366651
Penrose_N24,depth_high_q25,5,512,1.0,435.2519880193226,0.0011142061281337048,6,0.2696723314602771,0.0
Penrose_N24,depth_high_q25,5,512,2.0,435.2519880193226,0.0116991643454039,63,0.7556852565116209,0.6180339887493117
Penrose_N24,depth_high_q25,5,512,3.0,435.2519880193226,0.0159702878365831,86,0.9087812181494022,0.6180339887901066
Penrose_N24,depth_high_q25,5,1024,1.0,830.8203331191529,0.0014856081708449396,8,0.6067627457841265,0.0
Penrose_N24,depth_high_q25,5,1024,2.0,830.8203331191529,0.0072423398328690805,39,0.7157925956018673,0.6180339887493117
Penrose_N24,depth_high_q25,5,1024,3.0,830.8203331191529,0.008542246982358403,46,0.8089745306770241,0.6180339887493117
Penrose_N24,depth_low_q25,5,64,1.0,59.162951807926206,0.012441968430826369,67,0.6037440256556895,0.0
Penrose_N24,depth_low_q25,5,64,2.0,59.162951807926206,0.07985143918291551,430,1.2215508014216587,1.1755705046
Penrose_N24,depth_low_q25,5,64,3.0,59.162951807926206,0.11977715877437325,645,1.471935010338289,1.3281310260941614
Penrose_N24,depth_low_q25,5,128,1.0,117.6912110340196,0.005942432683379758,32,0.7584534322332963,0.0
Penrose_N24,depth_low_q25,5,128,2.0,117.6912110340196,0.039740018570102134,214,1.2858871886741425,1.1755705046317708
Penrose_N24,depth_low_q25,5,128,3.0,117.6912110340196,0.0670380687093779,361,1.5239786693212924,1.3281310261304724
Penrose_N24,depth_low_q25,5,256,1.0,225.0954345287706,0.003156917363045497,17,0.5710708195568444,0.0
Penrose_N24,depth_low_q25,5,256,2.0,225.0954345287706,0.024326833797585885,131,1.2513056806043046,1.1755705046
Penrose_N24,depth_low_q25,5,256,3.0,225.0954345287706,0.037511606313834725,202,1.494733280269778,1.3281310260849208
Penrose_N24,depth_low_q25,5,512,1.0,432.41478398472793,0.0012999071494893223,7,0.6934431380323977,0.0
Penrose_N24,depth_low_q25,5,512,2.0,432.41478398472793,0.012070566388115135,65,1.293135641316848,1.1755705046
Penrose_N24,depth_low_q25,5,512,3.0,432.41478398472793,0.019870009285051067,107,1.552057114204955,1.328131026102596
Penrose_N24,depth_low_q25,5,1024,1.0,833.1204909137047,0.0003714020427112349,2,0.0,0.0
Penrose_N24,depth_low_q25,5,1024,2.0,833.1204909137047,0.005756731662024141,31,1.1504231361965678,1.1755705046
Penrose_N24,depth_low_q25,5,1024,3.0,833.1204909137047,0.008356545961002786,45,1.3929154805261974,1.175570504631771
Penrose_N24,texture_high_depth_high,5,64,1.0,58.46418139108171,0.01775147928994083,33,0.34321933094274454,0.0
Penrose_N24,texture_high_depth_high,5,64,2.0,58.46418139108171,0.09575040344271113,178,0.7815760806015983,0.6180339887802133
Penrose_N24,texture_high_depth_high,5,64,3.0,58.46418139108171,0.11350188273265197,211,0.8670562379534311,1.1755705044932399
Penrose_N24,texture_high_depth_high,5,128,1.0,113.27382910774948,0.008606777837547068,16,0.20225424859520783,0.0
Penrose_N24,texture_high_depth_high,5,128,2.0,113.27382910774948,0.04303388918773534,80,0.7621177973579303,0.6180339887802133
Penrose_N24,texture_high_depth_high,5,128,3.0,113.27382910774948,0.055944055944055944,104,0.8927362347588315,1.1755705045366651
Penrose_N24,texture_high_depth_high,5,256,1.0,221.89829688182218,0.0016137708445400753,3,0.0,0.0
Penrose_N24,texture_high_depth_high,5,256,2.0,221.89829688182218,0.02151694459386767,40,0.8225728717238183,0.6180339887999999
Penrose_N24,texture_high_depth_high,5,256,3.0,221.89829688182218,0.02689618074233459,50,0.9236845025972099,1.1755705045366653
Penrose_N24,texture_high_depth_high,5,512,1.0,445.6923439162209,0.0032275416890801506,6,0.0,0.0
Penrose_N24,texture_high_depth_high,5,512,2.0,445.6923439162209,0.011834319526627219,22,0.6345593383129364,0.6180339887488155
Penrose_N24,texture_high_depth_high,5,512,3.0,445.6923439162209,0.01613770844540075,30,0.8419074208530729,0.6180339887999999
Penrose_N24,texture_high_depth_high,5,1024,1.0,819.105572978624,0.0005379236148466917,1,0.0,0.0
Penrose_N24,texture_high_depth_high,5,1024,2.0,819.105572978624,0.0053792361484669175,10,0.7792451962088502,0.6180339887999999
Penrose_N24,texture_high_depth_high,5,1024,3.0,819.105572978624,0.006455083378160301,12,0.8707261678633058,0.8968022466683325
Penrose_N24,texture_low_depth_low,5,64,1.0,61.495676017055175,0.011627906976744186,14,0.5778692817005938,0.0
Penrose_N24,texture_low_depth_low,5,64,2.0,61.495676017055175,0.08637873754152824,104,1.3195732041227926,1.1755705046
Penrose_N24,texture_low_depth_low,5,64,3.0,61.495676017055175,0.13538205980066445,163,1.5544577743033898,1.328131026102596
Penrose_N24,texture_low_depth_low,5,128,1.0,121.05991346601745,0.009136212624584718,11,0.29418799794802,0.0
Penrose_N24,texture_low_depth_low,5,128,2.0,121.05991346601745,0.03986710963455149,48,1.063352361168729,1.1755705046
Penrose_N24,texture_low_depth_low,5,128,3.0,121.05991346601745,0.061461794019933555,74,1.3516832631327407,1.2518507653589204
Penrose_N24,texture_low_depth_low,5,256,1.0,224.99672796449022,0.0033222591362126247,4,0.8090169943570549,0.8090169943332784
Penrose_N24,texture_low_depth_low,5,256,2.0,224.99672796449022,0.022425249169435217,27,1.2630620799200458,1.1755705046
Penrose_N24,texture_low_depth_low,5,256,3.0,224.99672796449022,0.03903654485049834,47,1.6360858969604246,1.3281310260901853
Penrose_N24,texture_low_depth_low,5,512,1.0,407.28311339505103,0.0,0,,
Penrose_N24,texture_low_depth_low,5,512,2.0,407.28311339505103,0.009136212624584718,11,1.2569840082426316,1.1755705046
Penrose_N24,texture_low_depth_low,5,512,3.0,407.28311339505103,0.014950166112956811,18,1.5025375797361824,1.2518507653583457
Penrose_N24,texture_low_depth_low,5,1024,1.0,794.2690220593089,0.0,0,,
Penrose_N24,texture_low_depth_low,5,1024,2.0,794.2690220593089,0.005813953488372093,7,1.4869458737461614,1.175570504631771
Penrose_N24,texture_low_depth_low,5,1024,3.0,794.2690220593089,0.007475083056478406,9,1.584778608449999,1.3281310261025963
Penrose_N24,all_interior75,6,64,1.0,57.56147655512735,0.01405,281,0.5182315266457697,0.0
Penrose_N24,all_interior75,6,64,2.0,57.56147655512735,0.0899,1798,1.0502231561655329,1.1755705045741416
Penrose_N24,all_interior75,6,64,3.0,57.56147655512735,0.1187,2374,1.202374993984004,1.1755705046
Penrose_N24,all_interior75,6,128,1.0,114.51473537486638,0.00745,149,0.5212458487276921,0.0
Penrose_N24,all_interior75,6,128,2.0,114.51473537486638,0.04505,901,1.0262187736100907,1.1755705045741416
Penrose_N24,all_interior75,6,128,3.0,114.51473537486638,0.05995,1199,1.1845262196816064,1.1755705046
Penrose_N24,all_interior75,6,256,1.0,225.6308125610585,0.0047,94,0.5508200812782155,0.0
Penrose_N24,all_interior75,6,256,2.0,225.6308125610585,0.0276,552,1.036898663121061,1.1755705045741416
Penrose_N24,all_interior75,6,256,3.0,225.6308125610585,0.0363,726,1.1818726510272048,1.1755705046
Penrose_N24,all_interior75,6,512,1.0,439.23873613608305,0.00195,39,0.45636856092586076,0.0
Penrose_N24,all_interior75,6,512,2.0,439.23873613608305,0.0117,234,1.0269167359432771,1.1755705045741416
Penrose_N24,all_interior75,6,512,3.0,439.23873613608305,0.01535,307,1.1485775226346884,1.1755705046317708
Penrose_N24,all_interior75,6,1024,1.0,836.6907033717092,0.00115,23,0.7738423424360635,0.0
Penrose_N24,all_interior75,6,1024,2.0,836.6907033717092,0.0069,138,1.0170213669143868,1.1755705045366651
Penrose_N24,all_interior75,6,1024,3.0,836.6907033717092,0.0086,172,1.1661360149629825,1.1755705045741416
Penrose_N24,texture_high_q25,6,64,1.0,58.05867533648665,0.015742266154127767,86,0.35747262541855823,0.0
Penrose_N24,texture_high_q25,6,64,2.0,58.05867533648665,0.09610104338275673,525,0.9777680744343248,1.1755705045366653
Penrose_N24,texture_high_q25,6,64,3.0,58.05867533648665,0.1213618890719385,663,1.1099571283500875,1.1755705046
Penrose_N24,texture_high_q25,6,128,1.0,114.04686781052337,0.008237232289950576,45,0.43147573033209374,0.0
Penrose_N24,texture_high_q25,6,128,2.0,114.04686781052337,0.046677649643053265,255,0.9545552915557901,1.1755705045366653
Penrose_N24,texture_high_q25,6,128,3.0,114.04686781052337,0.06022332051986088,329,1.1062371798646349,1.1755705045741416
Penrose_N24,texture_high_q25,6,256,1.0,228.9271256992246,0.005308438586857038,29,0.390559928320437,0.0
Penrose_N24,texture_high_q25,6,256,2.0,228.9271256992246,0.025077796082738423,137,0.8780666311781999,1.1755705044932399
Penrose_N24,texture_high_q25,6,256,3.0,228.9271256992246,0.030752333882482153,168,1.0027216847080882,1.1755705045366653
Penrose_N24,texture_high_q25,6,512,1.0,443.00942013266445,0.001281347245103423,7,0.924590850691367,1.618033988666557
Penrose_N24,texture_high_q25,6,512,2.0,443.00942013266445,0.012081274025260845,66,0.96382364946579,1.1755705045366651
Penrose_N24,texture_high_q25,6,512,3.0,443.00942013266445,0.015742266154127767,86,1.104707598835374,1.1755705045741416
Penrose_N24,texture_high_q25,6,1024,1.0,840.9327489656558,0.0020135456708768075,11,0.44128199691772674,0.0
Penrose_N24,texture_high_q25,6,1024,2.0,840.9327489656558,0.006589785831960461,36,0.8474893050492621,1.1755705045183324
Penrose_N24,texture_high_q25,6,1024,3.0,840.9327489656558,0.008237232289950576,45,1.024323156046948,1.1755705045366653
Penrose_N24,texture_low_q25,6,64,1.0,59.43146052621983,0.015013404825737266,84,0.4237708065794571,0.0
Penrose_N24,texture_low_q25,6,64,2.0,59.43146052621983,0.08453976764968722,473,0.9826418063428755,1.1755705045741416
Penrose_N24,texture_low_q25,6,64,3.0,59.43146052621983,0.11224307417336908,628,1.148110517618106,1.1755705046
Penrose_N24,texture_low_q25,6,128,1.0,116.89386062068566,0.008936550491510277,50,0.6148529157297028,0.0
Penrose_N24,texture_low_q25,6,128,2.0,116.89386062068566,0.04325290437890974,242,1.0804486030391773,1.1755705045741416
Penrose_N24,texture_low_q25,6,128,3.0,116.89386062068566,0.06058981233243968,339,1.2484717648994093,1.1755705046317708
Penrose_N24,texture_low_q25,6,256,1.0,231.39200769813425,0.0035746201966041107,20,0.3236067977540348,0.0
Penrose_N24,texture_low_q25,6,256,2.0,231.39200769813425,0.022341376228775692,125,0.9831179145097898,1.1755705045741416
Penrose_N24,texture_low_q25,6,256,3.0,231.39200769813425,0.028418230563002682,159,1.1192374270511287,1.1755705045741416
Penrose_N24,texture_low_q25,6,512,1.0,436.31017436712347,0.002323503127792672,13,0.7467849178870009,0.0
Penrose_N24,texture_low_q25,6,512,2.0,436.31017436712347,0.014655942806076854,82,0.9860351282608538,1.1755705045366653
Penrose_N24,texture_low_q25,6,512,3.0,436.31017436712347,0.018588025022341376,104,1.0961124832070037,1.1755705045741416
Penrose_N24,texture_low_q25,6,1024,1.0,844.6636852940766,0.0014298480786416443,8,0.4045084971708196,0.0
Penrose_N24,texture_low_q25,6,1024,2.0,844.6636852940766,0.006255585344057194,35,0.9528923011872797,1.1755705045366653
Penrose_N24,texture_low_q25,6,1024,3.0,844.6636852940766,0.007327971403038427,41,1.029950089011266,1.1755705045741416
Penrose_N24,depth_high_q25,6,64,1.0,58.602417127634546,0.012441968430826369,67,0.12074880512984769,0.0
Penrose_N24,depth_high_q25,6,64,2.0,58.602417127634546,0.09526462395543175,513,0.7856125589982131,0.6180339887493117
Penrose_N24,depth_high_q25,6,64,3.0,58.602417127634546,0.11550603528319406,622,0.882844473568636,1.1755705045
Penrose_N24,depth_high_q25,6,128,1.0,113.6907633861572,0.007428040854224698,40,0.12135254915448386,0.0
Penrose_N24,depth_high_q25,6,128,2.0,113.6907633861572,0.047168059424326836,254,0.794508117991344,0.6180339887802133
Penrose_N24,depth_high_q25,6,128,3.0,113.6907633861572,0.06202414113277623,334,0.9223219881979847,1.1755705045366651
Penrose_N24,depth_high_q25,6,256,1.0,226.11831944403792,0.002785515320334262,15,0.2157378651572444,0.0
Penrose_N24,depth_high_q25,6,256,2.0,226.11831944403792,0.02116991643454039,114,0.7994093609178967,0.6180339887802133
Penrose_N24,depth_high_q25,6,256,3.0,226.11831944403792,0.025998142989786442,140,0.897600527309314,1.1755705045366651
Penrose_N24,depth_high_q25,6,512,1.0,431.656756776895,0.0009285051067780873,5,0.0,0.0
Penrose_N24,depth_high_q25,6,512,2.0,431.656756776895,0.009285051067780872,50,0.8829818893091711,1.1755705045366653
Penrose_N24,depth_high_q25,6,512,3.0,431.656756776895,0.01318477251624884,71,1.0146457185032633,1.1755705046
Penrose_N24,depth_high_q25,6,1024,1.0,831.1438406024229,0.0011142061281337048,6,0.0,0.0
Penrose_N24,depth_high_q25,6,1024,2.0,831.1438406024229,0.006128133704735376,33,0.7186475124377454,0.6180339887493117
Penrose_N24,depth_high_q25,6,1024,3.0,831.1438406024229,0.008170844939647167,44,0.8710183908513762,0.6180339887647626
Penrose_N24,depth_low_q25,6,64,1.0,59.17231325321746,0.01021355617455896,55,0.764888794678327,0.0
Penrose_N24,depth_low_q25,6,64,2.0,59.17231325321746,0.08170844939647168,440,1.2944989667433253,1.1755705046
Penrose_N24,depth_low_q25,6,64,3.0,59.17231325321746,0.12051996285979573,649,1.5157905387601271,1.328131026102596
Penrose_N24,depth_low_q25,6,128,1.0,116.3467020460867,0.006685236768802228,36,0.7191262172201893,0.0
Penrose_N24,depth_low_q25,6,128,2.0,116.3467020460867,0.039925719591457756,215,1.2182982631320476,1.1755705046
Penrose_N24,depth_low_q25,6,128,3.0,116.3467020460867,0.060724233983286906,327,1.4542444631653115,1.3281310260901853
Penrose_N24,depth_low_q25,6,256,1.0,225.09627629090204,0.003714020427112349,20,1.1326237921109958,1.6180339886960549
Penrose_N24,depth_low_q25,6,256,2.0,225.09627629090204,0.020798514391829157,112,1.3497479551675367,1.175570504631771
Penrose_N24,depth_low_q25,6,256,3.0,225.09627629090204,0.03138347260909935,169,1.5166095718259065,1.3281310261304724
Penrose_N24,depth_low_q25,6,512,1.0,437.49863043042825,0.0014856081708449396,8,0.6067627457827078,0.0
Penrose_N24,depth_low_q25,6,512,2.0,437.49863043042825,0.0116991643454039,63,1.305934144914308,1.175570504631771
Penrose_N24,depth_low_q25,6,512,3.0,437.49863043042825,0.017270194986072424,93,1.449371229567828,1.3281310260941614
Penrose_N24,depth_low_q25,6,1024,1.0,827.1150055812608,0.0003714020427112349,2,0.8090169944,0.8090169944
Penrose_N24,depth_low_q25,6,1024,2.0,827.1150055812608,0.0064995357474466105,35,1.4238046556509676,1.17557050463292
Penrose_N24,depth_low_q25,6,1024,3.0,827.1150055812608,0.009285051067780872,50,1.5425372541609876,1.328131026135584
Penrose_N24,texture_high_depth_high,6,64,1.0,57.53541258011049,0.01237224314147391,23,0.21104791157542063,0.0
Penrose_N24,texture_high_depth_high,6,64,2.0,57.53541258011049,0.09037116729424421,168,0.806449151536937,0.6180339887901066
Penrose_N24,texture_high_depth_high,6,64,3.0,57.53541258011049,0.11135018827326519,207,0.9047370409456541,1.1755705045366651
Penrose_N24,texture_high_depth_high,6,128,1.0,110.93928523766321,0.008068854222700376,15,0.3236067977489782,0.0
Penrose_N24,texture_high_depth_high,6,128,2.0,110.93928523766321,0.0521785906401291,97,0.8478775600543659,0.6180339888
Penrose_N24,texture_high_depth_high,6,128,3.0,110.93928523766321,0.0656266810112964,122,0.9462901555540567,1.1755705045741416
Penrose_N24,texture_high_depth_high,6,256,1.0,221.64553878191185,0.005917159763313609,11,0.44128199691873865,0.0
Penrose_N24,texture_high_depth_high,6,256,2.0,221.64553878191185,0.029047875201721356,54,0.7988487095423678,0.6180339887999999
Penrose_N24,texture_high_depth_high,6,256,3.0,221.64553878191185,0.03604088219472835,67,0.9015452784274618,1.1755705045366651
Penrose_N24,texture_high_depth_high,6,512,1.0,437.06974297178414,0.002151694459386767,4,0.40450849719041565,0.0
Penrose_N24,texture_high_depth_high,6,512,2.0,437.06974297178414,0.013986013986013986,26,0.7781773224582994,0.6180339887999999
Penrose_N24,texture_high_depth_high,6,512,3.0,437.06974297178414,0.015599784830554062,29,0.8350690849041474,0.6180339888
Penrose_N24,texture_high_depth_high,6,1024,1.0,807.2864817910911,0.0,0,,
Penrose_N24,texture_high_depth_high,6,1024,2.0,807.2864817910911,0.0053792361484669175,10,0.9525558982626124,1.1755705045741416
Penrose_N24,texture_high_depth_high,6,1024,3.0,807.2864817910911,0.006455083378160301,12,1.0151517528956082,1.1755705045741416
Penrose_N24,texture_low_depth_low,6,64,1.0,57.65764365561075,0.01079734219269103,13,0.8712490708754864,1.6180339887616626
Penrose_N24,texture_low_depth_low,6,64,2.0,57.65764365561075,0.09053156146179402,109,1.2860769958870588,1.1755705045741416
Penrose_N24,texture_low_depth_low,6,64,3.0,57.65764365561075,0.1362126245847176,164,1.505224116959845,1.3281310261025963
Penrose_N24,texture_low_depth_low,6,128,1.0,112.36485539533986,0.012458471760797342,15,0.4314757303364434,0.0
Penrose_N24,texture_low_depth_low,6,128,2.0,112.36485539533986,0.05232558139534884,63,1.1487014439778465,1.1755705046
Penrose_N24,texture_low_depth_low,6,128,3.0,112.36485539533986,0.07142857142857142,86,1.3681120160962559,1.3281310260901853
Penrose_N24,texture_low_depth_low,6,256,1.0,220.93819544858664,0.0024916943521594683,3,0.5393446628888523,0.0
Penrose_N24,texture_low_depth_low,6,256,2.0,220.93819544858664,0.016611295681063124,20,1.2507960357597168,1.175570504631771
Penrose_N24,texture_low_depth_low,6,256,3.0,220.93819544858664,0.03156146179401993,38,1.5683736610605423,1.4730825074036262
Penrose_N24,texture_low_depth_low,6,512,1.0,425.9342344838329,0.0024916943521594683,3,0.0,0.0
Penrose_N24,texture_low_depth_low,6,512,2.0,425.9342344838329,0.008305647840531562,10,0.9124542072249623,1.1755705045366653
Penrose_N24,texture_low_depth_low,6,512,3.0,425.9342344838329,0.011627906976744186,14,1.2023796279946295,1.175570504584218
Penrose_N24,texture_low_depth_low,6,1024,1.0,819.6459569246878,0.0024916943521594683,3,0.5393446629243371,0.0
Penrose_N24,texture_low_depth_low,6,1024,2.0,819.6459569246878,0.005813953488372093,7,1.0448216449478493,1.1755705045741416
Penrose_N24,texture_low_depth_low,6,1024,3.0,819.6459569246878,0.012458471760797342,15,1.6583155397175346,1.9999999999684825
Penrose_N24,all_interior75,7,64,1.0,57.519538765056026,0.01435,287,0.5412239126126822,0.0
Penrose_N24,all_interior75,7,64,2.0,57.519538765056026,0.0896,1792,1.0475231603624728,1.1755705045741416
Penrose_N24,all_interior75,7,64,3.0,57.519538765056026,0.11975,2395,1.2019409315949319,1.1755705046317708
Penrose_N24,all_interior75,7,128,1.0,115.47393269512877,0.0076,152,0.5428929830678623,0.0
Penrose_N24,all_interior75,7,128,2.0,115.47393269512877,0.04555,911,1.0295301695456558,1.1755705045741416
Penrose_N24,all_interior75,7,128,3.0,115.47393269512877,0.06135,1227,1.185107530406889,1.1755705046
Penrose_N24,all_interior75,7,256,1.0,225.8433285763904,0.0037,74,0.5684984284811931,0.0
Penrose_N24,all_interior75,7,256,2.0,225.8433285763904,0.02335,467,1.0384355368002567,1.1755705045741416
Penrose_N24,all_interior75,7,256,3.0,225.8433285763904,0.0312,624,1.1989312583040046,1.1755705046
Penrose_N24,all_interior75,7,512,1.0,436.314756289259,0.0018,36,0.8090169943829032,0.8090169943460548
Penrose_N24,all_interior75,7,512,2.0,436.314756289259,0.0116,232,1.1009303931574623,1.1755705045741416
Penrose_N24,all_interior75,7,512,3.0,436.314756289259,0.0171,342,1.2840064892234877,1.1755705046329201
Penrose_N24,all_interior75,7,1024,1.0,824.4779047628223,0.001,20,0.6472135954986717,0.0
Penrose_N24,all_interior75,7,1024,2.0,824.4779047628223,0.0062,124,1.0445234055403365,1.1755705045741416
Penrose_N24,all_interior75,7,1024,3.0,824.4779047628223,0.00835,167,1.1960483822909755,1.1755705046
Penrose_N24,texture_high_q25,7,64,1.0,58.41326331171766,0.016840563792787845,92,0.4396831491161992,0.0
Penrose_N24,texture_high_q25,7,64,2.0,58.41326331171766,0.09317224967966319,509,0.9910927656886467,1.1755705045366651
Penrose_N24,texture_high_q25,7,64,3.0,58.41326331171766,0.11550430166575142,631,1.1009421266250177,1.1755705045741416
Penrose_N24,texture_high_q25,7,128,1.0,112.91312757877124,0.006223686619073769,34,0.5710708195558056,0.0
Penrose_N24,texture_high_q25,7,128,2.0,112.91312757877124,0.04832509610104338,264,1.0193162387527237,1.1755705045366651
Penrose_N24,texture_high_q25,7,128,3.0,112.91312757877124,0.06223686619073769,340,1.1471927851075148,1.1755705045870708
Penrose_N24,texture_high_q25,7,256,1.0,221.89105153660287,0.004759289767527,26,0.6223207649044615,0.0
Penrose_N24,texture_high_q25,7,256,2.0,221.89105153660287,0.023979498444078345,131,0.9735324130974474,1.1755705045
Penrose_N24,texture_high_q25,7,256,3.0,221.89105153660287,0.032033681127585575,175,1.1181964278238128,1.1755705046
Penrose_N24,texture_high_q25,7,512,1.0,431.1694789496178,0.001281347245103423,7,0.0,0.0
Penrose_N24,texture_high_q25,7,512,2.0,431.1694789496178,0.013179571663920923,72,1.0503989139842245,1.1755705045366651
Penrose_N24,texture_high_q25,7,512,3.0,431.1694789496178,0.01610836536701446,88,1.1726932045624225,1.1755705045597926
Penrose_N24,texture_high_q25,7,1024,1.0,831.3767105685824,0.001281347245103423,7,0.6934431380455763,0.0
Penrose_N24,texture_high_q25,7,1024,2.0,831.3767105685824,0.007505033864177192,41,1.049996405260113,1.1755705045741416
Penrose_N24,texture_high_q25,7,1024,3.0,831.3767105685824,0.009701629141497347,53,1.1825149455274813,1.1755705046
Penrose_N24,texture_low_q25,7,64,1.0,57.54664988303895,0.014119749776586237,79,0.6349247297667333,0.0
Penrose_N24,texture_low_q25,7,64,2.0,57.54664988303895,0.08775692582663092,491,1.0799462019370685,1.1755705045741416
Penrose_N24,texture_low_q25,7,64,3.0,57.54664988303895,0.11778373547810544,659,1.2128100898391125,1.1755705046317708
Penrose_N24,texture_low_q25,7,128,1.0,113.2985458458145,0.009115281501340482,51,0.5393446629177342,0.0
Penrose_N24,texture_low_q25,7,128,2.0,113.2985458458145,0.042537980339588916,238,0.9939376571655438,1.1755705045366653
Penrose_N24,texture_low_q25,7,128,3.0,113.2985458458145,0.05933869526362824,332,1.1933919547424396,1.1755705046
Penrose_N24,texture_low_q25,7,256,1.0,221.67722961877,0.004647006255585344,26,0.4978566119298859,0.0
Penrose_N24,texture_low_q25,7,256,2.0,221.67722961877,0.023949955317247543,134,0.9890296581569059,1.1755705045741416
Penrose_N24,texture_low_q25,7,256,3.0,221.67722961877,0.03181411974977658,178,1.1564931561514928,1.1755705046
Penrose_N24,texture_low_q25,7,512,1.0,432.0685910377601,0.001966041108132261,11,0.7354699948926965,0.0
Penrose_N24,texture_low_q25,7,512,2.0,432.0685910377601,0.012689901697944593,71,0.951667702510065,1.1755705045366651
Penrose_N24,texture_low_q25,7,512,3.0,432.0685910377601,0.017336907953529938,97,1.1177113127196816,1.1755705045741416
Penrose_N24,texture_low_q25,7,1024,1.0,826.4959607595689,0.0012511170688114387,7,0.693443138027126,0.0
Penrose_N24,texture_low_q25,7,1024,2.0,826.4959607595689,0.007685433422698838,43,1.0879758055027642,1.1755705045741416
Penrose_N24,texture_low_q25,7,1024,3.0,826.4959607595689,0.01000893655049151,56,1.192365604107758,1.1755705046158855
Penrose_N24,depth_high_q25,7,64,1.0,57.15228587388605,0.017270194986072424,93,0.46975180318875626,0.0
Penrose_N24,depth_high_q25,7,64,2.0,57.15228587388605,0.08393686165273909,452,0.8082594146977752,0.6180339887802133
Penrose_N24,depth_high_q25,7,64,3.0,57.15228587388605,0.10473537604456824,564,0.9126875874844913,1.1755705045366653
Penrose_N24,depth_high_q25,7,128,1.0,114.34631908983913,0.006685236768802228,36,0.3146177200356884,0.0
Penrose_N24,depth_high_q25,7,128,2.0,114.34631908983913,0.04512534818941504,243,0.8106987497570308,0.6180339887802133
Penrose_N24,depth_high_q25,7,128,3.0,114.34631908983913,0.05459610027855153,294,0.9027426785583202,1.1755705045366651
Penrose_N24,depth_high_q25,7,256,1.0,227.17368447653243,0.003528319405756732,19,0.0,0.0
Penrose_N24,depth_high_q25,7,256,2.0,227.17368447653243,0.02116991643454039,114,0.7193695181771999,0.6180339887493117
Penrose_N24,depth_high_q25,7,256,3.0,227.17368447653243,0.029712163416898793,160,0.8985876327921316,1.1755705045366651
Penrose_N24,depth_high_q25,7,512,1.0,436.91853411716954,0.0012999071494893223,7,0.23114771268185877,0.0
Penrose_N24,depth_high_q25,7,512,2.0,436.91853411716954,0.010399257195914578,56,0.8592433372329111,0.6180339887999999
Penrose_N24,depth_high_q25,7,512,3.0,436.91853411716954,0.012441968430826369,67,0.9362248980920749,1.1755705045366653
Penrose_N24,depth_high_q25,7,1024,1.0,823.3615571726766,0.0011142061281337048,6,0.2696723314602771,0.0
Penrose_N24,depth_high_q25,7,1024,2.0,823.3615571726766,0.005385329619312906,29,0.7382131340894053,0.6180339887493117
Penrose_N24,depth_high_q25,7,1024,3.0,823.3615571726766,0.007613741875580316,41,0.9108720293110233,1.1755705046
Penrose_N24,depth_low_q25,7,64,1.0,57.41311420435531,0.013741875580315692,74,0.7434210218547246,0.0
Penrose_N24,depth_low_q25,7,64,2.0,57.41311420435531,0.0882079851439183,475,1.2658077396123706,1.1755705046317708
