vertex_id,degree,vertex_type,depth,balance,drift_x,drift_y,boundary_dist,nearest_edge,perp_x,perp_y,cos_alignment,type_rank
822,3,F,0.46042938045214366,0.8047378541243649,-0.5690355937,0.5690355937333333,0.3826834323798912,7,1.0416305603,-0.5147186258,0.9238795325224956,5
823,8,A,0.8181070152282451,1.2500028789830253e-11,-2.5000002068509275e-11,0.0,1.1977770681785278,1,0.3345237792,0.1923881554,,0
824,6,C,0.7735051750902124,0.307959844181317,0.28451779688333334,0.1178511302,0.9782724808359352,4,0.0416305603,-0.1005050634,-0.7071067811746888,2
825,3,F,0.15969633479995393,0.8047378541243649,0.5690355937,-0.5690355937333333,0.2082394388796185,3,-0.6654762208,0.6066017178,0.9238795325224953,5
826,4,E,0.5498054784746789,0.6532814824150912,-0.60355339055,0.25,0.5411961001712948,7,1.0416305603,-0.1005050634,0.7071067812044725,4
827,5,D,0.5395711510713893,0.48284271248461896,-2.000000165480742e-11,-0.48284271248,0.8150936357885811,1,0.3345237792,0.6066017178,-0.3826834324033584,3
828,4,E,0.5285376421990902,0.6532814824545203,0.250000000025,0.6035533906,0.47553800336079866,5,0.0416305603,-0.686291501,-0.7071067812087618,4
829,3,F,0.2936237647467096,0.8047378540910316,0.8047378540666666,0.0,0.3714182839822663,4,-0.6654762208,0.0208152802,-0.3826834323650895,5
830,3,F,0.38872922830901635,0.8047378541243649,-0.5690355937,0.5690355937333333,0.2898288614190948,6,1.0416305603,-0.686291501,0.9238795325000783,5
831,8,A,0.930344699356717,1.2500028789830253e-11,-2.5000002068509275e-11,-1.3877787807814457e-17,1.2137083939096898,6,0.3345237792,0.0208152802,,0
832,5,D,0.7374351085963229,0.482842712474619,0.34142135626000003,0.3414213562,0.8582214357507453,5,0.0416305603,-0.2720779386,-0.9238795325449126,3
833,4,E,0.21705557902032457,0.6532814824218561,0.60355339055,-0.249999999975,0.27389753570017006,3,-0.6654762208,0.4350288425,0.7071067811794721,4
834,4,E,0.5306221951366658,0.6532814824218561,-0.60355339055,0.249999999975,0.47553800338901153,7,1.0416305603,-0.2720779386,0.7071067811794726,4
