substrate,start_vertex,perp_residue,depth,balance,gap_deg,degree,boundary_dist,vertex_type
AB,13771,0.765366864645072,0.5024088306451386,0.6532814824150912,224.99999999594857,4,0.6293844938772724,E
AB,4756,1.0823922002644217,0.31878090638538714,0.6532814824150912,224.99999999594857,4,0.42114505502192934,E
AB,22001,0.7653668647757282,0.08456393768203596,0.8047378541410316,270.0000000040514,3,0.14724751933793345,F
AB,2340,0.7653668647757284,0.354649222236622,0.8047378541410316,270.0000000040514,3,0.49146932902918783,F
AB,1864,2.0,0.24022349398291643,0.8047378541410316,270.0000000040514,3,0.33295666129779444,F
AB,1869,0.76536686473746,0.5890762791704399,0.6532814824381883,225.0,4,0.5683925742816959,E
AB,10843,0.765366864645072,0.4584863206400498,0.6532814824150912,224.99999999594857,4,0.5139996260209944,E
AB,7175,1.0823922002644217,0.9189126720026393,0.307959844170429,135.0,6,0.9942038066109329,C
AB,17774,1.08239220030269,0.32645567540739906,0.6532814824381883,225.0,4,0.3348894551447513,E
AB,14700,1.08239220030269,0.7030492763078247,0.4828427124887612,180.00000000405143,5,0.7043749451600408,D
AB,22290,1.08239220030269,0.15780564756102633,0.8047378541243649,270.0,3,0.1923081131571096,F
AB,4107,0.0,0.7077202380747195,0.48284271245461896,180.0,5,0.7381703906027831,D
AB,548,1.4142135623,0.3881579551482689,0.6532814824150912,224.99999999594857,4,0.5637263970963914,E
AB,20864,1.4142135623,0.7053168261801797,0.48284271248461896,180.0,5,0.8648204069030261,D
AB,15950,1.0823922002644217,0.4543695097840216,0.6532814824381883,225.0,4,0.4980683002763908,E
AB,9217,1.8477590650401503,0.4759647819568914,0.8047378541243652,270.0,3,0.41454608382187574,F
AB,17231,1.84775906504015,0.1586778973812799,0.8047378541243652,270.0,3,0.18570914195035626,F
AB,20544,0.76536686473746,0.3525004688729808,0.8047378541243652,270.0,3,0.21950458732837286,F
AB,20819,1.4142135623730951,0.3987807395910776,0.8047378541243652,270.0,3,0.28516268416314483,F
AB,17035,0.76536686473746,0.654775026263464,0.6532814824381883,225.0,4,0.6002552257917922,E
AB,1189,0.76536686473746,0.3879338011205704,0.8047378541410316,270.00000000405146,3,0.3939485808291959,F
AB,21857,0.765366864645072,0.44741536459865505,0.6532814824449533,225.0,4,0.3667521066553989,E
AB,4081,0.76536686473746,0.3856722117530581,0.8047378541243649,270.0,3,0.3939485808252592,F
AB,4351,2.000000000038049,0.40829672428428376,0.6532814824545203,225.0000000040514,4,0.3282904839985892,E
AB,17967,0.76536686473746,0.5334205483626813,0.6532814824381883,225.0,4,0.6453158195833794,E
AB,8619,1.08239220030269,0.8286714763879801,2.7755575615628914e-17,45.0,8,1.1049224971800142,A
AB,18648,2.1414449415378507,0.3319165019666126,0.6532814824381883,225.0,4,0.366752106658785,E
AB,16271,1.08239220030269,0.7051496485476114,0.48284271246047683,179.99999999594857,5,0.8628876130276584,D
AB,17655,0.76536686473746,0.3028970091431581,0.6532814824381883,225.0,4,0.4483415292104982,E
AB,4295,1.08239220030269,0.5069481990787988,0.6532814824545202,225.0000000040514,4,0.5139996259766076,E
AB,10077,2.0,0.44543700644525874,0.6532814824150912,224.99999999594857,4,0.2898288614447735,E
