vertex_id,degree,vertex_type,depth,resultant_mag,net_drift,perp_x,perp_y,perp_dist_from_centre,type_rank
6759,3,F,0.13800759867308365,0.8047378541243652,0.8047378541333333,-0.8994949366,-0.1126983722,1.275897929646437,5
6760,3,F,0.41757948851574755,0.8047378541243652,0.8047378541307065,0.8076118446,-0.8198051534,0.862083150202327,5
6761,6,C,0.8121472834818897,0.307959844170429,0.3079598441733583,0.1005050634,-0.1126983722,0.2780545300804983,2
6762,4,E,0.5554276143859954,0.6532814824381883,0.6532814824444025,-0.1923881554,-0.405591591,0.6580440680332175,4
6763,3,F,0.10190126564209867,0.8047378541243652,0.8047378541333333,-0.8994949366,0.3015151902,1.329341551064031,5
6764,3,F,0.6320420192153644,0.8047378541243652,0.8047378541307065,0.8076118446,-0.405591591,0.5446414900610566,5
6765,7,B,0.6856131685118574,0.14285714285714288,0.14285714285986068,0.1005050634,0.3015151902,0.4653469181240438,1
6766,4,E,0.2707784676867606,0.6532814824150912,0.6532814823982086,-0.1923881554,-0.9913780286,1.079374066290869,4
6767,3,F,0.12674112619284872,0.8047378541410316,0.8047378541333333,-0.8994949366,-0.2842712475,1.2925742586834705,5
6768,3,F,0.3147901688082344,0.8047378541243649,0.8047378541071364,0.8076118446,-0.9913780286,1.0142291320029748,5
6769,6,C,0.7658231355559988,0.307959844181317,0.3079598441887563,0.1005050634,-0.2842712475,0.34662228582903587,2
6770,4,E,0.4870980792556573,0.6532814824381883,0.6532814824444024,-0.1923881554,-0.5771644663,0.7591836050782056,4
6771,3,F,0.1274999077378164,0.8047378541243652,0.8047378541333333,-0.8994949366,0.1299423149,1.29145113068282,5
6772,3,F,0.5518740691771842,0.804737854124365,0.8047378541307065,0.8076118446,-0.5771644663,0.663303929915814,5
6773,8,A,0.7686687350239731,2.7755575615628914e-17,2.7755575615628914e-17,0.1005050634,0.1299423149,0.3424103061593746,0
6774,5,D,0.611419209510838,0.482842712474619,0.482842712478424,-0.1923881554,-0.1629509039,0.5751668173899207,3
6775,3,F,0.042631693277943694,0.8047378541243652,0.8047378541333333,-0.8994949366,0.5441558773,1.4170707753055043,5
6776,4,E,0.7021015268421787,0.6532814824381883,0.6532814824444025,0.8076118446,-0.1629509039,0.4409412943336932,4
6777,6,C,0.5430406824740883,0.307959844170429,0.3079598441733583,0.1005050634,0.5441558773,0.6763788709348961,2
6778,4,E,0.40387560430319325,0.6532814824381883,0.6532814824444025,-0.1923881554,-0.7487373415,0.8823672704196249,4
6779,3,F,0.13813943935619077,0.8047378541410318,0.8047378541333333,-0.8994949366,-0.0416305603,1.2757027826192002,5
6780,3,F,0.4586011038823018,0.8047378541243652,0.8047378541307065,0.8076118446,-0.7487373415,0.8013640602934485,5
6781,7,B,0.8127531865393943,0.14285714284704135,0.14285714283965764,0.1005050634,-0.0416305603,0.27715768869831603,1
6782,5,D,0.5776069848528287,0.4828427124887612,0.4828427124925661,-0.1923881554,-0.3345237792,0.6252147613990382,3
6783,3,F,0.08718775023921832,0.8047378541243652,0.8047378541333333,-0.8994949366,0.372583002,1.3511201001689392,5
6784,4,E,0.6591711150478915,0.6532814824545203,0.6532814824539697,0.8076118446,-0.3345237792,0.5044857332903266,4
6785,6,C,0.645762866893899,0.307959844170429,0.3079598441733583,0.1005050634,0.372583002,0.5243322609784247,2
6786,4,E,0.31113691441400637,0.6532814824381883,0.6532814824444025,-0.1923881554,-0.9203102168,1.0196365807355763,4
6787,3,F,0.1332687950575564,0.8047378541243652,0.8047378541333333,-0.8994949366,-0.2132034356,1.2829121790907998,5
6788,3,F,0.35790902493833854,0.8047378541243652,0.8047378541307065,0.8076118446,-0.9203102168,0.9504057628173136,5
6789,6,C,0.7914796777796705,0.307959844170429,0.3079598441733583,0.1005050634,-0.2132034356,0.3086461632383054,2
6790,4,E,0.517600965626855,0.6532814824381883,0.6532814824444024,-0.1923881554,-0.5060966544,0.7140340544448799,4
6791,3,F,0.1186541697004182,0.8047378541243652,0.8047378541333333,-0.8994949366,0.2010101268,1.3045443538141812,5
6792,3,F,0.5871352546696171,0.804737854124365,0.8047378541307065,0.8076118446,-0.5060966544,0.6111112731158017,5
6793,7,B,0.7372677870067147,0.14285714285714288,0.14285714285986065,0.1005050634,0.2010101268,0.3888891434466662,1
6794,4,E,0.21223572892721088,0.6532814824150912,0.6532814823982086,-0.1923881554,-1.091883092,1.166027451012312,4
6795,3,F,0.11314348516839401,0.8047378541410316,0.8047378541333333,-0.8994949366,-0.3847763109,1.312701120596024,5
6796,3,F,0.25279118290037417,0.8047378541243649,0.8047378541071364,0.8076118446,-1.091883092,1.1059983606391524,5
6797,6,C,0.7193361066023056,0.307959844181317,0.3079598441887563,0.1005050634,-0.3847763109,0.41543113368677526,2
