model,seed,history,checkpoint,M,struct_access,eff_alt,edge_count,total_weight,n_active
Growing-MatchedControl,109,B,0,-71.000000,54,224.494742,174,244.000000,30
Growing-MatchedControl,110,B,0,-65.000000,53,172.081716,174,244.000000,30
Growing-MatchedControl,111,B,0,-67.000000,55,244.638987,174,244.000000,30
Growing-MatchedControl,112,B,0,-68.000000,52,237.447628,174,244.000000,30
Growing-MatchedControl,113,B,0,-70.000000,58,252.050917,174,244.000000,30
Growing-MatchedControl,114,B,0,-78.000000,49,198.241870,174,244.000000,30
Growing-MatchedControl,115,B,0,-73.000000,58,314.691370,174,244.000000,30
Growing-MatchedControl,116,B,0,-74.000000,49,217.389279,174,244.000000,30
Growing-MatchedControl,117,B,0,-68.000000,60,281.921820,174,244.000000,30
Growing-MatchedControl,118,B,0,-66.000000,51,236.074975,174,244.000000,30
Growing-MatchedControl,119,B,0,-72.000000,52,271.221788,174,244.000000,30
Growing-MatchedControl,120,B,0,-68.000000,57,234.078029,174,244.000000,30
Growing-MatchedControl,121,B,0,-72.000000,56,284.788606,174,244.000000,30
Growing-MatchedControl,122,B,0,-62.000000,50,124.300821,174,244.000000,30
Growing-MatchedControl,123,B,0,-73.000000,60,278.185955,174,244.000000,30
Growing-MatchedControl,124,B,0,-64.000000,57,373.091399,174,244.000000,30
Growing-MatchedControl,125,B,0,-79.000000,53,219.961373,174,244.000000,30
Growing-MatchedControl,126,B,0,-67.000000,54,256.597725,174,244.000000,30
Growing-MatchedControl,127,B,0,-80.000000,59,260.557605,174,244.000000,30
Growing-MatchedControl,128,B,0,-76.000000,57,302.989943,174,244.000000,30
Growing-MatchedControl,129,B,0,-64.000000,54,204.826142,174,244.000000,30
Growing-MatchedControl,130,B,0,-75.000000,62,246.851145,174,244.000000,30
Growing-MatchedControl,131,B,0,-69.000000,46,152.266405,174,244.000000,30
Growing-MatchedControl,132,B,0,-65.000000,52,254.960962,174,244.000000,30
Growing-MatchedControl,133,B,0,-76.000000,52,157.833380,174,244.000000,30
Growing-MatchedControl,134,B,0,-62.000000,64,418.133969,174,244.000000,30
Growing-MatchedControl,135,B,0,-76.000000,49,164.014137,174,244.000000,30
Growing-MatchedControl,136,B,0,-73.000000,53,240.769346,174,244.000000,30
Growing-MatchedControl,137,B,0,-60.000000,58,261.329399,174,244.000000,30
Growing-MatchedControl,138,B,0,-69.000000,66,285.217754,174,244.000000,30
Growing-MatchedControl,139,B,0,-69.000000,56,202.498425,174,244.000000,30
Growing-MatchedControl,140,B,0,-64.000000,57,226.189494,174,244.000000,30
Growing-MatchedControl,141,B,0,-67.000000,55,278.606917,174,244.000000,30
Growing-MatchedControl,142,B,0,-69.000000,56,220.972794,174,244.000000,30
Growing-MatchedControl,143,B,0,-70.000000,56,272.362934,174,244.000000,30
Growing-MatchedControl,144,B,0,-76.000000,62,211.399210,174,244.000000,30
Growing-MatchedControl,145,B,0,-76.000000,56,256.316945,174,244.000000,30
Growing-MatchedControl,146,B,0,-63.000000,49,135.765902,174,244.000000,30
Growing-MatchedControl,147,B,0,-74.000000,54,186.758154,174,244.000000,30
Growing-MatchedControl,148,B,0,-69.000000,50,183.165125,174,244.000000,30
Growing-MatchedControl,149,B,0,-70.000000,54,270.151760,174,244.000000,30
Growing-MatchedControl,150,B,0,-75.000000,60,297.136123,174,244.000000,30
Growing-MatchedControl,151,B,0,-71.000000,61,369.813134,174,244.000000,30
Growing-MatchedControl,152,B,0,-72.000000,48,140.830771,174,244.000000,30
Growing-MatchedControl,153,B,0,-73.000000,53,184.936098,174,244.000000,30
Growing-MatchedControl,154,B,0,-71.000000,53,314.421281,174,244.000000,30
Growing-MatchedControl,155,B,0,-65.000000,50,167.138545,174,244.000000,30
Growing-MatchedControl,156,B,0,-65.000000,57,175.948212,174,244.000000,30
Growing-MatchedControl,157,B,0,-67.000000,56,211.520355,174,244.000000,30
Growing-MatchedControl,158,B,0,-73.000000,56,156.546156,174,244.000000,30
Growing-MatchedControl,159,B,0,-62.000000,56,138.502008,174,244.000000,30
Growing-MatchedControl,160,B,0,-70.000000,56,265.344879,174,244.000000,30
Growing-MatchedControl,161,B,0,-68.000000,63,378.757702,174,244.000000,30
Growing-MatchedControl,162,B,0,-66.000000,61,368.971197,174,244.000000,30
Growing-MatchedControl,163,B,0,-71.000000,52,234.527152,174,244.000000,30
Growing-MatchedControl,164,B,0,-74.000000,49,161.344441,174,244.000000,30
Growing-MatchedControl,165,B,0,-58.000000,56,179.918998,174,244.000000,30
Growing-MatchedControl,166,B,0,-68.000000,48,202.416529,174,244.000000,30
Growing-MatchedControl,167,B,0,-72.000000,56,241.157321,174,244.000000,30
Growing-MatchedControl,168,B,0,-76.000000,62,301.144510,174,244.000000,30
Growing-MatchedControl,169,B,0,-68.000000,55,217.874862,174,244.000000,30
Growing-MatchedControl,170,B,0,-67.000000,59,185.346486,174,244.000000,30
Growing-MatchedControl,171,B,0,-75.000000,56,247.390546,174,244.000000,30
Growing-MatchedControl,172,B,0,-63.000000,53,254.817354,174,244.000000,30
Growing-MatchedControl,173,B,0,-70.000000,52,130.817317,174,244.000000,30
Growing-MatchedControl,174,B,0,-68.000000,52,144.152377,174,244.000000,30
Growing-MatchedControl,175,B,0,-60.000000,65,336.120921,174,244.000000,30
Growing-MatchedControl,176,B,0,-64.000000,59,265.270941,174,244.000000,30
Growing-MatchedControl,177,B,0,-72.000000,50,176.369756,174,244.000000,30
Growing-MatchedControl,178,B,0,-68.000000,54,207.262064,174,244.000000,30
Growing-MatchedControl,179,B,0,-70.000000,57,156.569339,174,244.000000,30
Growing-MatchedControl,180,B,0,-65.000000,55,267.304798,174,244.000000,30
Growing-MatchedControl,181,B,0,-74.000000,49,159.742551,174,244.000000,30
Growing-MatchedControl,182,B,0,-69.000000,53,184.104884,174,244.000000,30
Growing-MatchedControl,183,B,0,-67.000000,57,247.351095,174,244.000000,30
Growing-MatchedControl,184,B,0,-64.000000,51,137.488438,174,244.000000,30
Growing-MatchedControl,185,B,0,-71.000000,60,307.631691,174,244.000000,30
Growing-MatchedControl,186,B,0,-72.000000,56,254.452361,174,244.000000,30
Growing-MatchedControl,187,B,0,-71.000000,55,203.447519,174,244.000000,30
Growing-MatchedControl,188,B,0,-67.000000,45,149.528083,174,244.000000,30
Growing-MatchedControl,189,B,0,-71.000000,49,155.171874,174,244.000000,30
Growing-MatchedControl,190,B,0,-71.000000,55,188.582421,174,244.000000,30
Growing-MatchedControl,191,B,0,-72.000000,61,330.573826,174,244.000000,30
Growing-MatchedControl,192,B,0,-71.000000,59,232.125916,174,244.000000,30
Growing-MatchedControl,193,B,0,-62.000000,53,239.737254,174,244.000000,30
Growing-MatchedControl,194,B,0,-68.000000,56,222.876689,174,244.000000,30
Growing-MatchedControl,195,B,0,-75.000000,58,223.653801,174,244.000000,30
Growing-MatchedControl,196,B,0,-70.000000,57,245.787795,174,244.000000,30
Growing-MatchedControl,197,B,0,-68.000000,59,268.306694,174,244.000000,30
Growing-MatchedControl,198,B,0,-74.000000,59,271.158534,174,244.000000,30
Growing-MatchedControl,199,B,0,-69.000000,53,172.795897,174,244.000000,30
Growing-MatchedControl,0,B,100,-50.336243,64,395.192165,200,353.710632,56
Growing-MatchedControl,1,B,100,-137.095430,62,342.405066,188,327.095430,44
Growing-MatchedControl,2,B,100,-129.865234,62,269.403651,190,346.240234,46
Growing-MatchedControl,3,B,100,-115.640564,57,326.829443,186,320.073181,42
Growing-MatchedControl,4,B,100,-21.510986,61,441.910131,196,348.879639,52
Growing-MatchedControl,5,B,100,-65.552246,63,551.391810,188,337.006348,44
Growing-MatchedControl,6,B,100,-70.721050,68,571.645846,198,343.658550,54
Growing-MatchedControl,7,B,100,-110.460449,64,336.998790,190,349.147949,46
Growing-MatchedControl,8,B,100,-117.453106,60,491.192192,192,333.015606,48
Growing-MatchedControl,9,B,100,-46.015381,57,421.195124,194,354.374756,50
Growing-MatchedControl,10,B,100,-92.149414,58,396.753119,194,344.649414,50
Growing-MatchedControl,11,B,100,-49.412109,65,402.694199,188,327.638672,44
Growing-MatchedControl,12,B,100,-9.864258,58,296.757114,192,347.405273,48
Growing-MatchedControl,13,B,100,1.746821,55,249.218284,178,328.184321,34
Growing-MatchedControl,14,B,100,-83.737488,57,200.553086,186,325.049988,42
Growing-MatchedControl,15,B,100,-20.682617,60,524.830137,188,371.588867,44
Growing-MatchedControl,16,B,100,-56.181358,54,246.321670,184,323.818077,40
Growing-MatchedControl,17,B,100,11.673340,68,599.432786,194,361.189941,50
Growing-MatchedControl,18,B,100,-65.616180,61,361.959947,194,309.452118,50
Growing-MatchedControl,19,B,100,10.819336,58,293.409257,186,369.061523,42
Growing-MatchedControl,20,B,100,-49.614502,64,484.919200,188,352.080811,44
Growing-MatchedControl,21,B,100,-43.488953,54,177.881178,190,340.854187,46
Growing-MatchedControl,22,B,100,-52.917969,66,439.031854,202,375.769531,58
Growing-MatchedControl,23,B,100,-120.503906,63,423.475454,190,365.253906,46
Growing-MatchedControl,24,B,100,-52.570923,64,302.859441,186,344.161011,42
Growing-MatchedControl,25,B,100,-116.323242,64,435.659620,192,352.698242,48
Growing-MatchedControl,26,B,100,-52.022484,63,441.482551,186,315.764671,42
Growing-MatchedControl,27,B,100,-42.478668,64,515.250722,188,339.357269,44
Growing-MatchedControl,28,B,100,-60.864334,60,496.121420,186,311.219040,42
Growing-MatchedControl,29,B,100,-60.589050,60,351.810598,180,333.073425,36
Growing-MatchedControl,30,B,100,10.143616,56,208.030652,188,350.127991,44
Growing-MatchedControl,31,B,100,-97.686279,57,314.292882,188,342.217529,44
Growing-MatchedControl,32,B,100,-46.321655,67,557.298924,202,339.742310,58
Growing-MatchedControl,33,B,100,-50.740234,60,498.714188,198,378.615234,54
Growing-MatchedControl,34,B,100,-2.299067,56,214.845095,190,339.185786,46
Growing-MatchedControl,35,B,100,-31.047195,65,268.516545,186,337.702805,42
Growing-MatchedControl,36,B,100,-32.568115,63,265.122023,198,352.456787,54
Growing-MatchedControl,37,B,100,-151.703613,60,307.675704,198,351.703613,54
Growing-MatchedControl,38,B,100,-6.940674,60,457.815362,186,334.426514,42
Growing-MatchedControl,39,B,100,-130.117889,64,334.133116,202,351.117889,58
Growing-MatchedControl,40,B,100,4.243408,62,328.646826,194,344.020752,50
Growing-MatchedControl,41,B,100,-112.323456,64,634.540907,190,326.503143,46
Growing-MatchedControl,42,B,100,-102.628464,63,247.141498,186,309.003464,42
Growing-MatchedControl,43,B,100,-113.957031,59,223.701884,190,357.050781,46
Growing-MatchedControl,44,B,100,47.515625,62,205.476015,200,397.187500,56
Growing-MatchedControl,45,B,100,-94.668945,63,569.302313,180,334.711914,36
Growing-MatchedControl,46,B,100,-57.883545,69,519.254771,206,373.410889,62
Growing-MatchedControl,47,B,100,-43.744438,59,310.210822,182,312.109673,38
Growing-MatchedControl,48,B,100,-122.685959,62,471.885135,182,327.373459,38
Growing-MatchedControl,49,B,100,-116.737061,64,446.340970,190,339.080811,46
Growing-MatchedControl,50,B,100,-113.152679,63,360.963847,188,322.152679,44
Growing-MatchedControl,51,B,100,-140.069504,58,288.255461,188,333.069504,44
Growing-MatchedControl,52,B,100,-94.001404,60,307.354928,184,320.126404,40
Growing-MatchedControl,53,B,100,-104.018478,67,371.752270,188,321.881760,44
Growing-MatchedControl,54,B,100,-41.120117,63,494.834400,186,329.120117,42
Growing-MatchedControl,55,B,100,-45.561666,60,389.243149,188,312.779806,44
Growing-MatchedControl,56,B,100,-52.187500,56,403.398041,188,348.078125,44
Growing-MatchedControl,57,B,100,6.719910,60,384.268084,186,349.063660,42
Growing-MatchedControl,58,B,100,-37.496084,59,496.151241,182,317.942373,38
Growing-MatchedControl,59,B,100,-112.027672,63,321.900805,196,338.621422,52
Growing-MatchedControl,60,B,100,-129.154633,56,314.978458,194,338.904633,50
Growing-MatchedControl,61,B,100,-91.076507,53,445.158073,180,303.420257,36
Growing-MatchedControl,62,B,100,-38.509766,66,555.525127,186,351.322266,42
Growing-MatchedControl,63,B,100,-38.622559,54,278.655644,194,341.849121,50
Growing-MatchedControl,64,B,100,-70.303894,63,334.772010,190,327.116394,46
Growing-MatchedControl,65,B,100,-128.335938,53,366.866623,182,337.893555,38
Growing-MatchedControl,66,B,100,-150.751953,65,305.908908,194,343.501953,50
Growing-MatchedControl,67,B,100,-69.700439,60,298.806642,184,335.014404,40
Growing-MatchedControl,68,B,100,-1.889404,70,631.796301,196,362.397705,52
Growing-MatchedControl,69,B,100,7.013123,62,265.439697,198,343.013123,54
Growing-MatchedControl,70,B,100,-113.869385,60,341.059169,188,340.369385,44
Growing-MatchedControl,71,B,100,-15.154785,62,429.848604,182,338.345215,38
Growing-MatchedControl,72,B,100,-37.794273,69,596.250323,204,345.903648,60
Growing-MatchedControl,73,B,100,-135.280029,54,209.630542,184,334.780029,40
Growing-MatchedControl,74,B,100,-89.164551,56,407.760040,180,332.180176,36
Growing-MatchedControl,75,B,100,-44.042480,64,471.350476,190,330.490723,46
Growing-MatchedControl,76,B,100,-115.142822,59,363.464576,188,345.017822,44
Growing-MatchedControl,77,B,100,-124.560654,56,194.133979,194,329.685654,50
Growing-MatchedControl,78,B,100,-119.189453,70,852.583495,210,361.650391,66
Growing-MatchedControl,79,B,100,-48.241455,57,292.483284,186,323.296143,42
Growing-MatchedControl,80,B,100,-58.604568,57,250.559968,178,333.385666,34
Growing-MatchedControl,81,B,100,-124.624268,61,524.268620,198,342.239502,54
Growing-MatchedControl,82,B,100,-169.478882,60,274.274313,184,350.478882,40
Growing-MatchedControl,83,B,100,8.073965,70,617.303123,200,338.323965,56
Growing-MatchedControl,84,B,100,-69.020264,60,299.909387,190,318.582764,46
Growing-MatchedControl,85,B,100,-55.050415,53,283.471529,186,319.081665,42
Growing-MatchedControl,86,B,100,-26.277344,71,563.869495,194,387.300781,50
Growing-MatchedControl,87,B,100,14.837891,62,370.298960,192,362.556641,48
Growing-MatchedControl,88,B,100,-17.258667,65,318.828750,202,346.196167,58
Growing-MatchedControl,89,B,100,30.299042,65,421.815376,196,364.549042,52
Growing-MatchedControl,90,B,100,-36.979675,56,316.881827,180,298.366394,36
Growing-MatchedControl,91,B,100,-152.690186,58,317.630137,190,364.315186,46
Growing-MatchedControl,92,B,100,-48.439941,57,345.586713,184,348.680176,40
Growing-MatchedControl,93,B,100,-133.781494,64,314.229478,188,332.156494,44
Growing-MatchedControl,94,B,100,-136.942871,54,275.204939,184,349.192871,40
Growing-MatchedControl,95,B,100,-110.922852,59,426.060193,196,337.215820,52
Growing-MatchedControl,96,B,100,-72.216797,54,309.260793,176,327.982422,32
Growing-MatchedControl,97,B,100,-90.469727,59,406.808860,184,378.584961,40
Growing-MatchedControl,98,B,100,-33.013203,55,194.528260,184,343.216290,40
Growing-MatchedControl,99,B,100,-26.083984,60,380.135766,202,370.369141,58
Growing-MatchedControl,100,B,100,10.934326,63,365.619703,190,370.301514,46
Growing-MatchedControl,101,B,100,-63.801636,64,612.580101,192,335.783569,48
Growing-MatchedControl,102,B,100,-116.719219,67,398.439508,194,336.805157,50
Growing-MatchedControl,103,B,100,-65.566650,65,412.097639,198,336.150635,54
Growing-MatchedControl,104,B,100,-93.456116,56,376.003425,192,357.955505,48
Growing-MatchedControl,105,B,100,-27.604004,58,186.453796,188,340.878418,44
Growing-MatchedControl,106,B,100,-57.191772,60,214.096934,184,324.941772,40
Growing-MatchedControl,107,B,100,-159.301147,62,358.414185,196,357.801147,52
Growing-MatchedControl,108,B,100,-23.950073,64,246.015785,186,354.278198,42
Growing-MatchedControl,109,B,100,-111.293015,62,413.835734,190,311.668015,46
Growing-MatchedControl,110,B,100,7.540283,57,239.140857,186,345.412842,42
Growing-MatchedControl,111,B,100,-41.732758,65,281.088149,194,331.795258,50
Growing-MatchedControl,112,B,100,-92.140503,58,380.784133,194,348.601440,50
Growing-MatchedControl,113,B,100,8.176514,62,315.883292,182,349.371826,38
Growing-MatchedControl,114,B,100,-65.892456,64,512.235601,208,340.160034,64
Growing-MatchedControl,115,B,100,-168.795288,62,542.210422,192,365.295288,48
Growing-MatchedControl,116,B,100,-61.661652,53,234.083143,182,306.247589,38
Growing-MatchedControl,117,B,100,-11.743652,62,301.377517,180,331.726074,36
Growing-MatchedControl,118,B,100,-102.622559,59,424.930494,194,378.978027,50
Growing-MatchedControl,119,B,100,-37.098633,59,519.519576,188,334.352539,44
Growing-MatchedControl,120,B,100,-127.833420,58,242.727231,180,311.833420,36
Growing-MatchedControl,121,B,100,-167.255371,67,456.685781,200,379.255371,56
Growing-MatchedControl,122,B,100,-56.888672,60,217.533669,194,359.810547,50
Growing-MatchedControl,123,B,100,-92.392578,66,446.324647,186,340.111328,42
Growing-MatchedControl,124,B,100,-12.330078,64,689.297622,190,336.162109,46
Growing-MatchedControl,125,B,100,-39.023071,58,302.880889,186,326.282593,42
Growing-MatchedControl,126,B,100,-37.094406,62,343.749857,180,302.029953,36
Growing-MatchedControl,127,B,100,-45.789062,68,426.021236,194,388.687500,50
Growing-MatchedControl,128,B,100,-113.235352,59,380.434763,196,368.446289,52
Growing-MatchedControl,129,B,100,-104.080383,59,332.733739,188,348.361023,44
Growing-MatchedControl,130,B,100,-49.573669,66,296.793691,188,319.136169,44
Growing-MatchedControl,131,B,100,21.637054,53,307.828775,188,348.637054,44
Growing-MatchedControl,132,B,100,-119.715332,60,655.264681,186,349.137207,42
Growing-MatchedControl,133,B,100,-94.966553,56,393.710527,190,343.060303,46
Growing-MatchedControl,134,B,100,-132.012695,70,679.109369,190,348.012695,46
Growing-MatchedControl,135,B,100,-45.801346,60,291.116117,188,334.017990,44
Growing-MatchedControl,136,B,100,26.767090,60,343.124479,188,356.767090,44
Growing-MatchedControl,137,B,100,23.488647,66,457.935525,186,361.541382,42
Growing-MatchedControl,138,B,100,-27.677811,69,493.598912,202,372.068283,58
Growing-MatchedControl,139,B,100,-120.074219,60,357.033088,184,351.314453,40
Growing-MatchedControl,140,B,100,49.194092,66,354.061909,182,377.975342,38
Growing-MatchedControl,141,B,100,-46.398132,63,371.265221,204,338.755554,60
Growing-MatchedControl,142,B,100,-81.727051,67,357.046136,186,350.602051,42
Growing-MatchedControl,143,B,100,-12.570877,67,634.500422,198,346.640060,54
Growing-MatchedControl,144,B,100,-65.728027,68,536.322716,202,362.603027,58
Growing-MatchedControl,145,B,100,-85.563965,62,315.830914,188,340.897949,44
Growing-MatchedControl,146,B,100,-10.523926,60,315.445781,190,359.367676,46
Growing-MatchedControl,147,B,100,-58.124115,55,241.352760,178,319.749115,34
Growing-MatchedControl,148,B,100,-100.289978,58,335.087247,192,337.664978,48
Growing-MatchedControl,149,B,100,-47.214233,61,477.355942,184,320.434937,40
Growing-MatchedControl,150,B,100,-55.761475,64,395.213758,186,333.816162,42
Growing-MatchedControl,151,B,100,16.607422,61,395.125755,178,353.654297,34
Growing-MatchedControl,152,B,100,-75.715332,52,272.868702,184,331.277832,40
Growing-MatchedControl,153,B,100,-156.498047,63,305.743775,192,359.841797,48
Growing-MatchedControl,154,B,100,13.948730,57,539.766140,192,356.538574,48
Growing-MatchedControl,155,B,100,-45.252655,67,491.123912,196,345.122772,52
Growing-MatchedControl,156,B,100,-23.785166,58,274.468643,190,327.871084,46
Growing-MatchedControl,157,B,100,-60.476746,65,297.626886,192,331.289246,48
Growing-MatchedControl,158,B,100,-126.803711,61,351.176462,182,344.866211,38
Growing-MatchedControl,159,B,100,18.669617,59,217.019882,182,337.028992,38
Growing-MatchedControl,160,B,100,-24.101807,57,391.227124,186,320.171143,42
Growing-MatchedControl,161,B,100,-67.038986,70,571.948100,192,351.335861,48
Growing-MatchedControl,162,B,100,-40.546509,63,482.912812,192,328.693420,48
Growing-MatchedControl,163,B,100,-99.834106,55,504.046434,194,343.177856,50
Growing-MatchedControl,164,B,100,-74.309692,56,347.732943,186,320.856567,42
Growing-MatchedControl,165,B,100,-42.148438,64,306.301075,190,323.587646,46
Growing-MatchedControl,166,B,100,-55.299805,57,426.522759,186,323.055664,42
Growing-MatchedControl,167,B,100,-124.893677,58,267.382924,184,321.893677,40
Growing-MatchedControl,168,B,100,-35.048656,64,354.361300,182,313.767368,38
Growing-MatchedControl,169,B,100,-83.838501,63,490.833909,194,322.057251,50
Growing-MatchedControl,170,B,100,-102.340538,63,250.992856,186,323.059288,42
Growing-MatchedControl,171,B,100,-175.355469,57,469.882626,190,379.355469,46
Growing-MatchedControl,172,B,100,-31.870464,56,278.325270,182,330.807964,38
Growing-MatchedControl,173,B,100,-48.366699,61,322.311998,192,328.218262,48
Growing-MatchedControl,174,B,100,-54.317261,69,515.968196,208,382.567261,64
Growing-MatchedControl,175,B,100,-63.057699,66,355.531691,182,287.430746,38
Growing-MatchedControl,176,B,100,-58.305786,66,442.214837,198,351.118286,54
Growing-MatchedControl,177,B,100,-90.197266,60,241.588819,190,365.322266,46
Growing-MatchedControl,178,B,100,-96.934570,62,354.736224,188,354.918945,44
Growing-MatchedControl,179,B,100,-108.184654,63,280.669826,188,330.122154,44
Growing-MatchedControl,180,B,100,-120.191589,61,647.528621,196,349.879089,52
Growing-MatchedControl,181,B,100,-35.942383,53,258.650710,186,331.219727,42
Growing-MatchedControl,182,B,100,-34.500000,63,451.581195,190,326.933594,46
Growing-MatchedControl,183,B,100,-4.439209,65,546.523241,190,367.064209,46
Growing-MatchedControl,184,B,100,10.950645,62,347.112352,188,349.638145,44
Growing-MatchedControl,185,B,100,-132.363953,66,441.642055,194,337.363953,50
Growing-MatchedControl,186,B,100,-138.624390,58,316.668330,188,327.999390,44
Growing-MatchedControl,187,B,100,-117.248047,61,441.526579,194,370.435547,50
Growing-MatchedControl,188,B,100,-0.632812,57,400.267022,194,364.195312,50
Growing-MatchedControl,189,B,100,-119.068054,51,186.068134,178,319.864929,34
Growing-MatchedControl,190,B,100,-32.231781,64,438.693474,192,328.970062,48
Growing-MatchedControl,191,B,100,-140.240234,68,572.205137,190,356.865234,46
Growing-MatchedControl,192,B,100,7.239746,61,416.847601,182,351.177246,38
Growing-MatchedControl,193,B,100,4.023194,62,271.695238,196,343.906494,52
Growing-MatchedControl,194,B,100,-38.931488,56,306.107578,180,323.154144,36
Growing-MatchedControl,195,B,100,-56.314453,60,228.298055,184,328.287109,40
Growing-MatchedControl,196,B,100,-32.779297,61,346.878953,190,357.451172,46
Growing-MatchedControl,197,B,100,-151.548828,61,407.359711,178,330.548828,34
Growing-MatchedControl,198,B,100,-74.698608,65,438.751136,184,312.729858,40
Growing-MatchedControl,199,B,100,-175.177734,65,428.333580,192,377.927734,48
Growing-MatchedControl,0,B,200,-21.763428,68,634.939400,210,427.561951,66
Growing-MatchedControl,1,B,200,-114.442049,68,553.980830,204,420.645174,60
Growing-MatchedControl,2,B,200,-198.215332,64,416.753306,196,429.820801,52
Growing-MatchedControl,3,B,200,-162.061913,64,428.866829,204,403.123192,60
Growing-MatchedControl,4,B,200,41.500774,66,581.404641,212,468.125774,68
Growing-MatchedControl,5,B,200,-136.912032,66,613.672963,206,426.366133,62
Growing-MatchedControl,6,B,200,7.193806,76,858.962007,230,455.321331,86
Growing-MatchedControl,7,B,200,-56.079842,69,500.607191,202,436.474373,58
Growing-MatchedControl,8,B,200,-137.476025,62,672.396056,206,389.467236,62
Growing-MatchedControl,9,B,200,-11.942319,65,606.403956,208,446.926694,64
Growing-MatchedControl,10,B,200,-80.766907,69,730.934657,218,414.794739,74
Growing-MatchedControl,11,B,200,-77.058350,67,456.172406,194,385.443481,50
Growing-MatchedControl,12,B,200,21.609146,63,359.470165,206,399.915787,62
Growing-MatchedControl,13,B,200,29.217055,57,336.479551,184,394.465926,40
Growing-MatchedControl,14,B,200,-121.742035,59,313.229514,194,411.577972,50
Growing-MatchedControl,15,B,200,-36.305099,62,708.760618,210,443.391037,66
Growing-MatchedControl,16,B,200,-50.728231,58,277.174255,192,384.706137,48
Growing-MatchedControl,17,B,200,58.167267,70,688.124907,204,416.683868,60
Growing-MatchedControl,18,B,200,-151.161217,66,484.181319,206,411.090904,62
Growing-MatchedControl,19,B,200,24.595215,69,457.363943,208,478.422363,64
Growing-MatchedControl,20,B,200,-70.460266,64,679.117214,190,439.740906,46
Growing-MatchedControl,21,B,200,13.867821,63,374.661000,194,401.210960,50
Growing-MatchedControl,22,B,200,-143.988770,67,705.536142,216,485.777832,72
Growing-MatchedControl,23,B,200,-208.606407,65,543.627403,204,464.356407,60
Growing-MatchedControl,24,B,200,-54.143188,65,376.283586,200,455.983276,56
Growing-MatchedControl,25,B,200,-105.411499,66,536.611483,206,456.848999,62
Growing-MatchedControl,26,B,200,7.565254,64,466.245922,196,394.655205,52
Growing-MatchedControl,27,B,200,-15.774921,66,809.918445,204,438.709454,60
Growing-MatchedControl,28,B,200,-126.374454,67,537.873040,196,389.729160,52
Growing-MatchedControl,29,B,200,-62.970862,67,511.331044,190,401.017737,46
Growing-MatchedControl,30,B,200,75.942220,63,330.178295,210,439.926595,66
Growing-MatchedControl,31,B,200,-140.391937,62,468.239429,214,426.043304,70
Growing-MatchedControl,32,B,200,-106.754456,69,659.278369,212,413.577454,68
Growing-MatchedControl,33,B,200,10.569733,60,679.613883,206,467.109467,62
Growing-MatchedControl,34,B,200,-4.515528,56,294.575527,198,395.464747,54
Growing-MatchedControl,35,B,200,-3.429414,66,308.123310,194,405.530913,50
Growing-MatchedControl,36,B,200,-63.806320,68,463.209182,208,434.780930,64
Growing-MatchedControl,37,B,200,-118.270081,62,517.003676,212,460.863831,68
Growing-MatchedControl,38,B,200,-10.979107,64,506.013913,196,404.142681,52
Growing-MatchedControl,39,B,200,-71.272690,69,736.213967,220,466.303940,76
Growing-MatchedControl,40,B,200,-13.173370,68,515.942424,210,410.778961,66
Growing-MatchedControl,41,B,200,-86.029354,65,759.908577,196,394.735256,52
Growing-MatchedControl,42,B,200,-158.304433,68,293.207427,198,402.554433,54
Growing-MatchedControl,43,B,200,-126.241516,68,383.368255,212,462.204773,68
Growing-MatchedControl,44,B,200,-53.827148,62,236.387089,202,500.530273,58
Growing-MatchedControl,45,B,200,-115.609985,66,886.957933,194,409.332642,50
Growing-MatchedControl,46,B,200,-76.231689,72,555.434990,212,483.641846,68
Growing-MatchedControl,47,B,200,-84.479301,61,467.509485,188,393.038872,44
Growing-MatchedControl,48,B,200,-110.525494,64,567.684720,192,416.548931,48
Growing-MatchedControl,49,B,200,-168.541438,67,532.002605,210,423.885188,66
Growing-MatchedControl,50,B,200,-129.716773,67,501.037847,196,372.591773,52
Growing-MatchedControl,51,B,200,-165.960782,59,352.629364,194,383.960782,50
Growing-MatchedControl,52,B,200,-73.190552,60,318.743090,186,409.518677,42
Growing-MatchedControl,53,B,200,-13.806969,71,468.817846,198,427.518394,54
Growing-MatchedControl,54,B,200,-56.013977,70,822.634544,202,412.530090,58
Growing-MatchedControl,55,B,200,-26.898095,61,564.128098,200,413.600605,56
Growing-MatchedControl,56,B,200,-14.736195,62,477.855598,202,422.903149,58
Growing-MatchedControl,57,B,200,69.244324,69,664.545637,202,437.700378,58
Growing-MatchedControl,58,B,200,-43.647140,61,516.275461,186,347.520385,42
Growing-MatchedControl,59,B,200,-109.703970,74,483.059704,224,440.500845,80
Growing-MatchedControl,60,B,200,-96.767454,67,535.725325,224,459.060422,80
Growing-MatchedControl,61,B,200,-37.086838,64,684.512358,196,394.203049,52
Growing-MatchedControl,62,B,200,-76.853271,66,700.959651,192,427.159912,48
Growing-MatchedControl,63,B,200,-62.685974,54,358.746239,196,442.404724,52
Growing-MatchedControl,64,B,200,-39.170128,65,451.481297,194,431.750206,50
Growing-MatchedControl,65,B,200,-147.292816,61,430.161612,202,402.761414,58
Growing-MatchedControl,66,B,200,-202.468536,65,424.419204,198,405.906036,54
