arm,patch,pair,seed,replicate,budget,S_local_null
perturbed,1,2,3,3,100,7.00000
perturbed,1,2,3,3,300,10.00000
perturbed,1,2,3,3,1000,10.00000
perturbed,1,0,3,4,100,3.00000
perturbed,1,0,3,4,300,1.00000
perturbed,1,0,3,4,1000,-4.00000
perturbed,1,1,3,4,100,4.00000
perturbed,1,1,3,4,300,-2.00000
perturbed,1,1,3,4,1000,-7.00000
perturbed,1,2,3,4,100,2.00000
perturbed,1,2,3,4,300,5.00000
perturbed,1,2,3,4,1000,11.00000
perturbed,1,0,4,0,100,-5.00000
perturbed,1,0,4,0,300,-6.00000
perturbed,1,0,4,0,1000,-6.00000
perturbed,1,1,4,0,100,-5.00000
perturbed,1,1,4,0,300,5.00000
perturbed,1,1,4,0,1000,5.00000
perturbed,1,2,4,0,100,0.00000
perturbed,1,2,4,0,300,12.00000
perturbed,1,2,4,0,1000,12.00000
perturbed,1,0,4,1,100,0.00000
perturbed,1,0,4,1,300,0.00000
perturbed,1,0,4,1,1000,-7.00000
perturbed,1,1,4,1,100,11.00000
perturbed,1,1,4,1,300,12.00000
perturbed,1,1,4,1,1000,5.00000
perturbed,1,2,4,1,100,11.00000
perturbed,1,2,4,1,300,12.00000
perturbed,1,2,4,1,1000,12.00000
perturbed,1,0,4,2,100,2.00000
perturbed,1,0,4,2,300,2.00000
perturbed,1,0,4,2,1000,-4.00000
perturbed,1,1,4,2,100,4.00000
perturbed,1,1,4,2,300,4.00000
perturbed,1,1,4,2,1000,2.00000
perturbed,1,2,4,2,100,4.00000
perturbed,1,2,4,2,300,4.00000
perturbed,1,2,4,2,1000,8.00000
perturbed,1,0,4,3,100,-4.00000
perturbed,1,0,4,3,300,-4.00000
perturbed,1,0,4,3,1000,-5.00000
perturbed,1,1,4,3,100,-4.00000
perturbed,1,1,4,3,300,-4.00000
perturbed,1,1,4,3,1000,-4.00000
perturbed,1,2,4,3,100,0.00000
perturbed,1,2,4,3,300,1.00000
perturbed,1,2,4,3,1000,3.00000
perturbed,1,0,4,4,100,-5.00000
perturbed,1,0,4,4,300,-5.00000
perturbed,1,0,4,4,1000,-7.00000
perturbed,1,1,4,4,100,-3.00000
perturbed,1,1,4,4,300,-3.00000
perturbed,1,1,4,4,1000,5.00000
perturbed,1,2,4,4,100,4.00000
perturbed,1,2,4,4,300,4.00000
perturbed,1,2,4,4,1000,12.00000
perturbed,1,0,5,0,100,-6.00000
perturbed,1,0,5,0,300,-5.00000
perturbed,1,0,5,0,1000,-11.00000
perturbed,1,1,5,0,100,-7.00000
perturbed,1,1,5,0,300,-6.00000
perturbed,1,1,5,0,1000,5.00000
perturbed,1,2,5,0,100,-1.00000
perturbed,1,2,5,0,300,-1.00000
perturbed,1,2,5,0,1000,9.00000
perturbed,1,0,5,1,100,5.00000
perturbed,1,0,5,1,300,1.00000
perturbed,1,0,5,1,1000,-6.00000
perturbed,1,1,5,1,100,8.00000
perturbed,1,1,5,1,300,23.00000
perturbed,1,1,5,1,1000,18.00000
perturbed,1,2,5,1,100,10.00000
perturbed,1,2,5,1,300,25.00000
perturbed,1,2,5,1,1000,23.00000
perturbed,1,0,5,2,100,5.00000
perturbed,1,0,5,2,300,-2.00000
perturbed,1,0,5,2,1000,-9.00000
perturbed,1,1,5,2,100,5.00000
perturbed,1,1,5,2,300,18.00000
perturbed,1,1,5,2,1000,16.00000
perturbed,1,2,5,2,100,6.00000
perturbed,1,2,5,2,300,21.00000
perturbed,1,2,5,2,1000,20.00000
perturbed,1,0,5,3,100,-9.00000
perturbed,1,0,5,3,300,-6.00000
perturbed,1,0,5,3,1000,-9.00000
perturbed,1,1,5,3,100,-9.00000
perturbed,1,1,5,3,300,15.00000
perturbed,1,1,5,3,1000,14.00000
perturbed,1,2,5,3,100,-6.00000
perturbed,1,2,5,3,300,19.00000
perturbed,1,2,5,3,1000,18.00000
perturbed,1,0,5,4,100,0.00000
perturbed,1,0,5,4,300,-8.00000
perturbed,1,0,5,4,1000,-10.00000
perturbed,1,1,5,4,100,3.00000
perturbed,1,1,5,4,300,7.00000
perturbed,1,1,5,4,1000,14.00000
perturbed,1,2,5,4,100,7.00000
perturbed,1,2,5,4,300,11.00000
perturbed,1,2,5,4,1000,18.00000
perturbed,1,0,6,0,100,0.00000
perturbed,1,0,6,0,300,9.00000
perturbed,1,0,6,0,1000,0.00000
perturbed,1,1,6,0,100,-7.00000
perturbed,1,1,6,0,300,0.00000
perturbed,1,1,6,0,1000,-10.00000
perturbed,1,2,6,0,100,1.00000
perturbed,1,2,6,0,300,5.00000
perturbed,1,2,6,0,1000,18.00000
perturbed,1,0,6,1,100,7.00000
perturbed,1,0,6,1,300,8.00000
perturbed,1,0,6,1,1000,3.00000
perturbed,1,1,6,1,100,-8.00000
perturbed,1,1,6,1,300,-7.00000
perturbed,1,1,6,1,1000,-7.00000
perturbed,1,2,6,1,100,10.00000
perturbed,1,2,6,1,300,21.00000
perturbed,1,2,6,1,1000,19.00000
perturbed,1,0,6,2,100,12.00000
perturbed,1,0,6,2,300,11.00000
perturbed,1,0,6,2,1000,8.00000
perturbed,1,1,6,2,100,-2.00000
perturbed,1,1,6,2,300,2.00000
perturbed,1,1,6,2,1000,0.00000
perturbed,1,2,6,2,100,2.00000
perturbed,1,2,6,2,300,5.00000
perturbed,1,2,6,2,1000,12.00000
perturbed,1,0,6,3,100,-11.00000
perturbed,1,0,6,3,300,-4.00000
perturbed,1,0,6,3,1000,0.00000
perturbed,1,1,6,3,100,-13.00000
perturbed,1,1,6,3,300,-18.00000
perturbed,1,1,6,3,1000,-10.00000
perturbed,1,2,6,3,100,18.00000
perturbed,1,2,6,3,300,12.00000
perturbed,1,2,6,3,1000,18.00000
perturbed,1,0,6,4,100,-6.00000
perturbed,1,0,6,4,300,-1.00000
perturbed,1,0,6,4,1000,1.00000
perturbed,1,1,6,4,100,-6.00000
perturbed,1,1,6,4,300,-9.00000
perturbed,1,1,6,4,1000,-10.00000
perturbed,1,2,6,4,100,-1.00000
perturbed,1,2,6,4,300,17.00000
perturbed,1,2,6,4,1000,19.00000
perturbed,1,0,7,0,100,-2.00000
perturbed,1,0,7,0,300,5.00000
perturbed,1,0,7,0,1000,-4.00000
perturbed,1,1,7,0,100,-2.00000
perturbed,1,1,7,0,300,-4.00000
perturbed,1,1,7,0,1000,-8.00000
perturbed,1,2,7,0,100,0.00000
perturbed,1,2,7,0,300,3.00000
perturbed,1,2,7,0,1000,-6.00000
perturbed,1,0,7,1,100,3.00000
perturbed,1,0,7,1,300,4.00000
perturbed,1,0,7,1,1000,-2.00000
perturbed,1,1,7,1,100,-4.00000
perturbed,1,1,7,1,300,-3.00000
perturbed,1,1,7,1,1000,-7.00000
perturbed,1,2,7,1,100,2.00000
perturbed,1,2,7,1,300,3.00000
perturbed,1,2,7,1,1000,-4.00000
perturbed,1,0,7,2,100,-12.00000
perturbed,1,0,7,2,300,-2.00000
perturbed,1,0,7,2,1000,-4.00000
perturbed,1,1,7,2,100,-7.00000
perturbed,1,1,7,2,300,-5.00000
perturbed,1,1,7,2,1000,-7.00000
perturbed,1,2,7,2,100,-13.00000
perturbed,1,2,7,2,300,-8.00000
perturbed,1,2,7,2,1000,-6.00000
perturbed,1,0,7,3,100,-5.00000
perturbed,1,0,7,3,300,1.00000
perturbed,1,0,7,3,1000,-5.00000
perturbed,1,1,7,3,100,-4.00000
perturbed,1,1,7,3,300,-4.00000
perturbed,1,1,7,3,1000,-7.00000
perturbed,1,2,7,3,100,-5.00000
perturbed,1,2,7,3,300,-6.00000
perturbed,1,2,7,3,1000,-6.00000
perturbed,1,0,7,4,100,-6.00000
perturbed,1,0,7,4,300,2.00000
perturbed,1,0,7,4,1000,-4.00000
perturbed,1,1,7,4,100,-6.00000
perturbed,1,1,7,4,300,-5.00000
perturbed,1,1,7,4,1000,-7.00000
perturbed,1,2,7,4,100,3.00000
perturbed,1,2,7,4,300,2.00000
perturbed,1,2,7,4,1000,-6.00000
perturbed,1,0,8,0,100,1.00000
perturbed,1,0,8,0,300,1.00000
perturbed,1,0,8,0,1000,1.00000
perturbed,1,1,8,0,100,1.00000
perturbed,1,1,8,0,300,1.00000
perturbed,1,1,8,0,1000,1.00000
perturbed,1,2,8,0,100,3.00000
perturbed,1,2,8,0,300,4.00000
perturbed,1,2,8,0,1000,5.00000
perturbed,1,0,8,1,100,-2.00000
perturbed,1,0,8,1,300,1.00000
perturbed,1,0,8,1,1000,1.00000
perturbed,1,1,8,1,100,-2.00000
perturbed,1,1,8,1,300,1.00000
perturbed,1,1,8,1,1000,1.00000
perturbed,1,2,8,1,100,1.00000
perturbed,1,2,8,1,300,5.00000
perturbed,1,2,8,1,1000,5.00000
perturbed,1,0,8,2,100,1.00000
perturbed,1,0,8,2,300,1.00000
perturbed,1,0,8,2,1000,4.00000
perturbed,1,1,8,2,100,1.00000
perturbed,1,1,8,2,300,1.00000
perturbed,1,1,8,2,1000,4.00000
perturbed,1,2,8,2,100,5.00000
perturbed,1,2,8,2,300,5.00000
perturbed,1,2,8,2,1000,8.00000
perturbed,1,0,8,3,100,7.00000
perturbed,1,0,8,3,300,4.00000
perturbed,1,0,8,3,1000,4.00000
perturbed,1,1,8,3,100,7.00000
perturbed,1,1,8,3,300,4.00000
perturbed,1,1,8,3,1000,4.00000
perturbed,1,2,8,3,100,7.00000
perturbed,1,2,8,3,300,8.00000
perturbed,1,2,8,3,1000,8.00000
perturbed,1,0,8,4,100,1.00000
perturbed,1,0,8,4,300,1.00000
perturbed,1,0,8,4,1000,4.00000
perturbed,1,1,8,4,100,1.00000
perturbed,1,1,8,4,300,1.00000
perturbed,1,1,8,4,1000,4.00000
perturbed,1,2,8,4,100,4.00000
perturbed,1,2,8,4,300,4.00000
perturbed,1,2,8,4,1000,8.00000
perturbed,1,0,9,0,100,0.00000
perturbed,1,0,9,0,300,-2.00000
perturbed,1,0,9,0,1000,5.00000
perturbed,1,1,9,0,100,-1.00000
perturbed,1,1,9,0,300,-3.00000
perturbed,1,1,9,0,1000,4.00000
perturbed,1,2,9,0,100,4.00000
perturbed,1,2,9,0,300,4.00000
perturbed,1,2,9,0,1000,7.00000
perturbed,1,0,9,1,100,3.00000
perturbed,1,0,9,1,300,3.00000
perturbed,1,0,9,1,1000,2.00000
perturbed,1,1,9,1,100,3.00000
perturbed,1,1,9,1,300,3.00000
perturbed,1,1,9,1,1000,2.00000
perturbed,1,2,9,1,100,7.00000
perturbed,1,2,9,1,300,7.00000
perturbed,1,2,9,1,1000,8.00000
perturbed,1,0,9,2,100,5.00000
perturbed,1,0,9,2,300,1.00000
perturbed,1,0,9,2,1000,13.00000
perturbed,1,1,9,2,100,5.00000
perturbed,1,1,9,2,300,1.00000
perturbed,1,1,9,2,1000,4.00000
perturbed,1,2,9,2,100,5.00000
perturbed,1,2,9,2,300,6.00000
perturbed,1,2,9,2,1000,7.00000
perturbed,1,0,9,3,100,3.00000
perturbed,1,0,9,3,300,8.00000
perturbed,1,0,9,3,1000,13.00000
perturbed,1,1,9,3,100,2.00000
perturbed,1,1,9,3,300,-1.00000
perturbed,1,1,9,3,1000,4.00000
perturbed,1,2,9,3,100,4.00000
perturbed,1,2,9,3,300,1.00000
perturbed,1,2,9,3,1000,7.00000
perturbed,1,0,9,4,100,0.00000
perturbed,1,0,9,4,300,9.00000
perturbed,1,0,9,4,1000,12.00000
perturbed,1,1,9,4,100,-4.00000
perturbed,1,1,9,4,300,1.00000
perturbed,1,1,9,4,1000,4.00000
perturbed,1,2,9,4,100,-1.00000
perturbed,1,2,9,4,300,4.00000
perturbed,1,2,9,4,1000,7.00000
perturbed,1,0,10,0,100,3.00000
perturbed,1,0,10,0,300,6.00000
perturbed,1,0,10,0,1000,9.00000
perturbed,1,1,10,0,100,-2.00000
perturbed,1,1,10,0,300,-2.00000
perturbed,1,1,10,0,1000,0.00000
perturbed,1,2,10,0,100,-11.00000
perturbed,1,2,10,0,300,-11.00000
perturbed,1,2,10,0,1000,-6.00000
perturbed,1,0,10,1,100,5.00000
perturbed,1,0,10,1,300,8.00000
perturbed,1,0,10,1,1000,9.00000
perturbed,1,1,10,1,100,1.00000
perturbed,1,1,10,1,300,1.00000
perturbed,1,1,10,1,1000,0.00000
perturbed,1,2,10,1,100,-6.00000
perturbed,1,2,10,1,300,-5.00000
perturbed,1,2,10,1,1000,-6.00000
perturbed,1,0,10,2,100,2.00000
perturbed,1,0,10,2,300,2.00000
perturbed,1,0,10,2,1000,7.00000
perturbed,1,1,10,2,100,3.00000
perturbed,1,1,10,2,300,3.00000
perturbed,1,1,10,2,1000,-2.00000
perturbed,1,2,10,2,100,3.00000
perturbed,1,2,10,2,300,3.00000
perturbed,1,2,10,2,1000,-7.00000
perturbed,1,0,10,3,100,-1.00000
perturbed,1,0,10,3,300,6.00000
perturbed,1,0,10,3,1000,9.00000
perturbed,1,1,10,3,100,0.00000
perturbed,1,1,10,3,300,-1.00000
perturbed,1,1,10,3,1000,0.00000
perturbed,1,2,10,3,100,3.00000
perturbed,1,2,10,3,300,-8.00000
perturbed,1,2,10,3,1000,-6.00000
perturbed,1,0,10,4,100,-1.00000
perturbed,1,0,10,4,300,-1.00000
perturbed,1,0,10,4,1000,9.00000
perturbed,1,1,10,4,100,-1.00000
perturbed,1,1,10,4,300,-1.00000
perturbed,1,1,10,4,1000,3.00000
perturbed,1,2,10,4,100,0.00000
perturbed,1,2,10,4,300,0.00000
perturbed,1,2,10,4,1000,1.00000
perturbed,1,0,11,0,100,-6.00000
perturbed,1,0,11,0,300,-9.00000
perturbed,1,0,11,0,1000,-8.00000
perturbed,1,1,11,0,100,-1.00000
perturbed,1,1,11,0,300,-7.00000
perturbed,1,1,11,0,1000,-10.00000
perturbed,1,2,11,0,100,-8.00000
perturbed,1,2,11,0,300,-16.00000
perturbed,1,2,11,0,1000,-12.00000
perturbed,1,0,11,1,100,-5.00000
perturbed,1,0,11,1,300,-8.00000
perturbed,1,0,11,1,1000,-10.00000
perturbed,1,1,11,1,100,-5.00000
perturbed,1,1,11,1,300,-4.00000
perturbed,1,1,11,1,1000,-11.00000
perturbed,1,2,11,1,100,-5.00000
perturbed,1,2,11,1,300,-6.00000
perturbed,1,2,11,1,1000,-13.00000
perturbed,1,0,11,2,100,-2.00000
perturbed,1,0,11,2,300,-6.00000
perturbed,1,0,11,2,1000,-10.00000
perturbed,1,1,11,2,100,6.00000
perturbed,1,1,11,2,300,2.00000
perturbed,1,1,11,2,1000,-11.00000
perturbed,1,2,11,2,100,7.00000
perturbed,1,2,11,2,300,8.00000
perturbed,1,2,11,2,1000,-13.00000
perturbed,1,0,11,3,100,-13.00000
perturbed,1,0,11,3,300,-17.00000
perturbed,1,0,11,3,1000,-10.00000
perturbed,1,1,11,3,100,-7.00000
perturbed,1,1,11,3,300,-11.00000
perturbed,1,1,11,3,1000,-11.00000
perturbed,1,2,11,3,100,-16.00000
perturbed,1,2,11,3,300,-16.00000
perturbed,1,2,11,3,1000,-13.00000
perturbed,1,0,11,4,100,-12.00000
perturbed,1,0,11,4,300,-8.00000
perturbed,1,0,11,4,1000,-9.00000
perturbed,1,1,11,4,100,-1.00000
perturbed,1,1,11,4,300,-7.00000
perturbed,1,1,11,4,1000,-10.00000
perturbed,1,2,11,4,100,-8.00000
perturbed,1,2,11,4,300,-10.00000
perturbed,1,2,11,4,1000,-13.00000
perturbed,1,0,12,0,100,-20.00000
perturbed,1,0,12,0,300,-32.00000
perturbed,1,0,12,0,1000,-45.00000
perturbed,1,1,12,0,100,-12.00000
perturbed,1,1,12,0,300,-20.00000
perturbed,1,1,12,0,1000,-37.00000
perturbed,1,2,12,0,100,-17.00000
perturbed,1,2,12,0,300,-26.00000
perturbed,1,2,12,0,1000,-47.00000
perturbed,1,0,12,1,100,-15.00000
perturbed,1,0,12,1,300,-16.00000
perturbed,1,0,12,1,1000,-49.00000
perturbed,1,1,12,1,100,-15.00000
perturbed,1,1,12,1,300,-17.00000
perturbed,1,1,12,1,1000,-41.00000
perturbed,1,2,12,1,100,-6.00000
perturbed,1,2,12,1,300,-4.00000
perturbed,1,2,12,1,1000,-45.00000
perturbed,1,0,12,2,100,-14.00000
perturbed,1,0,12,2,300,-16.00000
perturbed,1,0,12,2,1000,-50.00000
perturbed,1,1,12,2,100,-14.00000
perturbed,1,1,12,2,300,-16.00000
perturbed,1,1,12,2,1000,-42.00000
perturbed,1,2,12,2,100,-5.00000
perturbed,1,2,12,2,300,-3.00000
perturbed,1,2,12,2,1000,-46.00000
perturbed,1,0,12,3,100,-13.00000
perturbed,1,0,12,3,300,-41.00000
perturbed,1,0,12,3,1000,-50.00000
perturbed,1,1,12,3,100,-14.00000
perturbed,1,1,12,3,300,-37.00000
perturbed,1,1,12,3,1000,-42.00000
perturbed,1,2,12,3,100,-1.00000
perturbed,1,2,12,3,300,-33.00000
perturbed,1,2,12,3,1000,-46.00000
perturbed,1,0,12,4,100,-14.00000
perturbed,1,0,12,4,300,-21.00000
perturbed,1,0,12,4,1000,-46.00000
perturbed,1,1,12,4,100,-14.00000
perturbed,1,1,12,4,300,-19.00000
perturbed,1,1,12,4,1000,-39.00000
perturbed,1,2,12,4,100,-11.00000
perturbed,1,2,12,4,300,-10.00000
perturbed,1,2,12,4,1000,-42.00000
perturbed,1,0,13,0,100,-2.00000
perturbed,1,0,13,0,300,-2.00000
perturbed,1,0,13,0,1000,1.00000
perturbed,1,1,13,0,100,-2.00000
perturbed,1,1,13,0,300,-2.00000
perturbed,1,1,13,0,1000,2.00000
perturbed,1,2,13,0,100,0.00000
perturbed,1,2,13,0,300,0.00000
perturbed,1,2,13,0,1000,4.00000
perturbed,1,0,13,1,100,1.00000
perturbed,1,0,13,1,300,0.00000
perturbed,1,0,13,1,1000,1.00000
perturbed,1,1,13,1,100,1.00000
perturbed,1,1,13,1,300,0.00000
perturbed,1,1,13,1,1000,2.00000
perturbed,1,2,13,1,100,1.00000
perturbed,1,2,13,1,300,2.00000
perturbed,1,2,13,1,1000,4.00000
perturbed,1,0,13,2,100,0.00000
perturbed,1,0,13,2,300,-2.00000
perturbed,1,0,13,2,1000,1.00000
perturbed,1,1,13,2,100,0.00000
perturbed,1,1,13,2,300,-2.00000
perturbed,1,1,13,2,1000,2.00000
perturbed,1,2,13,2,100,0.00000
perturbed,1,2,13,2,300,0.00000
perturbed,1,2,13,2,1000,4.00000
perturbed,1,0,13,3,100,0.00000
perturbed,1,0,13,3,300,0.00000
perturbed,1,0,13,3,1000,1.00000
perturbed,1,1,13,3,100,0.00000
perturbed,1,1,13,3,300,0.00000
perturbed,1,1,13,3,1000,1.00000
perturbed,1,2,13,3,100,0.00000
perturbed,1,2,13,3,300,0.00000
perturbed,1,2,13,3,1000,3.00000
perturbed,1,0,13,4,100,-1.00000
perturbed,1,0,13,4,300,-2.00000
perturbed,1,0,13,4,1000,0.00000
perturbed,1,1,13,4,100,-1.00000
perturbed,1,1,13,4,300,-2.00000
perturbed,1,1,13,4,1000,0.00000
perturbed,1,2,13,4,100,0.00000
perturbed,1,2,13,4,300,0.00000
perturbed,1,2,13,4,1000,2.00000
perturbed,1,0,14,0,100,9.00000
perturbed,1,0,14,0,300,-1.00000
perturbed,1,0,14,0,1000,-11.00000
perturbed,1,1,14,0,100,11.00000
perturbed,1,1,14,0,300,15.00000
perturbed,1,1,14,0,1000,4.00000
perturbed,1,2,14,0,100,11.00000
perturbed,1,2,14,0,300,15.00000
perturbed,1,2,14,0,1000,-4.00000
perturbed,1,0,14,1,100,-17.00000
perturbed,1,0,14,1,300,-13.00000
perturbed,1,0,14,1,1000,-13.00000
perturbed,1,1,14,1,100,-8.00000
perturbed,1,1,14,1,300,-9.00000
perturbed,1,1,14,1,1000,3.00000
perturbed,1,2,14,1,100,-9.00000
perturbed,1,2,14,1,300,-16.00000
perturbed,1,2,14,1,1000,-6.00000
perturbed,1,0,14,2,100,-5.00000
perturbed,1,0,14,2,300,-14.00000
perturbed,1,0,14,2,1000,-12.00000
perturbed,1,1,14,2,100,0.00000
perturbed,1,1,14,2,300,1.00000
perturbed,1,1,14,2,1000,3.00000
perturbed,1,2,14,2,100,-1.00000
perturbed,1,2,14,2,300,-2.00000
perturbed,1,2,14,2,1000,-5.00000
perturbed,1,0,14,3,100,0.00000
perturbed,1,0,14,3,300,-18.00000
perturbed,1,0,14,3,1000,-14.00000
perturbed,1,1,14,3,100,0.00000
perturbed,1,1,14,3,300,1.00000
perturbed,1,1,14,3,1000,2.00000
perturbed,1,2,14,3,100,0.00000
perturbed,1,2,14,3,300,-3.00000
perturbed,1,2,14,3,1000,-7.00000
perturbed,1,0,14,4,100,0.00000
perturbed,1,0,14,4,300,-12.00000
perturbed,1,0,14,4,1000,-13.00000
perturbed,1,1,14,4,100,-5.00000
perturbed,1,1,14,4,300,0.00000
perturbed,1,1,14,4,1000,3.00000
perturbed,1,2,14,4,100,-6.00000
perturbed,1,2,14,4,300,-5.00000
perturbed,1,2,14,4,1000,-6.00000
perturbed,1,0,15,0,100,1.00000
perturbed,1,0,15,0,300,-5.00000
perturbed,1,0,15,0,1000,-5.00000
perturbed,1,1,15,0,100,1.00000
perturbed,1,1,15,0,300,-2.00000
perturbed,1,1,15,0,1000,0.00000
perturbed,1,2,15,0,100,3.00000
perturbed,1,2,15,0,300,0.00000
perturbed,1,2,15,0,1000,2.00000
perturbed,1,0,15,1,100,-1.00000
perturbed,1,0,15,1,300,0.00000
perturbed,1,0,15,1,1000,-4.00000
perturbed,1,1,15,1,100,-1.00000
perturbed,1,1,15,1,300,0.00000
perturbed,1,1,15,1,1000,0.00000
perturbed,1,2,15,1,100,0.00000
perturbed,1,2,15,1,300,2.00000
perturbed,1,2,15,1,1000,2.00000
perturbed,1,0,15,2,100,0.00000
perturbed,1,0,15,2,300,0.00000
perturbed,1,0,15,2,1000,2.00000
perturbed,1,1,15,2,100,0.00000
perturbed,1,1,15,2,300,0.00000
perturbed,1,1,15,2,1000,2.00000
perturbed,1,2,15,2,100,2.00000
perturbed,1,2,15,2,300,2.00000
perturbed,1,2,15,2,1000,4.00000
perturbed,1,0,15,3,100,-5.00000
perturbed,1,0,15,3,300,-5.00000
perturbed,1,0,15,3,1000,-5.00000
perturbed,1,1,15,3,100,0.00000
perturbed,1,1,15,3,300,0.00000
perturbed,1,1,15,3,1000,0.00000
perturbed,1,2,15,3,100,0.00000
perturbed,1,2,15,3,300,2.00000
perturbed,1,2,15,3,1000,2.00000
perturbed,1,0,15,4,100,-5.00000
perturbed,1,0,15,4,300,-6.00000
perturbed,1,0,15,4,1000,-6.00000
perturbed,1,1,15,4,100,-1.00000
perturbed,1,1,15,4,300,-1.00000
perturbed,1,1,15,4,1000,-1.00000
perturbed,1,2,15,4,100,1.00000
perturbed,1,2,15,4,300,1.00000
perturbed,1,2,15,4,1000,1.00000
perturbed,1,0,16,0,100,5.00000
perturbed,1,0,16,0,300,5.00000
perturbed,1,0,16,0,1000,2.00000
perturbed,1,1,16,0,100,10.00000
perturbed,1,1,16,0,300,10.00000
perturbed,1,1,16,0,1000,2.00000
perturbed,1,2,16,0,100,10.00000
perturbed,1,2,16,0,300,10.00000
perturbed,1,2,16,0,1000,23.00000
perturbed,1,0,16,1,100,2.00000
perturbed,1,0,16,1,300,3.00000
perturbed,1,0,16,1,1000,-1.00000
perturbed,1,1,16,1,100,2.00000
perturbed,1,1,16,1,300,-1.00000
perturbed,1,1,16,1,1000,0.00000
perturbed,1,2,16,1,100,10.00000
perturbed,1,2,16,1,300,19.00000
perturbed,1,2,16,1,1000,21.00000
perturbed,1,0,16,2,100,9.00000
perturbed,1,0,16,2,300,7.00000
perturbed,1,0,16,2,1000,0.00000
perturbed,1,1,16,2,100,15.00000
perturbed,1,1,16,2,300,11.00000
perturbed,1,1,16,2,1000,3.00000
perturbed,1,2,16,2,100,15.00000
perturbed,1,2,16,2,300,24.00000
perturbed,1,2,16,2,1000,23.00000
perturbed,1,0,16,3,100,-10.00000
perturbed,1,0,16,3,300,-2.00000
perturbed,1,0,16,3,1000,-3.00000
perturbed,1,1,16,3,100,-9.00000
perturbed,1,1,16,3,300,2.00000
perturbed,1,1,16,3,1000,4.00000
perturbed,1,2,16,3,100,6.00000
perturbed,1,2,16,3,300,19.00000
perturbed,1,2,16,3,1000,22.00000
perturbed,1,0,16,4,100,0.00000
perturbed,1,0,16,4,300,-12.00000
perturbed,1,0,16,4,1000,1.00000
perturbed,1,1,16,4,100,0.00000
perturbed,1,1,16,4,300,-8.00000
perturbed,1,1,16,4,1000,1.00000
perturbed,1,2,16,4,100,3.00000
perturbed,1,2,16,4,300,10.00000
perturbed,1,2,16,4,1000,22.00000
perturbed,1,0,17,0,100,28.00000
perturbed,1,0,17,0,300,34.00000
perturbed,1,0,17,0,1000,33.00000
perturbed,1,1,17,0,100,33.00000
perturbed,1,1,17,0,300,34.00000
perturbed,1,1,17,0,1000,35.00000
perturbed,1,2,17,0,100,34.00000
perturbed,1,2,17,0,300,40.00000
perturbed,1,2,17,0,1000,42.00000
perturbed,1,0,17,1,100,17.00000
perturbed,1,0,17,1,300,33.00000
perturbed,1,0,17,1,1000,34.00000
perturbed,1,1,17,1,100,20.00000
perturbed,1,1,17,1,300,36.00000
perturbed,1,1,17,1,1000,36.00000
perturbed,1,2,17,1,100,16.00000
perturbed,1,2,17,1,300,32.00000
perturbed,1,2,17,1,1000,43.00000
perturbed,1,0,17,2,100,1.00000
perturbed,1,0,17,2,300,17.00000
perturbed,1,0,17,2,1000,33.00000
perturbed,1,1,17,2,100,-1.00000
perturbed,1,1,17,2,300,19.00000
perturbed,1,1,17,2,1000,35.00000
perturbed,1,2,17,2,100,10.00000
perturbed,1,2,17,2,300,26.00000
perturbed,1,2,17,2,1000,42.00000
perturbed,1,0,17,3,100,-2.00000
perturbed,1,0,17,3,300,12.00000
perturbed,1,0,17,3,1000,31.00000
perturbed,1,1,17,3,100,-2.00000
perturbed,1,1,17,3,300,14.00000
perturbed,1,1,17,3,1000,35.00000
perturbed,1,2,17,3,100,7.00000
perturbed,1,2,17,3,300,20.00000
perturbed,1,2,17,3,1000,41.00000
perturbed,1,0,17,4,100,-1.00000
perturbed,1,0,17,4,300,23.00000
perturbed,1,0,17,4,1000,33.00000
perturbed,1,1,17,4,100,-3.00000
perturbed,1,1,17,4,300,25.00000
perturbed,1,1,17,4,1000,36.00000
perturbed,1,2,17,4,100,8.00000
perturbed,1,2,17,4,300,33.00000
perturbed,1,2,17,4,1000,44.00000
perturbed,1,0,18,0,100,1.00000
perturbed,1,0,18,0,300,1.00000
perturbed,1,0,18,0,1000,-9.00000
perturbed,1,1,18,0,100,8.00000
perturbed,1,1,18,0,300,11.00000
perturbed,1,1,18,0,1000,6.00000
perturbed,1,2,18,0,100,10.00000
perturbed,1,2,18,0,300,13.00000
perturbed,1,2,18,0,1000,3.00000
perturbed,1,0,18,1,100,-4.00000
perturbed,1,0,18,1,300,-9.00000
perturbed,1,0,18,1,1000,-9.00000
perturbed,1,1,18,1,100,0.00000
perturbed,1,1,18,1,300,3.00000
perturbed,1,1,18,1,1000,6.00000
perturbed,1,2,18,1,100,-3.00000
perturbed,1,2,18,1,300,0.00000
perturbed,1,2,18,1,1000,3.00000
perturbed,1,0,18,2,100,-10.00000
perturbed,1,0,18,2,300,-7.00000
perturbed,1,0,18,2,1000,-10.00000
perturbed,1,1,18,2,100,1.00000
perturbed,1,1,18,2,300,6.00000
perturbed,1,1,18,2,1000,5.00000
perturbed,1,2,18,2,100,1.00000
perturbed,1,2,18,2,300,7.00000
perturbed,1,2,18,2,1000,3.00000
perturbed,1,0,18,3,100,-2.00000
perturbed,1,0,18,3,300,-4.00000
perturbed,1,0,18,3,1000,-9.00000
perturbed,1,1,18,3,100,0.00000
