substrate,seed,linger_n,n_walkers,mean_start_depth,mean_disturb_depth,mean_descend_depth,mean_linger_end_depth,mean_ascend_depth,mean_residue_after_disturb,mean_residue_after_descend,mean_residue_linger_start,mean_residue_linger_end,mean_residue_after_ascend,median_residue_after_ascend,std_residue_after_ascend,mean_phys_dist_final,frac_near_return_2,frac_near_return_3
Penrose_N24,2,160,5000,0.5071335390097255,0.5335414965609371,0.6593743541602675,0.654597995233306,0.3159258527757776,1.0959932777579109,0.990696410889155,0.990696410889155,0.9932020166456322,1.3425928483035678,1.3568147805051471,0.588536023086886,13.732781511660447,0.0232,0.03
Penrose_N24,3,0,5000,0.505207710542783,0.5314667927407603,0.6529615810616407,0.6529615810616407,0.3200008359379514,1.0987227908279604,0.9902401570013019,0.9902401570013019,0.9902401570013019,1.3510977999069778,1.3676122270471498,0.5915662040734084,12.228647597934241,0.0282,0.0388
Penrose_N24,3,5,5000,0.505207710542783,0.529267668937271,0.6541631679068585,0.6531509555727789,0.3232571068167128,1.1084922977519054,0.9928741846777426,0.9928741846777426,0.9981090209396325,1.3290656802003704,1.3151008207625872,0.5896979411505353,12.335192376028337,0.0196,0.0524
Penrose_N24,3,10,5000,0.505207710542783,0.5337014522467689,0.6581097864927329,0.6575388176162216,0.3173303427681338,1.098204960025746,0.9911189229096783,0.9911189229096783,0.9866101559500372,1.346481157725822,1.3594522139958052,0.5913837211061046,12.368858401559697,0.026,0.036
Penrose_N24,3,20,5000,0.505207710542783,0.5291808286320389,0.6561092906118985,0.6553914874804263,0.31868186530100473,1.1008139650470403,0.9824282810274595,0.9824282810274595,0.9959891574595342,1.3339574631346391,1.318188449169686,0.6013091847223266,12.63708160334446,0.0246,0.0334
Penrose_N24,3,40,5000,0.505207710542783,0.5364425733901508,0.65994823215839,0.6507078507537581,0.3206048273180156,1.093266075476668,0.9884823095363543,0.9884823095363543,1.0068825618335269,1.3424162777918704,1.3568147805844846,0.5935842175265897,12.715645250324222,0.026,0.0332
Penrose_N24,3,80,5000,0.505207710542783,0.5350871848705568,0.6590783689184175,0.6500617407120639,0.32506977016062816,1.0932854875221538,0.9820784883932171,0.9820784883932171,0.9936337513013516,1.3342673920934451,1.328131026157645,0.5943383818584915,13.115146886167949,0.0234,0.0338
Penrose_N24,3,160,5000,0.505207710542783,0.5332550063437724,0.6575949209494387,0.6585580154709589,0.31947340636397564,1.0950078395405225,0.9842598358107687,0.9842598358107687,0.9782861760703788,1.3294003279719007,1.3212688622347857,0.5967935732891261,13.537283494308248,0.0258,0.032
Penrose_N24,4,0,5000,0.5067123226152201,0.5320171030182903,0.653405375825138,0.653405375825138,0.31992927329375814,1.1050889446525916,0.9970295344076044,0.9970295344076044,0.9970295344076044,1.3427910809126657,1.3281310260983787,0.5929324024765433,12.396675066354693,0.0272,0.0378
Penrose_N24,4,5,5000,0.5067123226152201,0.5344131520899156,0.6559508902170935,0.6559085397633009,0.3181110660709343,1.0940570664434286,0.9895189594506762,0.9895189594506762,0.9786429731999179,1.343633209894765,1.344062682635698,0.5989338180338694,12.406272193333344,0.0196,0.052
Penrose_N24,4,10,5000,0.5067123226152201,0.5314002589431664,0.6521822628509281,0.657536969815942,0.32185772734394075,1.110774008304568,0.9999198611865683,0.9999198611865683,0.9853731550916768,1.3245741196772083,1.318188449194693,0.5917861607632094,12.427434297394653,0.0282,0.0354
Penrose_N24,4,20,5000,0.5067123226152201,0.5320205832382557,0.6556873292830365,0.6556099553609291,0.3235992291332207,1.1038403180883163,0.989376565574772,0.989376565574772,1.0012573279018084,1.3244958999624692,1.318188449194693,0.5955064082965111,12.42084035809395,0.0294,0.0376
Penrose_N24,4,40,5000,0.5067123226152201,0.5367955550577138,0.6545009137644704,0.6540320275216829,0.3197726852992058,1.0961825934311171,0.9957285960365927,0.9957285960365927,0.9977558958211586,1.3370165001819148,1.328131026102596,0.5931821460846621,12.548475510546014,0.023,0.033
Penrose_N24,4,80,5000,0.5067123226152201,0.5345714515437255,0.6554653943606722,0.6531603432182579,0.3237649222318506,1.0944956397295167,0.9924343604342925,0.9924343604342925,0.9940882481681709,1.3464347301300232,1.3568147805172808,0.5982608636286001,13.144848582014879,0.0254,0.034
Penrose_N24,4,160,5000,0.5067123226152201,0.5349998743880547,0.6559291286137764,0.655834671391941,0.3223927457729053,1.0810976060705908,0.992551412040088,0.992551412040088,0.9793464522839606,1.3359469291258192,1.3475241575034413,0.5953296597278673,13.590210373529205,0.0202,0.026
Penrose_N24,5,0,5000,0.5047022586545392,0.5349170777516775,0.6546453366907347,0.6546453366907347,0.31701208789299196,1.1021584997667695,0.9918667258930742,0.9918667258930742,0.9918667258930742,1.3501778664492576,1.3687471730827074,0.5899776291159261,12.350143304599191,0.0272,0.0338
Penrose_N24,5,5,5000,0.5047022586545392,0.5318472342413826,0.6549215838124556,0.6573078145973248,0.324640361246047,1.1042253933674175,0.9907422565548424,0.9907422565548424,0.9883748767987202,1.325269034325266,1.3151008207544768,0.595110382225367,12.35672263565892,0.0164,0.048
Penrose_N24,5,10,5000,0.5047022586545392,0.5316618199970213,0.6538337559003659,0.6557271453681814,0.32016315621897573,1.1159016665646255,0.9918398685430985,0.9918398685430985,0.9970363426997833,1.3352155001434483,1.3281310261406956,0.5886711561235713,12.245658160005368,0.0296,0.0372
Penrose_N24,5,20,5000,0.5047022586545392,0.5342301297899427,0.6649081402288457,0.6541496213949084,0.32496499149435404,1.0886349519130831,0.9942911784818218,0.9942911784818218,0.9919110088916339,1.3385812587556167,1.3470839297318797,0.591568314192009,12.511234628159942,0.0264,0.034
Penrose_N24,5,40,5000,0.5047022586545392,0.5342948828526923,0.6532941686721613,0.6565065968861316,0.3201400241080387,1.0967982719848572,0.9871414279455588,0.9871414279455588,1.0001759441723443,1.3423242487652072,1.3224435814657753,0.5880115339216926,12.618011610369289,0.026,0.0346
Penrose_N24,5,80,5000,0.5047022586545392,0.5328431188233222,0.657234458609245,0.6506802383102083,0.3235753252750262,1.0950234067236582,0.9926129489911174,0.9926129489911174,1.0001285541180593,1.3422368714840236,1.3568147805708595,0.5918746702971862,13.063121803830136,0.0258,0.0338
Penrose_N24,5,160,5000,0.5047022586545392,0.5330549112628749,0.6538006003494895,0.6625003429760087,0.319619994387017,1.0925586827089773,0.9915987334060322,0.9915987334060322,0.979508163674648,1.3370662629997572,1.3212688622162743,0.5931964991655622,13.64569293671095,0.0218,0.0308
Penrose_N24,6,0,5000,0.5090719597386334,0.5320292171511953,0.6538805788544194,0.6538805788544194,0.32007355024154094,1.0976187927756393,0.9899211017755531,0.9899211017755531,0.9899211017755531,1.3433144742247547,1.3568147805145199,0.5889051407792768,12.276762207414173,0.0268,0.035
Penrose_N24,6,5,5000,0.5090719597386334,0.5356721715707147,0.6567888851539169,0.6520826751464,0.32089232940974655,1.0866361432180927,0.9833862961680748,0.9833862961680748,0.9890917541997695,1.332704181515621,1.3151008207488735,0.5930565394833102,12.202073106859276,0.0196,0.0528
Penrose_N24,6,10,5000,0.5090719597386334,0.5338867114156018,0.6543838259258875,0.6565294639231155,0.32071253120157095,1.091169022005429,0.981259034407675,0.981259034407675,0.9789182391157428,1.3457328479745623,1.368747172988824,0.5914882848428593,12.54810592825982,0.0264,0.0334
Penrose_N24,6,20,5000,0.5090719597386334,0.5355687805848587,0.6555089395761816,0.6536281062815084,0.3198312907836057,1.0914928288533525,0.9852850882776304,0.9852850882776304,0.9950022699174431,1.3231165470282829,1.3162796607162703,0.5913569163670591,12.449642798598914,0.031,0.0394
Penrose_N24,6,40,5000,0.5090719597386334,0.5338023811808945,0.6563239132532722,0.6582790164148887,0.3166582917645817,1.093722027366702,0.9837966830358269,0.9837966830358269,0.9787444437616898,1.3443971292787942,1.3568147805316557,0.5911873264419333,12.606384723973889,0.0276,0.0384
Penrose_N24,6,80,5000,0.5090719597386334,0.5303900335082709,0.6546630985426983,0.6554372170700106,0.3205390576652245,1.094168267115579,0.9912886267725071,0.9912886267725071,0.9908724283253992,1.322377827789209,1.318188449226211,0.5862506650459638,12.722291121194473,0.0254,0.0328
Penrose_N24,6,160,5000,0.5090719597386334,0.5299148960446649,0.658117565458598,0.6599561817607547,0.3179845202049909,1.0999354452198848,0.985606727414181,0.985606727414181,0.9942718137205633,1.3439977305366804,1.3568147806111597,0.59388178911608,13.677490025888622,0.0226,0.0276
Penrose_N24,7,0,5000,0.5070409799487666,0.5360104446962829,0.6550225723981816,0.6550225723981816,0.3157139457968967,1.093279588976509,0.9990560390574513,0.9990560390574513,0.9990560390574513,1.3423889625500718,1.3568147805081996,0.590001238982218,12.202929761195612,0.0266,0.0382
Penrose_N24,7,5,5000,0.5070409799487666,0.5357666382520317,0.656884562600227,0.6574387936976446,0.31656878904781904,1.0936847643755028,0.9719951304125357,0.9719951304125357,0.9801782495975393,1.3366706274244966,1.3151008207928598,0.593058347444146,12.345696771924532,0.016,0.0432
Penrose_N24,7,10,5000,0.5070409799487666,0.5323580960401261,0.654113658262976,0.6541359324321122,0.32029649600833465,1.1012655179890247,0.9931869468831485,0.9931869468831485,0.9812571117217022,1.3288520231211078,1.3181884491935603,0.5945779227349351,12.416458998065622,0.0254,0.0366
Penrose_N24,7,20,5000,0.5070409799487666,0.5290798325433647,0.6553822727368349,0.6550719473929089,0.32261341697312124,1.1095162439519972,0.9815310642946877,0.9815310642946877,0.9886950173456447,1.3314206159373638,1.328131026102596,0.5896966822191009,12.286992378466424,0.0314,0.0394
Penrose_N24,7,40,5000,0.5070409799487666,0.5352160432794787,0.6573265633187722,0.6574989663379636,0.32336587941285233,1.0979522058018332,0.9842584226332809,0.9842584226332809,0.9991378307891843,1.3202012384150803,1.3181884491466782,0.5902171963086332,12.860185084876608,0.024,0.0318
Penrose_N24,7,80,5000,0.5070409799487666,0.5308146644422441,0.6582601884034268,0.6602628133241903,0.32103170911057893,1.0922179346174563,0.9995755901748653,0.9995755901748653,0.9828067171743613,1.3373250681229987,1.3568147805098336,0.5953166091303038,13.088675642532474,0.0266,0.0346
Penrose_N24,7,160,5000,0.5070409799487666,0.5352431335499729,0.6587554874139114,0.6602567696261905,0.31951616185408505,1.0945513952033867,0.985275930618732,0.985275930618732,0.9842276430973012,1.3458617825253762,1.3470839297318797,0.5980392627305656,13.540608997670345,0.0238,0.0328
Penrose_N24,8,0,5000,0.5079612959111771,0.5301770639284681,0.6538761576129347,0.6538761576129347,0.32384699239367964,1.1091913080357287,0.983189444141202,0.983189444141202,0.983189444141202,1.3300606620406397,1.3224435815058198,0.5896087590214464,12.189927476632894,0.0274,0.0346
Penrose_N24,8,5,5000,0.5079612959111771,0.5351042158976032,0.6528337119474636,0.6550461561330155,0.3206408415607159,1.1037562055213257,0.98592181670834,0.98592181670834,0.9876757631823301,1.3316696402266766,1.3262379212,0.5884533292711629,12.316588462919292,0.0176,0.0512
Penrose_N24,8,10,5000,0.5079612959111771,0.5310676675401161,0.6570313050373772,0.6536833810232653,0.32212643385209005,1.099339920661932,0.9871261278690121,0.9871261278690121,0.9905356665569536,1.3379109672819902,1.3470839297510349,0.5948658244953621,12.282900751340902,0.0284,0.0396
Penrose_N24,8,20,5000,0.5079612959111771,0.5317096924964984,0.6534627045907939,0.6564440973198858,0.32335402537933267,1.0957068483438777,0.9950295659983827,0.9950295659983827,1.0055088416503057,1.336754479610451,1.344503899627264,0.5946998521564126,12.389209627148613,0.0284,0.0398
Penrose_N24,8,40,5000,0.5079612959111771,0.5349142023036018,0.6594764774480198,0.6562995281227418,0.32885542262250417,1.0936856548979177,0.9763687517479699,0.9763687517479699,0.9755632889520135,1.3344962873044948,1.3281310261304724,0.5914624833151763,12.763284485544412,0.0264,0.035
Penrose_N24,8,80,5000,0.5079612959111771,0.5345318685019034,0.6556395864663639,0.6557996180715041,0.325464644707931,1.101445042508397,0.9884208032672832,0.9884208032672832,0.9859027893690865,1.3362441685545374,1.3445038997473335,0.5931894877249319,12.9953174074488,0.0248,0.036
Penrose_N24,8,160,5000,0.5079612959111771,0.5342078976055045,0.6544931675082806,0.6515195716838028,0.32148559586305364,1.0914504379755832,0.9844962702033213,0.9844962702033213,0.9959954345579004,1.33829771854227,1.3281310260849206,0.5861136857876454,13.74487697553538,0.0212,0.0302
Penrose_N24,9,0,5000,0.5081178327761513,0.5343948050648549,0.6628204851405207,0.6628204851405207,0.32071700421393873,1.1010653327301358,0.9885082982599426,0.9885082982599426,0.9885082982599426,1.3395906709446488,1.3281310261169759,0.588427209006373,12.258768292382362,0.0302,0.0416
Penrose_N24,9,5,5000,0.5081178327761513,0.532806395242179,0.6556266339786486,0.6578803845925633,0.3176291148573643,1.1026678447325724,0.9863371566686631,0.9863371566686631,0.9845956306504524,1.3396036758948773,1.3271844736970122,0.5911460515351036,12.242062211212605,0.0176,0.0528
Penrose_N24,9,10,5000,0.5081178327761513,0.5350888846380455,0.6605935278566518,0.6561116491044472,0.3207136046142945,1.0929519521949087,0.9837315577004336,0.9837315577004336,0.9913368804214678,1.3412236438359952,1.3568147805172808,0.5893828868946386,12.337193029202163,0.0268,0.0358
Penrose_N24,9,20,5000,0.5081178327761513,0.5306256485219408,0.653544873183079,0.6526483428632783,0.3201895474507761,1.0947181946189615,0.9863871206562821,0.9863871206562821,0.9951388707207014,1.3451852409793548,1.3506686094974234,0.5913671050377514,12.565814510781964,0.0236,0.0306
Penrose_N24,9,40,5000,0.5081178327761513,0.5325304229076467,0.6515710829004292,0.6542220383803052,0.3212048914989212,1.095273445321625,0.981396589901538,0.981396589901538,0.9838150213879752,1.3413244020515032,1.3568147805460307,0.5956562717457129,12.629022078000004,0.0302,0.0386
Penrose_N24,9,80,5000,0.5081178327761513,0.533435991229548,0.6560103183418583,0.6525950785653718,0.31684619837443023,1.095911268409606,0.9872964244931284,0.9872964244931284,0.9868095173227264,1.3502841666529042,1.3676122271024003,0.597603805142904,12.871652262315914,0.0262,0.036
Penrose_N24,9,160,5000,0.5081178327761513,0.5359982950680289,0.658666718538666,0.6506917182375388,0.32022756192333063,1.0959341743166118,0.9932009770311684,0.9932009770311684,0.9914365156842913,1.333418574688465,1.3281310260921735,0.5918777499453528,13.602044989178394,0.0216,0.0302
