arm,patch,pair,seed,replicate,budget,start,S_local_null
regular,0,2,27,4,300,orig,4.00000
regular,0,2,27,4,1000,orig,6.00000
regular,0,2,27,4,100,distant,6.00000
regular,0,2,27,4,300,distant,10.00000
regular,0,2,27,4,1000,distant,7.00000
regular,0,2,28,0,100,orig,0.00000
regular,0,2,28,0,300,orig,21.00000
regular,0,2,28,0,1000,orig,36.00000
regular,0,2,28,0,100,distant,9.00000
regular,0,2,28,0,300,distant,42.00000
regular,0,2,28,0,1000,distant,52.00000
regular,0,2,28,1,100,orig,47.00000
regular,0,2,28,1,300,orig,50.00000
regular,0,2,28,1,1000,orig,52.00000
regular,0,2,28,1,100,distant,33.00000
regular,0,2,28,1,300,distant,42.00000
regular,0,2,28,1,1000,distant,52.00000
regular,0,2,28,2,100,orig,31.00000
regular,0,2,28,2,300,orig,47.00000
regular,0,2,28,2,1000,orig,52.00000
regular,0,2,28,2,100,distant,-1.00000
regular,0,2,28,2,300,distant,35.00000
regular,0,2,28,2,1000,distant,52.00000
regular,0,2,28,3,100,orig,17.00000
regular,0,2,28,3,300,orig,48.00000
regular,0,2,28,3,1000,orig,51.00000
regular,0,2,28,3,100,distant,4.00000
regular,0,2,28,3,300,distant,40.00000
regular,0,2,28,3,1000,distant,51.00000
regular,0,2,28,4,100,orig,41.00000
regular,0,2,28,4,300,orig,50.00000
regular,0,2,28,4,1000,orig,52.00000
regular,0,2,28,4,100,distant,41.00000
regular,0,2,28,4,300,distant,50.00000
regular,0,2,28,4,1000,distant,52.00000
regular,0,2,29,0,100,orig,5.00000
regular,0,2,29,0,300,orig,2.00000
regular,0,2,29,0,1000,orig,3.00000
regular,0,2,29,0,100,distant,0.00000
regular,0,2,29,0,300,distant,0.00000
regular,0,2,29,0,1000,distant,4.00000
regular,0,2,29,1,100,orig,-1.00000
regular,0,2,29,1,300,orig,-3.00000
regular,0,2,29,1,1000,orig,1.00000
regular,0,2,29,1,100,distant,2.00000
regular,0,2,29,1,300,distant,2.00000
regular,0,2,29,1,1000,distant,1.00000
regular,0,2,29,2,100,orig,0.00000
regular,0,2,29,2,300,orig,-2.00000
regular,0,2,29,2,1000,orig,-4.00000
regular,0,2,29,2,100,distant,-3.00000
regular,0,2,29,2,300,distant,-3.00000
regular,0,2,29,2,1000,distant,-4.00000
regular,0,2,29,3,100,orig,-3.00000
regular,0,2,29,3,300,orig,1.00000
regular,0,2,29,3,1000,orig,0.00000
regular,0,2,29,3,100,distant,5.00000
regular,0,2,29,3,300,distant,6.00000
regular,0,2,29,3,1000,distant,1.00000
regular,0,2,29,4,100,orig,0.00000
regular,0,2,29,4,300,orig,1.00000
regular,0,2,29,4,1000,orig,-4.00000
regular,0,2,29,4,100,distant,0.00000
regular,0,2,29,4,300,distant,0.00000
regular,0,2,29,4,1000,distant,-4.00000
regular,0,2,30,0,100,orig,8.00000
regular,0,2,30,0,300,orig,14.00000
regular,0,2,30,0,1000,orig,15.00000
regular,0,2,30,0,100,distant,1.00000
regular,0,2,30,0,300,distant,13.00000
regular,0,2,30,0,1000,distant,15.00000
regular,0,2,30,1,100,orig,8.00000
regular,0,2,30,1,300,orig,10.00000
regular,0,2,30,1,1000,orig,15.00000
regular,0,2,30,1,100,distant,0.00000
regular,0,2,30,1,300,distant,13.00000
regular,0,2,30,1,1000,distant,15.00000
regular,0,2,30,2,100,orig,0.00000
regular,0,2,30,2,300,orig,-1.00000
regular,0,2,30,2,1000,orig,15.00000
regular,0,2,30,2,100,distant,1.00000
regular,0,2,30,2,300,distant,0.00000
regular,0,2,30,2,1000,distant,15.00000
regular,0,2,30,3,100,orig,-1.00000
regular,0,2,30,3,300,orig,13.00000
regular,0,2,30,3,1000,orig,14.00000
regular,0,2,30,3,100,distant,0.00000
regular,0,2,30,3,300,distant,14.00000
regular,0,2,30,3,1000,distant,15.00000
regular,0,2,30,4,100,orig,6.00000
regular,0,2,30,4,300,orig,6.00000
regular,0,2,30,4,1000,orig,14.00000
regular,0,2,30,4,100,distant,0.00000
regular,0,2,30,4,300,distant,14.00000
regular,0,2,30,4,1000,distant,15.00000
regular,0,2,31,0,100,orig,-2.00000
regular,0,2,31,0,300,orig,-28.00000
regular,0,2,31,0,1000,orig,-27.00000
regular,0,2,31,0,100,distant,0.00000
regular,0,2,31,0,300,distant,1.00000
regular,0,2,31,0,1000,distant,-27.00000
regular,0,2,31,1,100,orig,-14.00000
regular,0,2,31,1,300,orig,-26.00000
regular,0,2,31,1,1000,orig,-27.00000
regular,0,2,31,1,100,distant,0.00000
regular,0,2,31,1,300,distant,-25.00000
regular,0,2,31,1,1000,distant,-27.00000
regular,0,2,31,2,100,orig,1.00000
regular,0,2,31,2,300,orig,-5.00000
regular,0,2,31,2,1000,orig,-27.00000
regular,0,2,31,2,100,distant,-5.00000
regular,0,2,31,2,300,distant,-15.00000
regular,0,2,31,2,1000,distant,-27.00000
regular,0,2,31,3,100,orig,1.00000
regular,0,2,31,3,300,orig,1.00000
regular,0,2,31,3,1000,orig,-26.00000
regular,0,2,31,3,100,distant,0.00000
regular,0,2,31,3,300,distant,0.00000
regular,0,2,31,3,1000,distant,-26.00000
regular,0,2,31,4,100,orig,1.00000
regular,0,2,31,4,300,orig,-19.00000
regular,0,2,31,4,1000,orig,-26.00000
regular,0,2,31,4,100,distant,0.00000
regular,0,2,31,4,300,distant,-25.00000
regular,0,2,31,4,1000,distant,-26.00000
regular,0,2,32,0,100,orig,15.00000
regular,0,2,32,0,300,orig,4.00000
regular,0,2,32,0,1000,orig,-6.00000
regular,0,2,32,0,100,distant,1.00000
regular,0,2,32,0,300,distant,9.00000
regular,0,2,32,0,1000,distant,-5.00000
regular,0,2,32,1,100,orig,-1.00000
regular,0,2,32,1,300,orig,-9.00000
regular,0,2,32,1,1000,orig,0.00000
regular,0,2,32,1,100,distant,15.00000
regular,0,2,32,1,300,distant,9.00000
regular,0,2,32,1,1000,distant,-1.00000
regular,0,2,32,2,100,orig,15.00000
regular,0,2,32,2,300,orig,3.00000
regular,0,2,32,2,1000,orig,-4.00000
regular,0,2,32,2,100,distant,14.00000
regular,0,2,32,2,300,distant,3.00000
regular,0,2,32,2,1000,distant,-4.00000
regular,0,2,32,3,100,orig,-12.00000
regular,0,2,32,3,300,orig,-23.00000
regular,0,2,32,3,1000,orig,-7.00000
regular,0,2,32,3,100,distant,0.00000
regular,0,2,32,3,300,distant,-19.00000
regular,0,2,32,3,1000,distant,-7.00000
regular,0,2,32,4,100,orig,7.00000
regular,0,2,32,4,300,orig,7.00000
regular,0,2,32,4,1000,orig,0.00000
regular,0,2,32,4,100,distant,0.00000
regular,0,2,32,4,300,distant,19.00000
regular,0,2,32,4,1000,distant,15.00000
regular,0,2,33,0,100,orig,2.00000
regular,0,2,33,0,300,orig,4.00000
regular,0,2,33,0,1000,orig,6.00000
regular,0,2,33,0,100,distant,0.00000
regular,0,2,33,0,300,distant,4.00000
regular,0,2,33,0,1000,distant,6.00000
regular,0,2,33,1,100,orig,6.00000
regular,0,2,33,1,300,orig,9.00000
regular,0,2,33,1,1000,orig,10.00000
regular,0,2,33,1,100,distant,9.00000
regular,0,2,33,1,300,distant,8.00000
regular,0,2,33,1,1000,distant,11.00000
regular,0,2,33,2,100,orig,9.00000
regular,0,2,33,2,300,orig,9.00000
regular,0,2,33,2,1000,orig,11.00000
regular,0,2,33,2,100,distant,1.00000
regular,0,2,33,2,300,distant,1.00000
regular,0,2,33,2,1000,distant,13.00000
regular,0,2,33,3,100,orig,3.00000
regular,0,2,33,3,300,orig,12.00000
regular,0,2,33,3,1000,orig,11.00000
regular,0,2,33,3,100,distant,1.00000
regular,0,2,33,3,300,distant,11.00000
regular,0,2,33,3,1000,distant,11.00000
regular,0,2,33,4,100,orig,-4.00000
regular,0,2,33,4,300,orig,-4.00000
regular,0,2,33,4,1000,orig,11.00000
regular,0,2,33,4,100,distant,9.00000
regular,0,2,33,4,300,distant,9.00000
regular,0,2,33,4,1000,distant,11.00000
regular,0,2,34,0,100,orig,-3.00000
regular,0,2,34,0,300,orig,-14.00000
regular,0,2,34,0,1000,orig,-18.00000
regular,0,2,34,0,100,distant,2.00000
regular,0,2,34,0,300,distant,-13.00000
regular,0,2,34,0,1000,distant,-18.00000
regular,0,2,34,1,100,orig,-1.00000
regular,0,2,34,1,300,orig,-6.00000
regular,0,2,34,1,1000,orig,-23.00000
regular,0,2,34,1,100,distant,0.00000
regular,0,2,34,1,300,distant,-6.00000
regular,0,2,34,1,1000,distant,-23.00000
regular,0,2,34,2,100,orig,0.00000
regular,0,2,34,2,300,orig,2.00000
regular,0,2,34,2,1000,orig,-12.00000
regular,0,2,34,2,100,distant,0.00000
regular,0,2,34,2,300,distant,2.00000
regular,0,2,34,2,1000,distant,-12.00000
regular,0,2,34,3,100,orig,-1.00000
regular,0,2,34,3,300,orig,-19.00000
regular,0,2,34,3,1000,orig,-16.00000
regular,0,2,34,3,100,distant,0.00000
regular,0,2,34,3,300,distant,-20.00000
regular,0,2,34,3,1000,distant,-16.00000
regular,0,2,34,4,100,orig,0.00000
regular,0,2,34,4,300,orig,0.00000
regular,0,2,34,4,1000,orig,-22.00000
regular,0,2,34,4,100,distant,2.00000
regular,0,2,34,4,300,distant,2.00000
regular,0,2,34,4,1000,distant,-17.00000
regular,0,2,35,0,100,orig,1.00000
regular,0,2,35,0,300,orig,-4.00000
regular,0,2,35,0,1000,orig,-4.00000
regular,0,2,35,0,100,distant,0.00000
regular,0,2,35,0,300,distant,-4.00000
regular,0,2,35,0,1000,distant,-4.00000
regular,0,2,35,1,100,orig,3.00000
regular,0,2,35,1,300,orig,-1.00000
regular,0,2,35,1,1000,orig,-4.00000
regular,0,2,35,1,100,distant,2.00000
regular,0,2,35,1,300,distant,-1.00000
regular,0,2,35,1,1000,distant,-4.00000
regular,0,2,35,2,100,orig,-1.00000
regular,0,2,35,2,300,orig,1.00000
regular,0,2,35,2,1000,orig,-3.00000
regular,0,2,35,2,100,distant,1.00000
regular,0,2,35,2,300,distant,4.00000
regular,0,2,35,2,1000,distant,-3.00000
regular,0,2,35,3,100,orig,-7.00000
regular,0,2,35,3,300,orig,-3.00000
regular,0,2,35,3,1000,orig,-3.00000
regular,0,2,35,3,100,distant,-7.00000
regular,0,2,35,3,300,distant,-3.00000
regular,0,2,35,3,1000,distant,-3.00000
regular,0,2,35,4,100,orig,5.00000
regular,0,2,35,4,300,orig,-3.00000
regular,0,2,35,4,1000,orig,-3.00000
regular,0,2,35,4,100,distant,-2.00000
regular,0,2,35,4,300,distant,-3.00000
regular,0,2,35,4,1000,distant,-3.00000
regular,0,2,36,0,100,orig,13.00000
regular,0,2,36,0,300,orig,11.00000
regular,0,2,36,0,1000,orig,21.00000
regular,0,2,36,0,100,distant,0.00000
regular,0,2,36,0,300,distant,1.00000
regular,0,2,36,0,1000,distant,21.00000
regular,0,2,36,1,100,orig,-11.00000
regular,0,2,36,1,300,orig,-11.00000
regular,0,2,36,1,1000,orig,17.00000
regular,0,2,36,1,100,distant,9.00000
regular,0,2,36,1,300,distant,10.00000
regular,0,2,36,1,1000,distant,17.00000
regular,0,2,36,2,100,orig,14.00000
regular,0,2,36,2,300,orig,15.00000
regular,0,2,36,2,1000,orig,21.00000
regular,0,2,36,2,100,distant,0.00000
regular,0,2,36,2,300,distant,24.00000
regular,0,2,36,2,1000,distant,21.00000
regular,0,2,36,3,100,orig,-11.00000
regular,0,2,36,3,300,orig,4.00000
regular,0,2,36,3,1000,orig,18.00000
regular,0,2,36,3,100,distant,26.00000
regular,0,2,36,3,300,distant,27.00000
regular,0,2,36,3,1000,distant,21.00000
regular,0,2,36,4,100,orig,17.00000
regular,0,2,36,4,300,orig,16.00000
regular,0,2,36,4,1000,orig,22.00000
regular,0,2,36,4,100,distant,17.00000
regular,0,2,36,4,300,distant,16.00000
regular,0,2,36,4,1000,distant,22.00000
regular,0,2,37,0,100,orig,-10.00000
regular,0,2,37,0,300,orig,-19.00000
regular,0,2,37,0,1000,orig,-19.00000
regular,0,2,37,0,100,distant,5.00000
regular,0,2,37,0,300,distant,-19.00000
regular,0,2,37,0,1000,distant,-19.00000
regular,0,2,37,1,100,orig,-5.00000
regular,0,2,37,1,300,orig,-7.00000
regular,0,2,37,1,1000,orig,-19.00000
regular,0,2,37,1,100,distant,-7.00000
regular,0,2,37,1,300,distant,-6.00000
regular,0,2,37,1,1000,distant,-19.00000
regular,0,2,37,2,100,orig,1.00000
regular,0,2,37,2,300,orig,-1.00000
regular,0,2,37,2,1000,orig,-17.00000
regular,0,2,37,2,100,distant,1.00000
regular,0,2,37,2,300,distant,-1.00000
regular,0,2,37,2,1000,distant,-17.00000
regular,0,2,37,3,100,orig,3.00000
regular,0,2,37,3,300,orig,-2.00000
regular,0,2,37,3,1000,orig,-19.00000
regular,0,2,37,3,100,distant,2.00000
regular,0,2,37,3,300,distant,-1.00000
regular,0,2,37,3,1000,distant,-19.00000
regular,0,2,37,4,100,orig,-8.00000
regular,0,2,37,4,300,orig,-19.00000
regular,0,2,37,4,1000,orig,-19.00000
regular,0,2,37,4,100,distant,5.00000
regular,0,2,37,4,300,distant,-16.00000
regular,0,2,37,4,1000,distant,-19.00000
regular,0,2,38,0,100,orig,-17.00000
regular,0,2,38,0,300,orig,-17.00000
regular,0,2,38,0,1000,orig,0.00000
regular,0,2,38,0,100,distant,0.00000
regular,0,2,38,0,300,distant,-14.00000
regular,0,2,38,0,1000,distant,-2.00000
regular,0,2,38,1,100,orig,16.00000
regular,0,2,38,1,300,orig,20.00000
regular,0,2,38,1,1000,orig,5.00000
regular,0,2,38,1,100,distant,0.00000
regular,0,2,38,1,300,distant,7.00000
regular,0,2,38,1,1000,distant,7.00000
regular,0,2,38,2,100,orig,20.00000
regular,0,2,38,2,300,orig,18.00000
regular,0,2,38,2,1000,orig,4.00000
regular,0,2,38,2,100,distant,1.00000
regular,0,2,38,2,300,distant,12.00000
regular,0,2,38,2,1000,distant,2.00000
regular,0,2,38,3,100,orig,2.00000
regular,0,2,38,3,300,orig,23.00000
regular,0,2,38,3,1000,orig,24.00000
regular,0,2,38,3,100,distant,0.00000
regular,0,2,38,3,300,distant,24.00000
regular,0,2,38,3,1000,distant,25.00000
regular,0,2,38,4,100,orig,13.00000
regular,0,2,38,4,300,orig,13.00000
regular,0,2,38,4,1000,orig,7.00000
regular,0,2,38,4,100,distant,0.00000
regular,0,2,38,4,300,distant,-16.00000
regular,0,2,38,4,1000,distant,7.00000
regular,0,2,39,0,100,orig,-20.00000
regular,0,2,39,0,300,orig,-43.00000
regular,0,2,39,0,1000,orig,-50.00000
regular,0,2,39,0,100,distant,-20.00000
regular,0,2,39,0,300,distant,-43.00000
regular,0,2,39,0,1000,distant,-50.00000
regular,0,2,39,1,100,orig,-41.00000
regular,0,2,39,1,300,orig,-49.00000
regular,0,2,39,1,1000,orig,-50.00000
regular,0,2,39,1,100,distant,0.00000
regular,0,2,39,1,300,distant,-39.00000
regular,0,2,39,1,1000,distant,-50.00000
regular,0,2,39,2,100,orig,-27.00000
regular,0,2,39,2,300,orig,-44.00000
regular,0,2,39,2,1000,orig,-50.00000
regular,0,2,39,2,100,distant,-27.00000
regular,0,2,39,2,300,distant,-44.00000
regular,0,2,39,2,1000,distant,-50.00000
regular,0,2,39,3,100,orig,-17.00000
regular,0,2,39,3,300,orig,-17.00000
regular,0,2,39,3,1000,orig,-47.00000
regular,0,2,39,3,100,distant,0.00000
regular,0,2,39,3,300,distant,-7.00000
regular,0,2,39,3,1000,distant,-47.00000
regular,0,2,39,4,100,orig,-2.00000
regular,0,2,39,4,300,orig,-39.00000
regular,0,2,39,4,1000,orig,-50.00000
regular,0,2,39,4,100,distant,-1.00000
regular,0,2,39,4,300,distant,-39.00000
regular,0,2,39,4,1000,distant,-50.00000
regular,0,2,40,0,100,orig,-3.00000
regular,0,2,40,0,300,orig,10.00000
regular,0,2,40,0,1000,orig,12.00000
regular,0,2,40,0,100,distant,7.00000
regular,0,2,40,0,300,distant,15.00000
regular,0,2,40,0,1000,distant,12.00000
regular,0,2,40,1,100,orig,-9.00000
regular,0,2,40,1,300,orig,-9.00000
regular,0,2,40,1,1000,orig,9.00000
regular,0,2,40,1,100,distant,-1.00000
regular,0,2,40,1,300,distant,-4.00000
regular,0,2,40,1,1000,distant,9.00000
regular,0,2,40,2,100,orig,-4.00000
regular,0,2,40,2,300,orig,3.00000
regular,0,2,40,2,1000,orig,9.00000
regular,0,2,40,2,100,distant,0.00000
regular,0,2,40,2,300,distant,20.00000
regular,0,2,40,2,1000,distant,13.00000
regular,0,2,40,3,100,orig,5.00000
regular,0,2,40,3,300,orig,13.00000
regular,0,2,40,3,1000,orig,13.00000
regular,0,2,40,3,100,distant,1.00000
regular,0,2,40,3,300,distant,5.00000
regular,0,2,40,3,1000,distant,13.00000
regular,0,2,40,4,100,orig,15.00000
regular,0,2,40,4,300,orig,11.00000
regular,0,2,40,4,1000,orig,12.00000
regular,0,2,40,4,100,distant,0.00000
regular,0,2,40,4,300,distant,-4.00000
regular,0,2,40,4,1000,distant,12.00000
regular,0,2,41,0,100,orig,7.00000
regular,0,2,41,0,300,orig,1.00000
regular,0,2,41,0,1000,orig,3.00000
regular,0,2,41,0,100,distant,1.00000
regular,0,2,41,0,300,distant,-4.00000
regular,0,2,41,0,1000,distant,3.00000
regular,0,2,41,1,100,orig,5.00000
regular,0,2,41,1,300,orig,7.00000
regular,0,2,41,1,1000,orig,2.00000
regular,0,2,41,1,100,distant,0.00000
regular,0,2,41,1,300,distant,9.00000
regular,0,2,41,1,1000,distant,2.00000
regular,0,2,41,2,100,orig,-6.00000
regular,0,2,41,2,300,orig,1.00000
regular,0,2,41,2,1000,orig,2.00000
regular,0,2,41,2,100,distant,0.00000
regular,0,2,41,2,300,distant,6.00000
regular,0,2,41,2,1000,distant,3.00000
regular,0,2,41,3,100,orig,1.00000
regular,0,2,41,3,300,orig,2.00000
regular,0,2,41,3,1000,orig,2.00000
regular,0,2,41,3,100,distant,1.00000
regular,0,2,41,3,300,distant,2.00000
regular,0,2,41,3,1000,distant,2.00000
regular,0,2,41,4,100,orig,3.00000
regular,0,2,41,4,300,orig,4.00000
regular,0,2,41,4,1000,orig,3.00000
regular,0,2,41,4,100,distant,1.00000
regular,0,2,41,4,300,distant,2.00000
regular,0,2,41,4,1000,distant,3.00000
regular,0,2,42,0,100,orig,0.00000
regular,0,2,42,0,300,orig,0.00000
regular,0,2,42,0,1000,orig,0.00000
regular,0,2,42,0,100,distant,0.00000
regular,0,2,42,0,300,distant,0.00000
regular,0,2,42,0,1000,distant,0.00000
regular,0,2,42,1,100,orig,0.00000
regular,0,2,42,1,300,orig,0.00000
regular,0,2,42,1,1000,orig,0.00000
regular,0,2,42,1,100,distant,0.00000
regular,0,2,42,1,300,distant,0.00000
regular,0,2,42,1,1000,distant,0.00000
regular,0,2,42,2,100,orig,0.00000
regular,0,2,42,2,300,orig,0.00000
regular,0,2,42,2,1000,orig,0.00000
regular,0,2,42,2,100,distant,0.00000
regular,0,2,42,2,300,distant,0.00000
regular,0,2,42,2,1000,distant,0.00000
regular,0,2,42,3,100,orig,0.00000
regular,0,2,42,3,300,orig,0.00000
regular,0,2,42,3,1000,orig,0.00000
regular,0,2,42,3,100,distant,0.00000
regular,0,2,42,3,300,distant,0.00000
regular,0,2,42,3,1000,distant,0.00000
regular,0,2,42,4,100,orig,0.00000
regular,0,2,42,4,300,orig,0.00000
regular,0,2,42,4,1000,orig,0.00000
regular,0,2,42,4,100,distant,0.00000
regular,0,2,42,4,300,distant,0.00000
regular,0,2,42,4,1000,distant,0.00000
regular,0,2,43,0,100,orig,-32.00000
regular,0,2,43,0,300,orig,-39.00000
regular,0,2,43,0,1000,orig,-35.00000
regular,0,2,43,0,100,distant,0.00000
regular,0,2,43,0,300,distant,15.00000
regular,0,2,43,0,1000,distant,-27.00000
regular,0,2,43,1,100,orig,5.00000
regular,0,2,43,1,300,orig,-16.00000
regular,0,2,43,1,1000,orig,-26.00000
regular,0,2,43,1,100,distant,0.00000
regular,0,2,43,1,300,distant,0.00000
regular,0,2,43,1,1000,distant,-26.00000
regular,0,2,43,2,100,orig,-36.00000
regular,0,2,43,2,300,orig,-29.00000
regular,0,2,43,2,1000,orig,-34.00000
regular,0,2,43,2,100,distant,0.00000
regular,0,2,43,2,300,distant,-16.00000
regular,0,2,43,2,1000,distant,-38.00000
regular,0,2,43,3,100,orig,17.00000
regular,0,2,43,3,300,orig,-6.00000
regular,0,2,43,3,1000,orig,-27.00000
regular,0,2,43,3,100,distant,5.00000
regular,0,2,43,3,300,distant,-29.00000
regular,0,2,43,3,1000,distant,-33.00000
regular,0,2,43,4,100,orig,0.00000
regular,0,2,43,4,300,orig,-30.00000
regular,0,2,43,4,1000,orig,-27.00000
regular,0,2,43,4,100,distant,8.00000
regular,0,2,43,4,300,distant,17.00000
regular,0,2,43,4,1000,distant,-27.00000
regular,0,2,44,0,100,orig,-5.00000
regular,0,2,44,0,300,orig,-5.00000
regular,0,2,44,0,1000,orig,-5.00000
regular,0,2,44,0,100,distant,0.00000
regular,0,2,44,0,300,distant,0.00000
regular,0,2,44,0,1000,distant,-3.00000
regular,0,2,44,1,100,orig,-6.00000
regular,0,2,44,1,300,orig,-6.00000
regular,0,2,44,1,1000,orig,-6.00000
regular,0,2,44,1,100,distant,0.00000
regular,0,2,44,1,300,distant,0.00000
regular,0,2,44,1,1000,distant,-6.00000
regular,0,2,44,2,100,orig,-5.00000
regular,0,2,44,2,300,orig,-6.00000
regular,0,2,44,2,1000,orig,-6.00000
regular,0,2,44,2,100,distant,-4.00000
regular,0,2,44,2,300,distant,-4.00000
regular,0,2,44,2,1000,distant,-6.00000
regular,0,2,44,3,100,orig,0.00000
regular,0,2,44,3,300,orig,0.00000
regular,0,2,44,3,1000,orig,-4.00000
regular,0,2,44,3,100,distant,0.00000
regular,0,2,44,3,300,distant,0.00000
regular,0,2,44,3,1000,distant,-4.00000
regular,0,2,44,4,100,orig,0.00000
regular,0,2,44,4,300,orig,-4.00000
regular,0,2,44,4,1000,orig,-4.00000
regular,0,2,44,4,100,distant,0.00000
regular,0,2,44,4,300,distant,0.00000
regular,0,2,44,4,1000,distant,-3.00000
regular,0,2,45,0,100,orig,0.00000
regular,0,2,45,0,300,orig,-3.00000
regular,0,2,45,0,1000,orig,-3.00000
regular,0,2,45,0,100,distant,0.00000
regular,0,2,45,0,300,distant,-3.00000
regular,0,2,45,0,1000,distant,-3.00000
regular,0,2,45,1,100,orig,2.00000
regular,0,2,45,1,300,orig,1.00000
regular,0,2,45,1,1000,orig,-3.00000
regular,0,2,45,1,100,distant,-5.00000
regular,0,2,45,1,300,distant,-5.00000
regular,0,2,45,1,1000,distant,-3.00000
regular,0,2,45,2,100,orig,0.00000
regular,0,2,45,2,300,orig,-4.00000
regular,0,2,45,2,1000,orig,-5.00000
regular,0,2,45,2,100,distant,2.00000
regular,0,2,45,2,300,distant,2.00000
regular,0,2,45,2,1000,distant,-3.00000
regular,0,2,45,3,100,orig,2.00000
regular,0,2,45,3,300,orig,2.00000
regular,0,2,45,3,1000,orig,-3.00000
regular,0,2,45,3,100,distant,0.00000
regular,0,2,45,3,300,distant,2.00000
regular,0,2,45,3,1000,distant,-3.00000
regular,0,2,45,4,100,orig,0.00000
regular,0,2,45,4,300,orig,0.00000
regular,0,2,45,4,1000,orig,-3.00000
regular,0,2,45,4,100,distant,-3.00000
regular,0,2,45,4,300,distant,-5.00000
regular,0,2,45,4,1000,distant,-3.00000
regular,0,2,46,0,100,orig,9.00000
regular,0,2,46,0,300,orig,7.00000
regular,0,2,46,0,1000,orig,7.00000
regular,0,2,46,0,100,distant,0.00000
regular,0,2,46,0,300,distant,0.00000
regular,0,2,46,0,1000,distant,7.00000
regular,0,2,46,1,100,orig,0.00000
regular,0,2,46,1,300,orig,4.00000
regular,0,2,46,1,1000,orig,4.00000
regular,0,2,46,1,100,distant,0.00000
regular,0,2,46,1,300,distant,8.00000
regular,0,2,46,1,1000,distant,4.00000
regular,0,2,46,2,100,orig,1.00000
regular,0,2,46,2,300,orig,15.00000
regular,0,2,46,2,1000,orig,7.00000
regular,0,2,46,2,100,distant,0.00000
regular,0,2,46,2,300,distant,15.00000
regular,0,2,46,2,1000,distant,7.00000
regular,0,2,46,3,100,orig,11.00000
regular,0,2,46,3,300,orig,4.00000
regular,0,2,46,3,1000,orig,7.00000
regular,0,2,46,3,100,distant,0.00000
regular,0,2,46,3,300,distant,-1.00000
regular,0,2,46,3,1000,distant,7.00000
regular,0,2,46,4,100,orig,-2.00000
regular,0,2,46,4,300,orig,3.00000
regular,0,2,46,4,1000,orig,6.00000
regular,0,2,46,4,100,distant,6.00000
regular,0,2,46,4,300,distant,5.00000
regular,0,2,46,4,1000,distant,6.00000
regular,0,2,47,0,100,orig,0.00000
regular,0,2,47,0,300,orig,-10.00000
regular,0,2,47,0,1000,orig,-11.00000
regular,0,2,47,0,100,distant,-1.00000
regular,0,2,47,0,300,distant,-10.00000
regular,0,2,47,0,1000,distant,-11.00000
regular,0,2,47,1,100,orig,1.00000
regular,0,2,47,1,300,orig,0.00000
regular,0,2,47,1,1000,orig,-12.00000
regular,0,2,47,1,100,distant,0.00000
regular,0,2,47,1,300,distant,0.00000
regular,0,2,47,1,1000,distant,-12.00000
regular,0,2,47,2,100,orig,4.00000
regular,0,2,47,2,300,orig,-4.00000
