linger_steps,max_consecutive_linger,min_idx,excursion,start_depth,min_depth,final_residue,residue_at_min,substrate,seed,threshold
24,2,143,0.45185100517428456,0.4894228677418574,0.037571862567572833,0.7653668646450721,2.1523168055876822,AB_N30,0,3.0
10,1,350,0.25151140024233987,0.26908016726716244,0.017568767024822574,1.08239220030269,0.4671767004969651,AB_N30,0,3.0
37,1,255,0.34037858637711427,0.39334363616832413,0.05296504979120986,1.08239220030269,0.7002371085671187,AB_N30,0,3.0
43,4,748,0.33817275282090475,0.38839962607919143,0.050226873258286675,0.765366864645072,2.2579665679639893,AB_N30,0,3.0
13,2,936,0.23944606199513685,0.2579162541498501,0.01847019215471324,2.000000000038049,1.8747582846811197,AB_N30,0,3.0
9,1,465,0.1887814992945187,0.2317647352822677,0.042983235987749,1.4142135624,2.364052670851056,AB_N30,0,3.0
15,2,904,0.280136394356436,0.2906593259335807,0.010522931577144679,0.7653668646450721,0.7653668646450721,AB_N30,0,3.0
84,5,483,0.5451951755806931,0.5892091964940613,0.04401402091336826,0.76536686473746,1.5244047253536293,AB_N30,0,3.0
9,1,783,0.2328995949097512,0.2509375086176632,0.018037913707911968,1.4142135624,0.3504277956401849,AB_N30,0,3.0
20,4,444,0.17958172196011624,0.23479802149610196,0.055216299535985724,0.765366864645072,2.2448916498200195,AB_N30,0,3.0
43,2,756,0.5313059186876381,0.557382050818821,0.026076132131182872,1.08239220030269,1.0514540871024844,AB_N30,0,3.0
18,2,66,0.3821947274569605,0.4274000931902525,0.045205365733292036,0.0,1.3098582948604813,AB_N30,0,3.0
36,2,46,0.5099262158908016,0.5207816556488758,0.010855439758074237,0.76536686473746,1.127864326378922,AB_N30,0,3.0
50,3,509,0.43689715199514023,0.4645306231068458,0.027633471111705554,1.9999999999673386,1.7078462691413014,AB_N30,0,3.0
45,3,344,0.5133435986958765,0.5208956257373134,0.007552027041436871,1.4142135623,1.0025221363753363,AB_N30,0,3.0
19,3,215,0.38650139185247057,0.38663765837754527,0.00013626652507470194,1.4142135623,1.907227900755955,AB_N30,0,3.0
47,2,212,0.4561839175453586,0.4670101743641142,0.010826256818755597,0.0,1.8793516351357005,AB_N30,0,3.0
103,3,372,0.7896319437635304,0.8332940430168799,0.04366209925334952,0.76536686473746,1.1789092182258463,AB_N30,0,3.0
105,4,952,0.6906274951648135,0.7174523224970188,0.02682482733220537,0.76536686473746,1.1964353325968806,AB_N30,0,3.0
30,4,501,0.3755134409202442,0.4059591457195729,0.030445704799328732,1.84775906504015,2.0073458226072334,AB_N30,0,3.0
18,2,996,0.3419190476090431,0.3787038916392489,0.036784844030205766,1.847759064947762,2.3178833020478957,AB_N30,0,3.0
8,1,53,0.20801023205702962,0.2621642923593992,0.05415406030236958,0.76536686473746,1.9352431381495292,AB_N30,0,3.0
77,3,334,0.7990347342603011,0.7990755586599148,4.082439961361484e-05,1.08239220030269,1.7573593129549847,AB_N30,0,3.0
52,5,387,0.518662399568137,0.5640597915136671,0.04539739194553016,1.4142135623999998,2.0073458226286176,AB_N30,0,3.0
124,5,948,0.7295816181317591,0.7929859747838492,0.0634043566520901,1.08239220030269,1.2137083938555704,AB_N30,0,3.0
50,3,22,0.36515729532708074,0.4124133660498768,0.04725607072279603,1.84775906504015,1.3256542961262752,AB_N30,0,3.0
59,2,113,0.4443603150439466,0.4880224142972961,0.04366209925334952,0.76536686473746,1.7657148711428663,AB_N30,0,3.0
91,4,23,0.6308163526199156,0.6476010212078338,0.01678466858791816,1.8477590650401499,1.9199717448874039,AB_N30,0,3.0
43,7,58,0.2539907411392035,0.29073320349891685,0.036742462359713346,0.7653668647757284,0.76536686473746,AB_N30,0,3.0
33,4,683,0.2657079787405263,0.299398921597988,0.03369094285746166,2.141444941458133,1.1483723842745226,AB_N30,0,3.0
56,7,879,0.6214257111342358,0.6322519679529914,0.010826256818755597,1.4142135623730951,2.007345822583419,AB_N30,0,3.0
79,4,321,0.7204021623434148,0.7530856813748563,0.03268351903144151,0.7653668647757284,1.7036588653712372,AB_N30,0,3.0
15,2,962,0.3290916393220441,0.35672511043374966,0.027633471111705554,2.0,2.3907590326723422,AB_N30,0,3.0
87,6,415,0.6789550902021282,0.7466925427122123,0.06773745251008412,0.7653668647757284,1.4736257582412833,AB_N30,0,3.0
66,3,533,0.6594468553600455,0.6836354963207629,0.024188640960717378,0.76536686473746,1.3431457505,AB_N30,0,3.0
116,6,881,0.7072669835544655,0.7614210438568351,0.05415406030236958,0.76536686473746,1.6042422288299496,AB_N30,0,3.0
9,1,91,0.3620363032327176,0.3696379848977015,0.0076016816649838725,1.08239220030269,0.717438935234384,AB_N30,0,3.0
20,1,188,0.35676676307721167,0.3798796559824833,0.02311289290527163,0.7653668646450721,2.3394632002635847,AB_N30,0,3.0
10,2,289,0.25930028673827865,0.2929912295957403,0.03369094285746166,0.76536686473746,0.8314698641354209,AB_N30,0,3.0
21,4,629,0.386009720224632,0.4199914722360062,0.03398175201137421,1.4142135623730951,0.5900816760109775,AB_N30,0,3.0
42,4,281,0.3207311519291639,0.37596905647215617,0.05523790454299227,1.84775906504015,1.1115295821526368,AB_N30,0,3.0
102,5,15,0.7253986399462605,0.7583281668587978,0.032929526912537255,0.7653668646450721,1.7891366987425905,AB_N30,0,3.0
44,3,565,0.4059276327271014,0.4420596338613276,0.03613200113422621,1.08239220030269,1.8083102325980884,AB_N30,0,3.0
117,7,355,0.7989848136124701,0.8388509217731511,0.039866108160681035,0.76536686473746,1.55147377912579,AB_N30,0,3.0
140,4,1017,0.7798532166329105,0.8213403076555432,0.041487091022632705,1.08239220030269,1.158941651072325,AB_N30,0,3.0
77,11,374,0.6306904397550632,0.6308267062801379,0.00013626652507470194,0.76536686473746,1.1934466180271635,AB_N30,0,3.0
15,2,191,0.34099447467022403,0.3485961563352079,0.0076016816649838725,0.76536686473746,0.9262096826260491,AB_N30,0,3.0
10,1,246,0.1856033110870965,0.24185011788936905,0.056246806802272564,0.76536686473746,0.708890200903511,AB_N30,0,3.0
49,2,363,0.49208922006006683,0.534096523205019,0.04200730314495216,1.0823922002644217,0.999999999948314,AB_N30,0,3.0
17,1,561,0.25147229678726535,0.2792578162776618,0.027785519490396426,1.414213562373095,2.3670721113729147,AB_N30,0,3.0
94,6,502,0.6428041258154285,0.696269464618173,0.05346533880274451,0.0,0.960098699775393,AB_N30,0,3.0
11,3,548,0.26530286529275016,0.2955242398846172,0.030221374591867023,0.0,0.42026599810638077,AB_N30,0,3.0
30,2,502,0.4647751422948394,0.5155303073966436,0.05075516510180422,1.4142135624,1.0146118723623874,AB_N30,0,3.0
18,1,833,0.323155127740392,0.34717136636526624,0.02401623862487423,0.765366864645072,0.490457588438527,AB_N30,0,3.0
23,2,786,0.2588989124119009,0.28754460575201357,0.028645693340112688,0.76536686473746,1.6262413537032692,AB_N30,0,3.0
42,3,144,0.47878214460756807,0.5258402195967151,0.04705807498914705,0.76536686473746,0.7765503076828358,AB_N30,0,3.0
85,7,734,0.538450026458677,0.579226443312719,0.040776416854041986,0.76536686473746,1.0025221362342709,AB_N30,0,3.0
23,2,519,0.2569511066491378,0.290932858660512,0.03398175201137421,0.7653668646833404,2.3263966818358677,AB_N30,0,3.0
100,3,639,0.9070453605701831,0.9179008003282574,0.010855439758074237,0.76536686473746,1.3737909695722068,AB_N30,0,3.0
53,3,855,0.5474122531311714,0.5926176188644634,0.045205365733292036,1.4142135624,2.0159179389878386,AB_N30,0,3.0
67,3,718,0.624881670007537,0.6429991674348228,0.018117497427285745,0.76536686473746,1.7114123372717585,AB_N30,0,3.0
106,5,1002,0.7728060272921312,0.8280223268281169,0.055216299535985724,0.765366864645072,1.3256542961483693,AB_N30,0,3.0
10,2,307,0.22791054458787685,0.23873680140663245,0.010826256818755597,2.1414449415378507,2.3137084989,AB_N30,0,3.0
93,4,295,0.4117431175403936,0.4710348613756231,0.059291743835229505,0.76536686473746,2.07106781186,AB_N30,0,3.0
15,3,586,0.2558144632280138,0.27326214160906237,0.017447678381048548,1.4142135624,0.9938846468083126,AB_N30,0,3.0
10,3,23,0.2520848029299422,0.2629402426880164,0.010855439758074237,1.08239220030269,0.41421356239999996,AB_N30,0,3.0
24,2,794,0.4020103909859507,0.4230333708317211,0.021022979845770395,1.0823922002644217,0.787574963490824,AB_N30,0,3.0
49,3,228,0.5021367772036455,0.5497078717267452,0.04757109452309971,0.76536686473746,2.0740094478913167,AB_N30,0,3.0
146,5,638,0.83706123693903,0.8710429889504042,0.03398175201137421,0.76536686473746,1.30712894454462,AB_N30,0,3.0
47,3,46,0.3983546510788868,0.4588684627232871,0.060513811644400284,1.4142135623730951,2.164784400567112,AB_N30,0,3.0
30,4,593,0.4613005061086163,0.479418003535902,0.018117497427285745,1.08239220030269,1.424583185178709,AB_N30,0,3.0
63,6,441,0.5503935501781095,0.5505298167031842,0.00013626652507470194,1.08239220030269,1.1224458248348637,AB_N30,0,3.0
23,1,941,0.26032437297905997,0.3005410108580233,0.040216637878963346,1.8477590650018818,0.7952783360219299,AB_N30,0,3.0
66,2,225,0.5648720393690284,0.6010040405032546,0.03613200113422621,0.76536686473746,1.860348020243771,AB_N30,0,3.0
34,1,899,0.26509535481424906,0.3355323536613617,0.07043699884711263,1.4142135623730951,0.6103957748992108,AB_N30,0,3.0
31,1,793,0.3354332291645763,0.34628866892265053,0.010855439758074237,0.76536686473746,2.4213457023785274,AB_N30,0,3.0
91,4,21,0.6348606240183042,0.6863058354003237,0.05144521138201952,1.4142135623730951,1.2985728708619741,AB_N30,0,3.0
138,6,622,0.8345001894359372,0.8952455662074065,0.060745376771469295,1.0823922002644217,1.394304159704804,AB_N30,0,3.0
110,7,230,0.7832840693075465,0.8061829685084716,0.022898899200925138,0.76536686473746,1.1964353325968806,AB_N30,0,3.0
112,6,72,0.8595347986825639,0.888659540624407,0.029124741941843113,1.08239220030269,1.411685986732323,AB_N30,0,3.0
127,3,354,0.866153561450572,0.8988370804820135,0.03268351903144151,1.08239220030269,1.3256542960990934,AB_N30,0,3.0
11,1,481,0.32409012365106715,0.331642150692504,0.007552027041436871,1.8477590650018818,2.249194189698851,AB_N30,0,3.0
7,1,596,0.19769474704208168,0.2205936462430068,0.022898899200925138,2.1414449415733867,1.626241353810721,AB_N30,0,3.0
96,5,43,0.8394061175577452,0.8561907861456634,0.01678466858791816,0.76536686473746,1.2426406871718019,AB_N30,0,3.0
35,4,306,0.3445265824357595,0.37821752529322117,0.03369094285746166,0.76536686473746,2.3504935424870737,AB_N30,0,3.0
82,6,621,0.6885189375015933,0.688655204026668,0.00013626652507470194,1.84775906504015,1.9199717448416387,AB_N30,0,3.0
31,3,257,0.40770026047659713,0.4483045495407385,0.040604289064141375,0.76536686473746,1.9592162699096947,AB_N30,0,3.0
26,6,760,0.28158660413377334,0.3358664528996258,0.054279848765852456,2.0,2.3216000828495913,AB_N30,0,3.0
32,2,387,0.4280676551216074,0.4607511741530489,0.03268351903144151,1.08239220030269,1.19256982564383,AB_N30,0,3.0
49,2,460,0.4332332635517978,0.45613216275272295,0.022898899200925138,0.76536686473746,0.7606863760701229,AB_N30,0,3.0
94,4,754,0.8529638817153732,0.8769801203402474,0.02401623862487423,1.08239220030269,1.6262413537032692,AB_N30,0,3.0
60,3,394,0.5127888532245509,0.5489208543587771,0.03613200113422621,1.08239220030269,2.00430634949298,AB_N30,0,3.0
25,3,185,0.23368058787533286,0.279077979820863,0.04539739194553016,1.8477590650401499,0.6103957748992108,AB_N30,0,3.0
84,5,1004,0.723966665568652,0.7507914929008573,0.02682482733220537,0.7653668647757284,1.08239220030269,AB_N30,0,3.0
1,1,916,0.18892765706647663,0.1965293387314605,0.0076016816649838725,1.4142135624,1.0903287659973409,AB_N30,0,3.0
24,4,690,0.36938325751486756,0.39812171445812383,0.028738456943256274,0.765366864645072,2.178340194691543,AB_N30,0,3.0
71,3,915,0.6614721354958027,0.7242941756265262,0.06282204013072346,0.0,1.0847227798809467,AB_N30,0,3.0
41,3,467,0.4745456388498246,0.5202900051634259,0.04574436631360135,1.0823922002644217,1.9352431381972997,AB_N30,0,3.0
86,3,670,0.728997751887373,0.7395911173133453,0.010593365425972223,1.08239220030269,1.84775906504015,AB_N30,0,3.0
49,1,415,0.36637670439185654,0.39502239773196923,0.028645693340112688,1.4142135623730951,2.3009503504179767,AB_N30,0,3.0
73,4,194,0.5442321832089577,0.6053793662643603,0.061147183055402565,0.0,1.9535183172265707,AB_N30,0,3.0
47,1,680,0.40762501473526336,0.4598694185121869,0.05224440377692352,1.4142135623730951,1.6389910009473851,AB_N30,0,3.0
18,4,735,0.2620952290161477,0.3064389847545217,0.04434375573837401,1.08239220030269,0.8314698641096793,AB_N30,0,3.0
50,1,10,0.4954102647040203,0.5308208515404225,0.03541058683640219,1.08239220030269,1.7114123372788472,AB_N30,0,3.0
45,5,887,0.42520148240711086,0.46061206924351306,0.03541058683640219,0.7653668646450721,1.1840693618523448,AB_N30,0,3.0
44,2,471,0.4288189887763947,0.4744903269059775,0.045671338129582795,1.0823922002644217,0.8801154785380763,AB_N30,0,3.0
16,1,901,0.20024838635748599,0.22898684330074226,0.028738456943256274,0.76536686473746,1.0290162792394164,AB_N30,0,3.0
21,3,485,0.21431946820886516,0.2383357068337394,0.02401623862487423,0.765366864645072,1.2891488988175759,AB_N30,0,3.0
49,2,735,0.325676511806569,0.38052640424294004,0.05484989243637106,1.4142135623730951,2.107500598554154,AB_N30,0,3.0
78,5,575,0.6522455146440339,0.6849290336754754,0.03268351903144151,0.7653668647757284,1.7078462692415577,AB_N30,0,3.0
103,4,501,0.7400088463769817,0.7829920823647307,0.042983235987749,0.76536686473746,1.6330816015303509,AB_N30,0,3.0
22,1,1,0.5396629550234661,0.5429328553903139,0.003269900366847822,0.76536686473746,1.0000000000190246,AB_N30,0,3.0
20,1,986,0.3239004369472348,0.3695717750768176,0.045671338129582795,1.08239220030269,2.1219154830278892,AB_N30,0,3.0
36,3,161,0.35097495123202227,0.369092448659308,0.018117497427285745,0.76536686473746,1.4736257582412833,AB_N30,0,3.0
73,5,144,0.48561594673593056,0.5362242902768701,0.05060834354093957,0.76536686473746,1.595041026897079,AB_N30,0,3.0
96,5,237,0.6769801804151141,0.6998790796160392,0.022898899200925138,0.76536686473746,1.7078462692415577,AB_N30,0,3.0
31,3,50,0.4241364713322121,0.43472983675818433,0.010593365425972223,1.4142135624,1.5632180954004897,AB_N30,0,3.0
14,3,649,0.1916508562862702,0.2325758460145959,0.0409249897283257,0.76536686473746,2.3263966818625734,AB_N30,0,3.0
35,4,351,0.262247373751508,0.2803648711787937,0.018117497427285745,0.7653668646450721,0.6103957749248542,AB_N30,0,3.0
25,3,626,0.3901905376954392,0.40866072985015245,0.01847019215471324,1.4142135623730951,0.7875749634394915,AB_N30,0,3.0
17,1,145,0.22037192332005973,0.2687692909662278,0.04839736764616809,1.08239220030269,0.41421356235407036,AB_N30,0,3.0
6,1,679,0.1609190778985794,0.2064141334864238,0.04549505558784439,1.08239220030269,2.367072111346095,AB_N30,0,3.0
25,1,414,0.2184350812135306,0.2567978541605125,0.03836277294698187,0.76536686473746,1.5363559787162024,AB_N30,0,3.0
34,3,240,0.38225714696286905,0.42508592032522197,0.04282877336235291,1.4142135624,0.9938846467974702,AB_N30,0,3.0
43,5,1016,0.42770680314571163,0.45344523234635525,0.02573842920064362,1.4142135624,1.3256542961836795,AB_N30,0,3.0
21,4,314,0.2954409090776149,0.3214874021435169,0.02604649306590201,1.84775906504015,0.4671767005221574,AB_N30,0,3.0
3,1,511,0.16340940949304894,0.16340940949372462,6.756817327868703e-13,1.4142135624,0.8460075369566956,AB_N30,0,3.0
26,3,711,0.24604030925842812,0.2640782229663401,0.018037913707911968,0.76536686473746,0.41421356239999996,AB_N30,0,3.0
4,1,12,0.1549749644496079,0.2004700200374523,0.04549505558784439,1.08239220030269,1.8747582845614967,AB_N30,0,3.0
47,3,642,0.425457957349611,0.45590366214893974,0.030445704799328732,1.4142135623730951,1.220791549770313,AB_N30,0,3.0
81,3,784,0.6044875242692009,0.6450918133333423,0.040604289064141375,0.0,1.7691642984456368,AB_N30,0,3.0
131,3,960,0.8589370548266922,0.8820499477319639,0.02311289290527163,0.76536686473746,1.325654296126275,AB_N30,0,3.0
109,3,558,0.8694356030530765,0.8952455662074065,0.02580996315432993,1.0823922002644217,1.4116859866099218,AB_N30,0,3.0
22,2,4,0.3569267632138676,0.3644787902553045,0.007552027041436871,1.0823922002644217,2.399449793748179,AB_N30,0,3.0
22,3,805,0.1627151395947265,0.22352668830212308,0.06081154870739658,0.76536686473746,2.050868294400797,AB_N30,0,3.0
76,5,767,0.5997697622084428,0.6353248570202459,0.03555509481180308,0.0,1.4653280374775732,AB_N30,0,3.0
29,4,167,0.2765760742077743,0.3014732973037819,0.024897223096007615,0.76536686473746,1.0572364948705697,AB_N30,0,3.0
24,4,287,0.35187763034741004,0.3699951277746958,0.018117497427285745,1.0823922002644217,1.0572364948705697,AB_N30,0,3.0
24,3,49,0.2948675887175074,0.34971748115387846,0.05484989243637106,1.4142135624,2.007345822598686,AB_N30,0,3.0
53,3,335,0.5096031541863518,0.5327160470916235,0.02311289290527163,0.76536686473746,1.6583777127548287,AB_N30,0,3.0
107,4,309,0.7447778806132379,0.7989319409156075,0.05415406030236958,0.76536686473746,1.6224880991364554,AB_N30,0,3.0
36,3,597,0.4114515103893466,0.4354677490142208,0.02401623862487423,0.76536686473746,0.7573593128,AB_N30,0,3.0
86,7,271,0.6691156175894998,0.6723855179563476,0.003269900366847822,1.08239220030269,1.5403191233976141,AB_N30,0,3.0
66,4,742,0.6143371603394289,0.6144734268645036,0.00013626652507470194,1.414213562373095,1.3137084989999999,AB_N30,0,3.0
16,1,670,0.2503835521390313,0.2845693732222504,0.0341858210832191,1.84775906504015,1.3098582949052027,AB_N30,0,3.0
48,4,413,0.4556440664010937,0.4814540295554236,0.02580996315432993,0.76536686473746,1.2661083604183523,AB_N30,0,3.0
9,1,116,0.20236238711289833,0.21318864393165393,0.010826256818755597,2.0,1.530733729382532,AB_N30,0,3.0
31,4,263,0.43457150088977614,0.46120248847398637,0.02663098758421023,1.84775906504015,2.2306082987188676,AB_N30,0,3.0
29,4,608,0.22523218210746565,0.27524825275529996,0.05001607064783431,1.84775906504015,2.393488795279333,AB_N30,0,3.0
14,1,35,0.2301609895747514,0.27197138157802503,0.04181039200327363,0.76536686473746,2.042442869498675,AB_N30,0,3.0
156,6,85,0.922443198332011,0.9679382539198554,0.04549505558784439,1.0823922002644217,1.3737909694817534,AB_N30,0,3.0
97,7,973,0.6616731382506676,0.6984579822808734,0.036784844030205766,1.08239220030269,1.0290162793768496,AB_N30,0,3.0
61,7,13,0.4283365129006572,0.4544126450318401,0.026076132131182872,0.76536686473746,2.23606797749979,AB_N30,0,3.0
57,3,555,0.4454045374623774,0.49836958725358727,0.05296504979120986,0.0,1.8311873248061625,AB_N30,0,3.0
7,1,105,0.1601865323441366,0.17077989777010882,0.010593365425972223,1.08239220030269,1.1589416510723252,AB_N30,0,3.0
35,6,508,0.28642707649039323,0.35336349461595273,0.0669364181255595,0.0,2.1283492494079175,AB_N30,0,3.0
34,1,317,0.48474845043504966,0.48474845043572534,6.756817327868703e-13,0.7653668647757282,1.4245831852211397,AB_N30,0,3.0
11,1,982,0.15746654539488347,0.20313788352446627,0.045671338129582795,1.4142135623730951,1.8747582845999373,AB_N30,0,3.0
104,4,207,0.7871074000012008,0.8198827323550366,0.032775332353835784,0.0,1.2661083603991878,AB_N30,0,3.0
122,4,1014,0.7267743083737889,0.7775294734755931,0.05075516510180422,1.0823922002644217,1.0823922002644217,AB_N30,0,3.0
13,3,37,0.31502422113473805,0.3518090651649438,0.036784844030205766,1.0823922002644217,0.9262096827287509,AB_N30,0,3.0
72,4,298,0.6433360437666993,0.6978402918702336,0.05450424810353427,0.76536686473746,1.2278338449046386,AB_N30,0,3.0
44,2,739,0.422951980504091,0.455604320689329,0.032652340185237994,1.0823922002644217,1.9503949618378087,AB_N30,0,3.0
48,3,724,0.5395601755255135,0.5764441028769602,0.036883927351446744,0.76536686473746,1.9729045241887284,AB_N30,0,3.0
31,3,210,0.38152593778817756,0.41550768979955177,0.03398175201137421,0.76536686473746,0.8870155379237614,AB_N30,0,3.0
24,1,96,0.3126233813602808,0.3336463612060512,0.021022979845770395,1.4142135623,1.1789092182258463,AB_N30,0,3.0
84,3,490,0.6611359266883545,0.7095332943345226,0.04839736764616809,0.76536686473746,1.1246934087307956,AB_N30,0,3.0
