model,seed,history,checkpoint,delta,M_measured
Growing-MatchedControl,190,B,5000,0.001,-34.831
Growing-MatchedControl,191,B,5000,0.001,-30.082
Growing-MatchedControl,192,B,5000,0.001,4.061
Growing-MatchedControl,193,B,5000,0.001,39.941
Growing-MatchedControl,194,B,5000,0.001,-27.439
Growing-MatchedControl,195,B,5000,0.001,-41.945
Growing-MatchedControl,196,B,5000,0.001,21.061
Growing-MatchedControl,197,B,5000,0.001,-0.229
Growing-MatchedControl,198,B,5000,0.001,-69.685
Growing-MatchedControl,199,B,5000,0.001,-6.387
Growing-MatchedControl,0,B,5000,0.01,10.62
Growing-MatchedControl,1,B,5000,0.01,-20.94
Growing-MatchedControl,2,B,5000,0.01,12.7
Growing-MatchedControl,3,B,5000,0.01,-17.01
Growing-MatchedControl,4,B,5000,0.01,-4.32
Growing-MatchedControl,5,B,5000,0.01,-32.04
Growing-MatchedControl,6,B,5000,0.01,19.27
Growing-MatchedControl,7,B,5000,0.01,29.39
Growing-MatchedControl,8,B,5000,0.01,-45.59
Growing-MatchedControl,9,B,5000,0.01,-9.45
Growing-MatchedControl,10,B,5000,0.01,-5.09
Growing-MatchedControl,11,B,5000,0.01,8.51
Growing-MatchedControl,12,B,5000,0.01,4.17
Growing-MatchedControl,13,B,5000,0.01,-31.86
Growing-MatchedControl,14,B,5000,0.01,-14.63
Growing-MatchedControl,15,B,5000,0.01,6.46
Growing-MatchedControl,16,B,5000,0.01,-16.36
Growing-MatchedControl,17,B,5000,0.01,-11.6
Growing-MatchedControl,18,B,5000,0.01,-10.6
Growing-MatchedControl,19,B,5000,0.01,26.76
Growing-MatchedControl,20,B,5000,0.01,10.01
Growing-MatchedControl,21,B,5000,0.01,-42.92
Growing-MatchedControl,22,B,5000,0.01,-18.79
Growing-MatchedControl,23,B,5000,0.01,-6.8
Growing-MatchedControl,24,B,5000,0.01,23.17
Growing-MatchedControl,25,B,5000,0.01,-22.87
Growing-MatchedControl,26,B,5000,0.01,7.6
Growing-MatchedControl,27,B,5000,0.01,18.09
Growing-MatchedControl,28,B,5000,0.01,20.09
Growing-MatchedControl,29,B,5000,0.01,-6.09
Growing-MatchedControl,30,B,5000,0.01,-14.54
Growing-MatchedControl,31,B,5000,0.01,-50.82
Growing-MatchedControl,32,B,5000,0.01,31.94
Growing-MatchedControl,33,B,5000,0.01,-34.45
Growing-MatchedControl,34,B,5000,0.01,53.16
Growing-MatchedControl,35,B,5000,0.01,1.68
Growing-MatchedControl,36,B,5000,0.01,25.03
Growing-MatchedControl,37,B,5000,0.01,-10.81
Growing-MatchedControl,38,B,5000,0.01,1.05
Growing-MatchedControl,39,B,5000,0.01,-3.62
Growing-MatchedControl,40,B,5000,0.01,-16.77
Growing-MatchedControl,41,B,5000,0.01,18.98
Growing-MatchedControl,42,B,5000,0.01,49.27
Growing-MatchedControl,43,B,5000,0.01,-31
Growing-MatchedControl,44,B,5000,0.01,-3.11
Growing-MatchedControl,45,B,5000,0.01,-20.23
Growing-MatchedControl,46,B,5000,0.01,17.14
Growing-MatchedControl,47,B,5000,0.01,-15.2
Growing-MatchedControl,48,B,5000,0.01,-30.33
Growing-MatchedControl,49,B,5000,0.01,34.38
Growing-MatchedControl,50,B,5000,0.01,19.13
Growing-MatchedControl,51,B,5000,0.01,-35.27
Growing-MatchedControl,52,B,5000,0.01,-9.98
Growing-MatchedControl,53,B,5000,0.01,-24
Growing-MatchedControl,54,B,5000,0.01,-22.38
Growing-MatchedControl,55,B,5000,0.01,59.87
Growing-MatchedControl,56,B,5000,0.01,-26.85
Growing-MatchedControl,57,B,5000,0.01,12.13
Growing-MatchedControl,58,B,5000,0.01,42.2
Growing-MatchedControl,59,B,5000,0.01,34.13
Growing-MatchedControl,60,B,5000,0.01,5.4
Growing-MatchedControl,61,B,5000,0.01,-10.93
Growing-MatchedControl,62,B,5000,0.01,7.26
Growing-MatchedControl,63,B,5000,0.01,42.91
Growing-MatchedControl,64,B,5000,0.01,-18.52
Growing-MatchedControl,65,B,5000,0.01,-37.21
Growing-MatchedControl,66,B,5000,0.01,-0.82
Growing-MatchedControl,67,B,5000,0.01,-7.59
Growing-MatchedControl,68,B,5000,0.01,3.19
Growing-MatchedControl,69,B,5000,0.01,-24.05
Growing-MatchedControl,70,B,5000,0.01,32.44
Growing-MatchedControl,71,B,5000,0.01,5.16
Growing-MatchedControl,72,B,5000,0.01,15.58
Growing-MatchedControl,73,B,5000,0.01,4.3
Growing-MatchedControl,74,B,5000,0.01,-19.59
Growing-MatchedControl,75,B,5000,0.01,-22.33
Growing-MatchedControl,76,B,5000,0.01,46.52
Growing-MatchedControl,77,B,5000,0.01,-11.84
Growing-MatchedControl,78,B,5000,0.01,-27.21
Growing-MatchedControl,79,B,5000,0.01,-26.28
Growing-MatchedControl,80,B,5000,0.01,13.92
Growing-MatchedControl,81,B,5000,0.01,-0.72
Growing-MatchedControl,82,B,5000,0.01,-11.34
Growing-MatchedControl,83,B,5000,0.01,-12.69
Growing-MatchedControl,84,B,5000,0.01,-20.42
Growing-MatchedControl,85,B,5000,0.01,-35.71
Growing-MatchedControl,86,B,5000,0.01,-1.54
Growing-MatchedControl,87,B,5000,0.01,-18.68
Growing-MatchedControl,88,B,5000,0.01,19.77
Growing-MatchedControl,89,B,5000,0.01,15.9
Growing-MatchedControl,90,B,5000,0.01,7.99
Growing-MatchedControl,91,B,5000,0.01,-50.51
Growing-MatchedControl,92,B,5000,0.01,-32.93
Growing-MatchedControl,93,B,5000,0.01,-61.81
Growing-MatchedControl,94,B,5000,0.01,-25.7
Growing-MatchedControl,95,B,5000,0.01,-3.23
Growing-MatchedControl,96,B,5000,0.01,26.42
Growing-MatchedControl,97,B,5000,0.01,-14.12
Growing-MatchedControl,98,B,5000,0.01,-5.48
Growing-MatchedControl,99,B,5000,0.01,26.33
Growing-MatchedControl,100,B,5000,0.01,18.73
Growing-MatchedControl,101,B,5000,0.01,-14.94
Growing-MatchedControl,102,B,5000,0.01,-31.92
Growing-MatchedControl,103,B,5000,0.01,8.65
Growing-MatchedControl,104,B,5000,0.01,-24.49
Growing-MatchedControl,105,B,5000,0.01,-10.71
Growing-MatchedControl,106,B,5000,0.01,29.78
Growing-MatchedControl,107,B,5000,0.01,70.88
Growing-MatchedControl,108,B,5000,0.01,2
Growing-MatchedControl,109,B,5000,0.01,17.89
Growing-MatchedControl,110,B,5000,0.01,5.45
Growing-MatchedControl,111,B,5000,0.01,41.14
Growing-MatchedControl,112,B,5000,0.01,1.46
Growing-MatchedControl,113,B,5000,0.01,33.95
Growing-MatchedControl,114,B,5000,0.01,44.96
Growing-MatchedControl,115,B,5000,0.01,-17.16
Growing-MatchedControl,116,B,5000,0.01,13.45
Growing-MatchedControl,117,B,5000,0.01,-11.37
Growing-MatchedControl,118,B,5000,0.01,46.23
Growing-MatchedControl,119,B,5000,0.01,42.38
Growing-MatchedControl,120,B,5000,0.01,-21.26
Growing-MatchedControl,121,B,5000,0.01,-15.9
Growing-MatchedControl,122,B,5000,0.01,18.08
Growing-MatchedControl,123,B,5000,0.01,-6.14
Growing-MatchedControl,124,B,5000,0.01,30.48
Growing-MatchedControl,125,B,5000,0.01,24.92
Growing-MatchedControl,126,B,5000,0.01,-38.66
Growing-MatchedControl,127,B,5000,0.01,-38.15
Growing-MatchedControl,128,B,5000,0.01,-41.1
Growing-MatchedControl,129,B,5000,0.01,-8.01
Growing-MatchedControl,130,B,5000,0.01,9.76
Growing-MatchedControl,131,B,5000,0.01,3.29
Growing-MatchedControl,132,B,5000,0.01,-23.29
Growing-MatchedControl,133,B,5000,0.01,-3.43
Growing-MatchedControl,134,B,5000,0.01,35.32
Growing-MatchedControl,135,B,5000,0.01,2.46
Growing-MatchedControl,136,B,5000,0.01,-50.77
Growing-MatchedControl,137,B,5000,0.01,6.28
Growing-MatchedControl,138,B,5000,0.01,-3.7
Growing-MatchedControl,139,B,5000,0.01,-58.56
Growing-MatchedControl,140,B,5000,0.01,-4.7
Growing-MatchedControl,141,B,5000,0.01,-1.05
Growing-MatchedControl,142,B,5000,0.01,-28.43
Growing-MatchedControl,143,B,5000,0.01,-80.91
Growing-MatchedControl,144,B,5000,0.01,-26.17
Growing-MatchedControl,145,B,5000,0.01,0.21
Growing-MatchedControl,146,B,5000,0.01,-30.09
Growing-MatchedControl,147,B,5000,0.01,11.3
Growing-MatchedControl,148,B,5000,0.01,15.41
Growing-MatchedControl,149,B,5000,0.01,8.96
Growing-MatchedControl,150,B,5000,0.01,24.23
Growing-MatchedControl,151,B,5000,0.01,-24.75
Growing-MatchedControl,152,B,5000,0.01,30.97
Growing-MatchedControl,153,B,5000,0.01,-29.32
Growing-MatchedControl,154,B,5000,0.01,48.31
Growing-MatchedControl,155,B,5000,0.01,-33.68
Growing-MatchedControl,156,B,5000,0.01,5.9
Growing-MatchedControl,157,B,5000,0.01,1.66
Growing-MatchedControl,158,B,5000,0.01,46.53
Growing-MatchedControl,159,B,5000,0.01,26.7
Growing-MatchedControl,160,B,5000,0.01,33.77
Growing-MatchedControl,161,B,5000,0.01,8.1
Growing-MatchedControl,162,B,5000,0.01,7.23
Growing-MatchedControl,163,B,5000,0.01,-2.42
Growing-MatchedControl,164,B,5000,0.01,-35.12
Growing-MatchedControl,165,B,5000,0.01,-57.92
Growing-MatchedControl,166,B,5000,0.01,7.61
Growing-MatchedControl,167,B,5000,0.01,1.98
Growing-MatchedControl,168,B,5000,0.01,-66.03
Growing-MatchedControl,169,B,5000,0.01,-60.12
Growing-MatchedControl,170,B,5000,0.01,66.36
Growing-MatchedControl,171,B,5000,0.01,3.01
Growing-MatchedControl,172,B,5000,0.01,-40.5
Growing-MatchedControl,173,B,5000,0.01,-28.05
Growing-MatchedControl,174,B,5000,0.01,-6.28
Growing-MatchedControl,175,B,5000,0.01,-30.47
Growing-MatchedControl,176,B,5000,0.01,11.4
Growing-MatchedControl,177,B,5000,0.01,25.28
Growing-MatchedControl,178,B,5000,0.01,-18.14
Growing-MatchedControl,179,B,5000,0.01,-29.32
Growing-MatchedControl,180,B,5000,0.01,16.12
Growing-MatchedControl,181,B,5000,0.01,1.12
Growing-MatchedControl,182,B,5000,0.01,-32.16
Growing-MatchedControl,183,B,5000,0.01,-0.1
Growing-MatchedControl,184,B,5000,0.01,29.03
Growing-MatchedControl,185,B,5000,0.01,20.95
Growing-MatchedControl,186,B,5000,0.01,-13.58
Growing-MatchedControl,187,B,5000,0.01,-22.39
Growing-MatchedControl,188,B,5000,0.01,-2.49
Growing-MatchedControl,189,B,5000,0.01,16.58
Growing-MatchedControl,190,B,5000,0.01,-34.83
Growing-MatchedControl,191,B,5000,0.01,-30.12
Growing-MatchedControl,192,B,5000,0.01,4.03
Growing-MatchedControl,193,B,5000,0.01,39.94
Growing-MatchedControl,194,B,5000,0.01,-27.4
Growing-MatchedControl,195,B,5000,0.01,-41.93
Growing-MatchedControl,196,B,5000,0.01,21.1
Growing-MatchedControl,197,B,5000,0.01,-0.2
Growing-MatchedControl,198,B,5000,0.01,-69.68
Growing-MatchedControl,199,B,5000,0.01,-6.36
Growing-MatchedControl,0,B,5000,0.1,10.7
Growing-MatchedControl,1,B,5000,0.1,-21
Growing-MatchedControl,2,B,5000,0.1,12.5
Growing-MatchedControl,3,B,5000,0.1,-16.9
Growing-MatchedControl,4,B,5000,0.1,-4.3
Growing-MatchedControl,5,B,5000,0.1,-31.8
Growing-MatchedControl,6,B,5000,0.1,19.4
Growing-MatchedControl,7,B,5000,0.1,29.1
Growing-MatchedControl,8,B,5000,0.1,-45.4
Growing-MatchedControl,9,B,5000,0.1,-9.4
Growing-MatchedControl,10,B,5000,0.1,-4.8
Growing-MatchedControl,11,B,5000,0.1,8.4
Growing-MatchedControl,12,B,5000,0.1,4.1
Growing-MatchedControl,13,B,5000,0.1,-32.3
Growing-MatchedControl,14,B,5000,0.1,-14.7
Growing-MatchedControl,15,B,5000,0.1,6.6
Growing-MatchedControl,16,B,5000,0.1,-16.4
Growing-MatchedControl,17,B,5000,0.1,-11.3
Growing-MatchedControl,18,B,5000,0.1,-10.6
Growing-MatchedControl,19,B,5000,0.1,26.9
Growing-MatchedControl,20,B,5000,0.1,9.7
Growing-MatchedControl,21,B,5000,0.1,-42.8
Growing-MatchedControl,22,B,5000,0.1,-18.9
Growing-MatchedControl,23,B,5000,0.1,-7
Growing-MatchedControl,24,B,5000,0.1,22.9
Growing-MatchedControl,25,B,5000,0.1,-22.7
Growing-MatchedControl,26,B,5000,0.1,7.3
Growing-MatchedControl,27,B,5000,0.1,18.3
Growing-MatchedControl,28,B,5000,0.1,20.3
Growing-MatchedControl,29,B,5000,0.1,-6.1
Growing-MatchedControl,30,B,5000,0.1,-14.6
Growing-MatchedControl,31,B,5000,0.1,-50.5
Growing-MatchedControl,32,B,5000,0.1,31.9
Growing-MatchedControl,33,B,5000,0.1,-34.2
Growing-MatchedControl,34,B,5000,0.1,52.7
Growing-MatchedControl,35,B,5000,0.1,1.6
Growing-MatchedControl,36,B,5000,0.1,24.8
Growing-MatchedControl,37,B,5000,0.1,-10.8
Growing-MatchedControl,38,B,5000,0.1,0.6
Growing-MatchedControl,39,B,5000,0.1,-3.4
Growing-MatchedControl,40,B,5000,0.1,-16.9
Growing-MatchedControl,41,B,5000,0.1,19.2
Growing-MatchedControl,42,B,5000,0.1,49.4
Growing-MatchedControl,43,B,5000,0.1,-30.9
Growing-MatchedControl,44,B,5000,0.1,-3
Growing-MatchedControl,45,B,5000,0.1,-19.7
Growing-MatchedControl,46,B,5000,0.1,17.5
Growing-MatchedControl,47,B,5000,0.1,-15
Growing-MatchedControl,48,B,5000,0.1,-30.1
Growing-MatchedControl,49,B,5000,0.1,34.1
Growing-MatchedControl,50,B,5000,0.1,19
Growing-MatchedControl,51,B,5000,0.1,-35.1
Growing-MatchedControl,52,B,5000,0.1,-9.8
Growing-MatchedControl,53,B,5000,0.1,-24
Growing-MatchedControl,54,B,5000,0.1,-22.4
Growing-MatchedControl,55,B,5000,0.1,59.6
Growing-MatchedControl,56,B,5000,0.1,-26.5
Growing-MatchedControl,57,B,5000,0.1,12.3
Growing-MatchedControl,58,B,5000,0.1,42.2
Growing-MatchedControl,59,B,5000,0.1,33.8
Growing-MatchedControl,60,B,5000,0.1,5.4
Growing-MatchedControl,61,B,5000,0.1,-10.7
Growing-MatchedControl,62,B,5000,0.1,7.2
Growing-MatchedControl,63,B,5000,0.1,42.6
Growing-MatchedControl,64,B,5000,0.1,-18.5
Growing-MatchedControl,65,B,5000,0.1,-37.1
Growing-MatchedControl,66,B,5000,0.1,-0.7
Growing-MatchedControl,67,B,5000,0.1,-7.5
Growing-MatchedControl,68,B,5000,0.1,3.3
Growing-MatchedControl,69,B,5000,0.1,-23.8
Growing-MatchedControl,70,B,5000,0.1,32.3
Growing-MatchedControl,71,B,5000,0.1,5.3
Growing-MatchedControl,72,B,5000,0.1,15.4
Growing-MatchedControl,73,B,5000,0.1,4.3
Growing-MatchedControl,74,B,5000,0.1,-19.5
Growing-MatchedControl,75,B,5000,0.1,-22.4
Growing-MatchedControl,76,B,5000,0.1,46.6
Growing-MatchedControl,77,B,5000,0.1,-12.2
Growing-MatchedControl,78,B,5000,0.1,-27.2
Growing-MatchedControl,79,B,5000,0.1,-26.2
Growing-MatchedControl,80,B,5000,0.1,13.8
Growing-MatchedControl,81,B,5000,0.1,-0.7
Growing-MatchedControl,82,B,5000,0.1,-11
Growing-MatchedControl,83,B,5000,0.1,-12.6
Growing-MatchedControl,84,B,5000,0.1,-20.4
Growing-MatchedControl,85,B,5000,0.1,-35.3
Growing-MatchedControl,86,B,5000,0.1,-1.3
Growing-MatchedControl,87,B,5000,0.1,-18.2
Growing-MatchedControl,88,B,5000,0.1,19.8
Growing-MatchedControl,89,B,5000,0.1,15.8
Growing-MatchedControl,90,B,5000,0.1,8.1
Growing-MatchedControl,91,B,5000,0.1,-50.1
Growing-MatchedControl,92,B,5000,0.1,-32.9
Growing-MatchedControl,93,B,5000,0.1,-61.6
Growing-MatchedControl,94,B,5000,0.1,-25.7
Growing-MatchedControl,95,B,5000,0.1,-3
Growing-MatchedControl,96,B,5000,0.1,26.2
Growing-MatchedControl,97,B,5000,0.1,-14.1
Growing-MatchedControl,98,B,5000,0.1,-5.6
Growing-MatchedControl,99,B,5000,0.1,26.3
Growing-MatchedControl,100,B,5000,0.1,18.5
Growing-MatchedControl,101,B,5000,0.1,-15
Growing-MatchedControl,102,B,5000,0.1,-31.9
Growing-MatchedControl,103,B,5000,0.1,8.7
Growing-MatchedControl,104,B,5000,0.1,-24.2
Growing-MatchedControl,105,B,5000,0.1,-10.4
Growing-MatchedControl,106,B,5000,0.1,29.8
Growing-MatchedControl,107,B,5000,0.1,70.7
Growing-MatchedControl,108,B,5000,0.1,2.2
Growing-MatchedControl,109,B,5000,0.1,17.4
Growing-MatchedControl,110,B,5000,0.1,5.6
Growing-MatchedControl,111,B,5000,0.1,41.1
Growing-MatchedControl,112,B,5000,0.1,1.6
Growing-MatchedControl,113,B,5000,0.1,33.9
Growing-MatchedControl,114,B,5000,0.1,44.8
Growing-MatchedControl,115,B,5000,0.1,-16.9
Growing-MatchedControl,116,B,5000,0.1,13.2
Growing-MatchedControl,117,B,5000,0.1,-11.1
Growing-MatchedControl,118,B,5000,0.1,46
Growing-MatchedControl,119,B,5000,0.1,42.4
Growing-MatchedControl,120,B,5000,0.1,-21.3
Growing-MatchedControl,121,B,5000,0.1,-15.7
Growing-MatchedControl,122,B,5000,0.1,17.8
Growing-MatchedControl,123,B,5000,0.1,-6.2
Growing-MatchedControl,124,B,5000,0.1,30.8
Growing-MatchedControl,125,B,5000,0.1,24.8
Growing-MatchedControl,126,B,5000,0.1,-38.6
Growing-MatchedControl,127,B,5000,0.1,-38.2
Growing-MatchedControl,128,B,5000,0.1,-40.8
Growing-MatchedControl,129,B,5000,0.1,-8.2
Growing-MatchedControl,130,B,5000,0.1,9.4
Growing-MatchedControl,131,B,5000,0.1,3.2
Growing-MatchedControl,132,B,5000,0.1,-22.9
Growing-MatchedControl,133,B,5000,0.1,-3.2
Growing-MatchedControl,134,B,5000,0.1,35.3
Growing-MatchedControl,135,B,5000,0.1,2.4
Growing-MatchedControl,136,B,5000,0.1,-51.1
Growing-MatchedControl,137,B,5000,0.1,6.3
Growing-MatchedControl,138,B,5000,0.1,-3.8
Growing-MatchedControl,139,B,5000,0.1,-58.6
Growing-MatchedControl,140,B,5000,0.1,-4.3
Growing-MatchedControl,141,B,5000,0.1,-1.2
Growing-MatchedControl,142,B,5000,0.1,-28.3
Growing-MatchedControl,143,B,5000,0.1,-80.9
Growing-MatchedControl,144,B,5000,0.1,-26.1
Growing-MatchedControl,145,B,5000,0.1,0.2
Growing-MatchedControl,146,B,5000,0.1,-30
Growing-MatchedControl,147,B,5000,0.1,11.5
Growing-MatchedControl,148,B,5000,0.1,15.4
Growing-MatchedControl,149,B,5000,0.1,9.1
Growing-MatchedControl,150,B,5000,0.1,24.1
Growing-MatchedControl,151,B,5000,0.1,-25
Growing-MatchedControl,152,B,5000,0.1,30.7
Growing-MatchedControl,153,B,5000,0.1,-29.6
Growing-MatchedControl,154,B,5000,0.1,48
Growing-MatchedControl,155,B,5000,0.1,-33.4
Growing-MatchedControl,156,B,5000,0.1,5.9
Growing-MatchedControl,157,B,5000,0.1,1.3
Growing-MatchedControl,158,B,5000,0.1,46.6
Growing-MatchedControl,159,B,5000,0.1,26.3
Growing-MatchedControl,160,B,5000,0.1,33.4
Growing-MatchedControl,161,B,5000,0.1,8
Growing-MatchedControl,162,B,5000,0.1,6.8
Growing-MatchedControl,163,B,5000,0.1,-2.2
Growing-MatchedControl,164,B,5000,0.1,-35.2
Growing-MatchedControl,165,B,5000,0.1,-57.6
Growing-MatchedControl,166,B,5000,0.1,7.4
Growing-MatchedControl,167,B,5000,0.1,1.8
Growing-MatchedControl,168,B,5000,0.1,-65.8
Growing-MatchedControl,169,B,5000,0.1,-59.6
Growing-MatchedControl,170,B,5000,0.1,65.9
Growing-MatchedControl,171,B,5000,0.1,3
Growing-MatchedControl,172,B,5000,0.1,-40.7
Growing-MatchedControl,173,B,5000,0.1,-27.5
Growing-MatchedControl,174,B,5000,0.1,-6.2
Growing-MatchedControl,175,B,5000,0.1,-30.5
Growing-MatchedControl,176,B,5000,0.1,11.2
Growing-MatchedControl,177,B,5000,0.1,25.1
Growing-MatchedControl,178,B,5000,0.1,-18.3
Growing-MatchedControl,179,B,5000,0.1,-29.2
Growing-MatchedControl,180,B,5000,0.1,16
Growing-MatchedControl,181,B,5000,0.1,1.2
Growing-MatchedControl,182,B,5000,0.1,-32
Growing-MatchedControl,183,B,5000,0.1,0.1
Growing-MatchedControl,184,B,5000,0.1,29.1
Growing-MatchedControl,185,B,5000,0.1,20.6
Growing-MatchedControl,186,B,5000,0.1,-13.3
Growing-MatchedControl,187,B,5000,0.1,-22.3
Growing-MatchedControl,188,B,5000,0.1,-2.5
Growing-MatchedControl,189,B,5000,0.1,16.7
Growing-MatchedControl,190,B,5000,0.1,-34.8
Growing-MatchedControl,191,B,5000,0.1,-30.1
Growing-MatchedControl,192,B,5000,0.1,3.7
Growing-MatchedControl,193,B,5000,0.1,40
Growing-MatchedControl,194,B,5000,0.1,-27.1
Growing-MatchedControl,195,B,5000,0.1,-41.7
Growing-MatchedControl,196,B,5000,0.1,21
Growing-MatchedControl,197,B,5000,0.1,-0.1
Growing-MatchedControl,198,B,5000,0.1,-69.3
Growing-MatchedControl,199,B,5000,0.1,-6.4
Growing-MatchedControl,0,B,5000,0.5,11
Growing-MatchedControl,1,B,5000,0.5,-21
Growing-MatchedControl,2,B,5000,0.5,13
Growing-MatchedControl,3,B,5000,0.5,-16.5
Growing-MatchedControl,4,B,5000,0.5,-3
Growing-MatchedControl,5,B,5000,0.5,-32.5
Growing-MatchedControl,6,B,5000,0.5,19
Growing-MatchedControl,7,B,5000,0.5,27.5
Growing-MatchedControl,8,B,5000,0.5,-44
Growing-MatchedControl,9,B,5000,0.5,-9.5
Growing-MatchedControl,10,B,5000,0.5,-4.5
Growing-MatchedControl,11,B,5000,0.5,8.5
Growing-MatchedControl,12,B,5000,0.5,2.5
Growing-MatchedControl,13,B,5000,0.5,-33
Growing-MatchedControl,14,B,5000,0.5,-14.5
Growing-MatchedControl,15,B,5000,0.5,7.5
Growing-MatchedControl,16,B,5000,0.5,-15
Growing-MatchedControl,17,B,5000,0.5,-10.5
Growing-MatchedControl,18,B,5000,0.5,-11.5
Growing-MatchedControl,19,B,5000,0.5,25.5
Growing-MatchedControl,20,B,5000,0.5,9
Growing-MatchedControl,21,B,5000,0.5,-43
Growing-MatchedControl,22,B,5000,0.5,-18.5
Growing-MatchedControl,23,B,5000,0.5,-7
Growing-MatchedControl,24,B,5000,0.5,23
Growing-MatchedControl,25,B,5000,0.5,-22
Growing-MatchedControl,26,B,5000,0.5,7
Growing-MatchedControl,27,B,5000,0.5,18.5
Growing-MatchedControl,28,B,5000,0.5,20
Growing-MatchedControl,29,B,5000,0.5,-4.5
Growing-MatchedControl,30,B,5000,0.5,-14
Growing-MatchedControl,31,B,5000,0.5,-51
Growing-MatchedControl,32,B,5000,0.5,32
Growing-MatchedControl,33,B,5000,0.5,-33.5
Growing-MatchedControl,34,B,5000,0.5,51.5
Growing-MatchedControl,35,B,5000,0.5,1
Growing-MatchedControl,36,B,5000,0.5,25
Growing-MatchedControl,37,B,5000,0.5,-11
Growing-MatchedControl,38,B,5000,0.5,-0.5
Growing-MatchedControl,39,B,5000,0.5,-3
Growing-MatchedControl,40,B,5000,0.5,-16.5
Growing-MatchedControl,41,B,5000,0.5,18.5
Growing-MatchedControl,42,B,5000,0.5,48.5
Growing-MatchedControl,43,B,5000,0.5,-30
Growing-MatchedControl,44,B,5000,0.5,-3
Growing-MatchedControl,45,B,5000,0.5,-18
Growing-MatchedControl,46,B,5000,0.5,19
Growing-MatchedControl,47,B,5000,0.5,-14.5
Growing-MatchedControl,48,B,5000,0.5,-30
Growing-MatchedControl,49,B,5000,0.5,32
Growing-MatchedControl,50,B,5000,0.5,18
Growing-MatchedControl,51,B,5000,0.5,-34.5
Growing-MatchedControl,52,B,5000,0.5,-9
Growing-MatchedControl,53,B,5000,0.5,-24
Growing-MatchedControl,54,B,5000,0.5,-24
Growing-MatchedControl,55,B,5000,0.5,58.5
Growing-MatchedControl,56,B,5000,0.5,-27
Growing-MatchedControl,57,B,5000,0.5,12.5
Growing-MatchedControl,58,B,5000,0.5,42.5
Growing-MatchedControl,59,B,5000,0.5,33.5
Growing-MatchedControl,60,B,5000,0.5,5.5
Growing-MatchedControl,61,B,5000,0.5,-9.5
Growing-MatchedControl,62,B,5000,0.5,7.5
Growing-MatchedControl,63,B,5000,0.5,40.5
Growing-MatchedControl,64,B,5000,0.5,-18
Growing-MatchedControl,65,B,5000,0.5,-36
Growing-MatchedControl,66,B,5000,0.5,-2
Growing-MatchedControl,67,B,5000,0.5,-6
Growing-MatchedControl,68,B,5000,0.5,2
Growing-MatchedControl,69,B,5000,0.5,-23.5
Growing-MatchedControl,70,B,5000,0.5,32
Growing-MatchedControl,71,B,5000,0.5,4.5
Growing-MatchedControl,72,B,5000,0.5,15.5
Growing-MatchedControl,73,B,5000,0.5,6.5
Growing-MatchedControl,74,B,5000,0.5,-20.5
Growing-MatchedControl,75,B,5000,0.5,-21.5
Growing-MatchedControl,76,B,5000,0.5,45.5
Growing-MatchedControl,77,B,5000,0.5,-11.5
Growing-MatchedControl,78,B,5000,0.5,-27.5
Growing-MatchedControl,79,B,5000,0.5,-25
Growing-MatchedControl,80,B,5000,0.5,14.5
Growing-MatchedControl,81,B,5000,0.5,-2
Growing-MatchedControl,82,B,5000,0.5,-11
Growing-MatchedControl,83,B,5000,0.5,-13
Growing-MatchedControl,84,B,5000,0.5,-20
Growing-MatchedControl,85,B,5000,0.5,-34
Growing-MatchedControl,86,B,5000,0.5,-1
Growing-MatchedControl,87,B,5000,0.5,-18
Growing-MatchedControl,88,B,5000,0.5,18
Growing-MatchedControl,89,B,5000,0.5,15.5
Growing-MatchedControl,90,B,5000,0.5,8.5
Growing-MatchedControl,91,B,5000,0.5,-48.5
Growing-MatchedControl,92,B,5000,0.5,-31.5
Growing-MatchedControl,93,B,5000,0.5,-60
Growing-MatchedControl,94,B,5000,0.5,-26
Growing-MatchedControl,95,B,5000,0.5,-2.5
Growing-MatchedControl,96,B,5000,0.5,25.5
Growing-MatchedControl,97,B,5000,0.5,-14.5
Growing-MatchedControl,98,B,5000,0.5,-5
Growing-MatchedControl,99,B,5000,0.5,26
Growing-MatchedControl,100,B,5000,0.5,18.5
Growing-MatchedControl,101,B,5000,0.5,-15
Growing-MatchedControl,102,B,5000,0.5,-32
Growing-MatchedControl,103,B,5000,0.5,7.5
Growing-MatchedControl,104,B,5000,0.5,-23
Growing-MatchedControl,105,B,5000,0.5,-10.5
Growing-MatchedControl,106,B,5000,0.5,29.5
Growing-MatchedControl,107,B,5000,0.5,70.5
Growing-MatchedControl,108,B,5000,0.5,1.5
Growing-MatchedControl,109,B,5000,0.5,17
Growing-MatchedControl,110,B,5000,0.5,5.5
Growing-MatchedControl,111,B,5000,0.5,40
Growing-MatchedControl,112,B,5000,0.5,2.5
Growing-MatchedControl,113,B,5000,0.5,33.5
Growing-MatchedControl,114,B,5000,0.5,44
Growing-MatchedControl,115,B,5000,0.5,-17
Growing-MatchedControl,116,B,5000,0.5,12
Growing-MatchedControl,117,B,5000,0.5,-11.5
Growing-MatchedControl,118,B,5000,0.5,45.5
Growing-MatchedControl,119,B,5000,0.5,41.5
Growing-MatchedControl,120,B,5000,0.5,-20.5
Growing-MatchedControl,121,B,5000,0.5,-16
Growing-MatchedControl,122,B,5000,0.5,19
