arm,patch,pair,history,seed,checkpoint,S_high,n_high,n_active,frac_active,headroom,total_weight,struct_access,eff_alt,bvisit_frac
regular,2,0,A,48,400,-7.00000,20.00000,94.00000,0.13905,4.48512,1219.47790,73.00000,503.84015,0.00000
regular,2,0,A,48,1000,-6.00000,43.00000,192.00000,0.28402,3.98253,1821.77989,86.00000,513.99694,0.04600
regular,2,0,A,48,2000,-8.00000,73.00000,298.00000,0.44083,3.43760,2585.46316,96.00000,1129.01106,0.05050
regular,2,0,A,48,5000,-32.00000,188.00000,424.00000,0.62722,2.45017,4029.05440,119.00000,2336.57529,0.07440
regular,2,0,A,48,10000,-46.00000,329.00000,538.00000,0.79586,1.62569,5463.50975,137.00000,3842.17311,0.08510
regular,2,0,B,48,0,0.00000,0.00000,20.00000,0.02959,4.96409,757.25000,68.00000,607.26700,0.00000
regular,2,0,B,48,100,0.00000,5.00000,48.00000,0.07101,4.81564,898.93164,88.00000,1654.18747,0.00000
regular,2,0,B,48,200,1.00000,9.00000,54.00000,0.07988,4.73753,965.78796,93.00000,1783.27878,0.00000
regular,2,0,B,48,400,1.00000,13.00000,106.00000,0.15680,4.48236,1239.91321,93.00000,1768.15566,0.16000
regular,2,0,B,48,1000,4.00000,45.00000,220.00000,0.32544,3.97507,1885.21337,124.00000,2941.02195,0.08600
regular,2,0,B,48,2000,17.00000,87.00000,294.00000,0.43491,3.38753,2625.53507,124.00000,3675.00873,0.11700
regular,2,0,B,48,5000,34.00000,207.00000,422.00000,0.62426,2.50597,3958.73544,128.00000,4726.11600,0.13920
regular,2,0,B,48,10000,52.00000,324.00000,540.00000,0.79882,1.68341,5400.05296,134.00000,5439.55019,0.13020
regular,2,0,A,49,0,0.00000,0.00000,18.00000,0.02663,4.96399,755.25000,66.00000,607.71893,0.00000
regular,2,0,A,49,100,0.00000,3.00000,42.00000,0.06213,4.80674,898.52734,81.00000,1701.66245,0.00000
regular,2,0,A,49,200,-1.00000,8.00000,56.00000,0.08284,4.71490,985.67493,98.00000,2102.37308,0.00000
regular,2,0,A,49,400,-2.00000,12.00000,84.00000,0.12426,4.54763,1154.63318,107.00000,2854.73958,0.00000
regular,2,0,A,49,1000,-5.00000,41.00000,182.00000,0.26923,4.04527,1745.57103,119.00000,3575.37053,0.02100
regular,2,0,A,49,2000,-4.00000,72.00000,294.00000,0.43491,3.52907,2483.28782,133.00000,4411.00645,0.02150
regular,2,0,A,49,5000,-30.00000,186.00000,480.00000,0.71006,2.42197,4261.42881,135.00000,5006.76801,0.04940
regular,2,0,A,49,10000,-53.00000,356.00000,584.00000,0.86391,1.50897,5815.88815,136.00000,5914.66067,0.06270
regular,2,0,B,49,0,0.00000,0.00000,20.00000,0.02959,4.96409,757.25000,68.00000,607.26700,0.00000
regular,2,0,B,49,100,0.00000,1.00000,50.00000,0.07396,4.78144,927.32568,80.00000,782.76108,0.00000
regular,2,0,B,49,200,0.00000,2.00000,82.00000,0.12130,4.63691,1080.92725,89.00000,890.83835,0.00000
regular,2,0,B,49,400,-7.00000,11.00000,120.00000,0.17751,4.42060,1312.48193,101.00000,1365.81341,0.00000
regular,2,0,B,49,1000,-12.00000,31.00000,206.00000,0.30473,3.93880,1890.11623,109.00000,1723.38744,0.06600
regular,2,0,B,49,2000,-34.00000,71.00000,308.00000,0.45562,3.45593,2592.40585,115.00000,1862.73802,0.05300
regular,2,0,B,49,5000,-36.00000,181.00000,466.00000,0.68935,2.46776,4157.45234,133.00000,3639.29193,0.07760
regular,2,0,B,49,10000,-39.00000,345.00000,596.00000,0.88166,1.50033,5881.06468,137.00000,5446.56264,0.08940
regular,2,0,A,50,0,0.00000,0.00000,18.00000,0.02663,4.96399,755.25000,66.00000,607.71893,0.00000
regular,2,0,A,50,100,0.00000,1.00000,36.00000,0.05325,4.83825,867.83008,78.00000,1456.23259,0.00000
regular,2,0,A,50,200,0.00000,6.00000,52.00000,0.07692,4.72567,972.31244,86.00000,2230.74978,0.00000
regular,2,0,A,50,400,2.00000,13.00000,86.00000,0.12722,4.50800,1189.12088,95.00000,2969.44374,0.00000
regular,2,0,A,50,1000,11.00000,38.00000,176.00000,0.26036,4.00069,1773.39140,101.00000,3679.69623,0.08400
regular,2,0,A,50,2000,11.00000,75.00000,266.00000,0.39349,3.46893,2472.85928,117.00000,4144.51420,0.07250
regular,2,0,A,50,5000,13.00000,202.00000,464.00000,0.68639,2.45857,4161.17842,133.00000,5447.64332,0.06780
regular,2,0,A,50,10000,-14.00000,352.00000,604.00000,0.89349,1.48418,5938.30543,138.00000,5965.96023,0.08040
regular,2,0,B,50,0,0.00000,0.00000,20.00000,0.02959,4.96409,757.25000,68.00000,607.26700,0.00000
regular,2,0,B,50,100,-2.00000,3.00000,34.00000,0.05030,4.82767,873.38348,81.00000,989.09400,0.00000
regular,2,0,B,50,200,-2.00000,5.00000,58.00000,0.08580,4.70771,993.77341,91.00000,1164.82896,0.00000
regular,2,0,B,50,400,0.00000,18.00000,94.00000,0.13905,4.48953,1215.92640,99.00000,2012.42533,0.00000
regular,2,0,B,50,1000,0.00000,45.00000,198.00000,0.29290,4.06348,1760.29383,113.00000,2657.97870,0.03000
regular,2,0,B,50,2000,-11.00000,82.00000,306.00000,0.45266,3.53379,2508.13987,124.00000,3518.27870,0.05600
regular,2,0,B,50,5000,-31.00000,190.00000,518.00000,0.76627,2.47922,4327.04377,135.00000,4165.76096,0.11660
regular,2,0,B,50,10000,-53.00000,343.00000,588.00000,0.86982,1.59286,5724.87673,138.00000,5443.10531,0.11250
regular,2,0,A,51,0,0.00000,0.00000,18.00000,0.02663,4.96399,755.25000,66.00000,607.71893,0.00000
regular,2,0,A,51,100,3.00000,4.00000,34.00000,0.05030,4.82596,874.65820,74.00000,807.66460,0.00000
regular,2,0,A,51,200,4.00000,5.00000,52.00000,0.07692,4.71366,981.47992,82.00000,980.06605,0.00000
regular,2,0,A,51,400,10.00000,20.00000,66.00000,0.09763,4.55327,1124.11273,90.00000,1336.02820,0.00000
regular,2,0,A,51,1000,7.00000,39.00000,156.00000,0.23077,4.11796,1631.72650,99.00000,1699.20554,0.00100
regular,2,0,A,51,2000,-2.00000,73.00000,246.00000,0.36391,3.54571,2348.75552,106.00000,2244.19541,0.04900
regular,2,0,A,51,5000,7.00000,187.00000,384.00000,0.56805,2.58134,3743.43161,123.00000,4819.92077,0.05140
regular,2,0,A,51,10000,2.00000,317.00000,514.00000,0.76036,1.73966,5218.92108,134.00000,5571.41163,0.07600
regular,2,0,B,51,0,0.00000,0.00000,20.00000,0.02959,4.96409,757.25000,68.00000,607.26700,0.00000
regular,2,0,B,51,100,2.00000,4.00000,46.00000,0.06805,4.83013,885.59310,83.00000,1726.88048,0.00000
regular,2,0,B,51,200,1.00000,6.00000,78.00000,0.11538,4.68564,1037.02670,86.00000,1763.46397,0.00000
regular,2,0,B,51,400,2.00000,13.00000,96.00000,0.14201,4.49356,1215.69991,92.00000,1950.78605,0.00000
regular,2,0,B,51,1000,-2.00000,38.00000,220.00000,0.32544,3.96324,1896.22629,112.00000,2790.13863,0.02900
regular,2,0,B,51,2000,0.00000,80.00000,342.00000,0.50592,3.45775,2676.98727,121.00000,3771.54234,0.01950
regular,2,0,B,51,5000,-39.00000,179.00000,448.00000,0.66272,2.55629,3991.25580,130.00000,5177.71055,0.02720
regular,2,0,B,51,10000,-51.00000,317.00000,618.00000,0.91420,1.60868,5836.06673,136.00000,5680.12648,0.05920
regular,2,0,A,52,0,0.00000,0.00000,18.00000,0.02663,4.96399,755.25000,66.00000,607.71893,0.00000
regular,2,0,A,52,100,0.00000,1.00000,50.00000,0.07396,4.79446,917.41602,84.00000,979.61786,0.00000
regular,2,0,A,52,200,-1.00000,7.00000,76.00000,0.11243,4.66153,1053.37695,89.00000,1052.94096,0.00000
regular,2,0,A,52,400,-1.00000,15.00000,110.00000,0.16272,4.44183,1279.25615,89.00000,1053.77271,0.11500
regular,2,0,A,52,1000,-4.00000,38.00000,240.00000,0.35503,3.91756,1980.40123,109.00000,1620.12172,0.08100
regular,2,0,A,52,2000,-2.00000,75.00000,306.00000,0.45266,3.44479,2598.64412,121.00000,2238.31929,0.07200
regular,2,0,A,52,5000,-21.00000,190.00000,544.00000,0.80473,2.36900,4556.90001,137.00000,3606.19126,0.10580
regular,2,0,A,52,10000,-16.00000,365.00000,602.00000,0.89053,1.44014,5987.09488,138.00000,5030.06537,0.11560
regular,2,0,B,52,0,0.00000,0.00000,20.00000,0.02959,4.96409,757.25000,68.00000,607.26700,0.00000
regular,2,0,B,52,100,-1.00000,2.00000,54.00000,0.07988,4.78043,932.96875,78.00000,1067.68707,0.00000
regular,2,0,B,52,200,-1.00000,5.00000,82.00000,0.12130,4.63969,1078.72266,85.00000,1151.62000,0.00000
regular,2,0,B,52,400,-1.00000,12.00000,112.00000,0.16568,4.47585,1254.37939,85.00000,1151.62000,0.09500
regular,2,0,B,52,1000,7.00000,40.00000,172.00000,0.25444,3.99543,1770.03178,110.00000,2607.30552,0.03800
regular,2,0,B,52,2000,8.00000,84.00000,264.00000,0.39053,3.42589,2509.75259,117.00000,3981.70002,0.07550
regular,2,0,B,52,5000,-11.00000,185.00000,428.00000,0.63314,2.46902,4021.78377,131.00000,4889.80843,0.07400
regular,2,0,B,52,10000,-3.00000,326.00000,590.00000,0.87278,1.62670,5689.65828,136.00000,5402.87910,0.08260
regular,2,0,A,53,0,0.00000,0.00000,18.00000,0.02663,4.96399,755.25000,66.00000,607.71893,0.00000
regular,2,0,A,53,100,0.00000,2.00000,38.00000,0.05621,4.83260,874.38071,81.00000,1202.80010,0.00000
regular,2,0,A,53,200,0.00000,4.00000,62.00000,0.09172,4.69636,1007.71664,89.00000,2092.30554,0.00000
regular,2,0,A,53,400,-1.00000,12.00000,92.00000,0.13609,4.49423,1209.13386,102.00000,2495.81302,0.00000
regular,2,0,A,53,1000,7.00000,37.00000,150.00000,0.22189,4.11593,1622.18032,109.00000,4066.33360,0.00000
regular,2,0,A,53,2000,1.00000,78.00000,242.00000,0.35799,3.63781,2251.16439,121.00000,4998.91765,0.00700
regular,2,0,A,53,5000,35.00000,182.00000,394.00000,0.58284,2.64493,3707.34802,131.00000,5508.33873,0.02440
regular,2,0,A,53,10000,33.00000,324.00000,506.00000,0.74852,1.80342,5107.23577,136.00000,5977.63390,0.03670
regular,2,0,B,53,0,0.00000,0.00000,20.00000,0.02959,4.96409,757.25000,68.00000,607.26700,0.00000
regular,2,0,B,53,100,-3.00000,3.00000,38.00000,0.05621,4.85084,860.71875,71.00000,579.03952,0.00000
regular,2,0,B,53,200,-4.00000,6.00000,54.00000,0.07988,4.72138,978.14148,71.00000,581.61418,0.00000
regular,2,0,B,53,400,-5.00000,16.00000,88.00000,0.13018,4.53513,1170.42921,71.00000,582.45016,0.06750
regular,2,0,B,53,1000,-9.00000,38.00000,170.00000,0.25148,4.07651,1694.59728,102.00000,1280.94191,0.06100
regular,2,0,B,53,2000,-8.00000,76.00000,304.00000,0.44970,3.46038,2577.71265,113.00000,1292.82057,0.11350
regular,2,0,B,53,5000,11.00000,198.00000,438.00000,0.64793,2.46320,4063.78542,124.00000,2293.54897,0.12960
regular,2,0,B,53,10000,-12.00000,346.00000,546.00000,0.80769,1.56433,5575.63848,131.00000,4373.09449,0.10200
regular,2,0,A,54,0,0.00000,0.00000,18.00000,0.02663,4.96399,755.25000,66.00000,607.71893,0.00000
regular,2,0,A,54,100,0.00000,1.00000,58.00000,0.08580,4.79397,927.43445,80.00000,731.64882,0.00000
regular,2,0,A,54,200,0.00000,4.00000,72.00000,0.10651,4.66256,1047.21570,82.00000,733.22025,0.00000
regular,2,0,A,54,400,-4.00000,11.00000,118.00000,0.17456,4.44175,1291.79205,83.00000,785.56569,0.00250
regular,2,0,A,54,1000,-22.00000,37.00000,160.00000,0.23669,4.08302,1669.68720,83.00000,785.56569,0.10600
regular,2,0,A,54,2000,-41.00000,80.00000,264.00000,0.39053,3.53108,2407.19365,112.00000,2839.51480,0.08050
regular,2,0,A,54,5000,-68.00000,182.00000,362.00000,0.53550,2.61563,3631.43104,117.00000,3670.25948,0.11140
regular,2,0,A,54,10000,-74.00000,313.00000,576.00000,0.85207,1.74618,5474.66172,134.00000,4650.99354,0.10310
regular,2,0,B,54,0,0.00000,0.00000,20.00000,0.02959,4.96409,757.25000,68.00000,607.26700,0.00000
regular,2,0,B,54,100,-1.00000,2.00000,34.00000,0.05030,4.83321,869.26025,79.00000,1134.81418,0.00000
regular,2,0,B,54,200,-5.00000,7.00000,54.00000,0.07988,4.70545,990.33447,81.00000,1133.51548,0.00500
regular,2,0,B,54,400,-14.00000,19.00000,94.00000,0.13905,4.50656,1202.21558,81.00000,1133.51548,0.02750
regular,2,0,B,54,1000,-26.00000,41.00000,206.00000,0.30473,4.04086,1796.52862,92.00000,2075.27564,0.07700
regular,2,0,B,54,2000,-35.00000,75.00000,336.00000,0.49704,3.45959,2659.81002,126.00000,3347.09073,0.06750
regular,2,0,B,54,5000,-37.00000,193.00000,516.00000,0.76331,2.35304,4474.82186,133.00000,4456.60337,0.07820
regular,2,0,B,54,10000,-38.00000,371.00000,594.00000,0.87870,1.42236,5973.81625,136.00000,5109.47694,0.08470
regular,2,0,A,55,0,0.00000,0.00000,18.00000,0.02663,4.96399,755.25000,66.00000,607.71893,0.00000
regular,2,0,A,55,100,2.00000,4.00000,42.00000,0.06213,4.83223,879.32812,85.00000,1300.99029,0.00000
regular,2,0,A,55,200,4.00000,7.00000,56.00000,0.08284,4.68868,1005.78021,88.00000,2146.30807,0.00000
regular,2,0,A,55,400,4.00000,14.00000,108.00000,0.15976,4.45518,1265.20354,93.00000,2242.03956,0.12250
regular,2,0,A,55,1000,13.00000,36.00000,188.00000,0.27811,4.01454,1784.92877,106.00000,3186.56941,0.09400
regular,2,0,A,55,2000,12.00000,78.00000,278.00000,0.41124,3.47073,2501.44593,116.00000,3781.66398,0.08250
regular,2,0,A,55,5000,-19.00000,184.00000,386.00000,0.57101,2.57159,3760.96552,123.00000,4380.19392,0.10100
regular,2,0,A,55,10000,-50.00000,327.00000,496.00000,0.73373,1.75016,5129.55586,130.00000,5494.59050,0.08480
regular,2,0,B,55,0,0.00000,0.00000,20.00000,0.02959,4.96409,757.25000,68.00000,607.26700,0.00000
regular,2,0,B,55,100,0.00000,2.00000,46.00000,0.06805,4.80371,905.58887,82.00000,727.48298,0.00000
regular,2,0,B,55,200,0.00000,4.00000,76.00000,0.11243,4.64132,1069.28271,82.00000,727.51589,0.08500
regular,2,0,B,55,400,1.00000,19.00000,94.00000,0.13905,4.49918,1208.16299,82.00000,727.51589,0.11250
regular,2,0,B,55,1000,-3.00000,35.00000,160.00000,0.23669,4.07073,1680.39275,84.00000,922.07340,0.11000
regular,2,0,B,55,2000,-10.00000,72.00000,298.00000,0.44083,3.44403,2578.97865,102.00000,1949.08250,0.07000
regular,2,0,B,55,5000,-19.00000,198.00000,460.00000,0.68047,2.49914,4099.50833,124.00000,3526.40867,0.06820
regular,2,0,B,55,10000,-12.00000,340.00000,558.00000,0.82544,1.54016,5659.54211,134.00000,5321.46610,0.08350
regular,2,0,A,56,0,0.00000,0.00000,18.00000,0.02663,4.96399,755.25000,66.00000,607.71893,0.00000
regular,2,0,A,56,100,-2.00000,2.00000,54.00000,0.07988,4.80009,917.93457,79.00000,552.12034,0.00000
regular,2,0,A,56,200,-1.00000,7.00000,78.00000,0.11538,4.68350,1038.71664,90.00000,1749.60387,0.00000
regular,2,0,A,56,400,0.00000,15.00000,118.00000,0.17456,4.47975,1260.28416,107.00000,2149.95589,0.00000
regular,2,0,A,56,1000,-4.00000,40.00000,182.00000,0.26923,4.02738,1761.54614,116.00000,2878.21629,0.00000
regular,2,0,A,56,2000,-7.00000,84.00000,280.00000,0.41420,3.49200,2485.42766,130.00000,4307.20959,0.00050
regular,2,0,A,56,5000,-24.00000,192.00000,464.00000,0.68639,2.50227,4109.83035,137.00000,5308.67557,0.01460
regular,2,0,A,56,10000,-42.00000,337.00000,604.00000,0.89349,1.61440,5767.06872,138.00000,5724.23972,0.03940
regular,2,0,B,56,0,0.00000,0.00000,20.00000,0.02959,4.96409,757.25000,68.00000,607.26700,0.00000
regular,2,0,B,56,100,-1.00000,5.00000,50.00000,0.07396,4.78883,921.70312,86.00000,1182.08553,0.00000
regular,2,0,B,56,200,-3.00000,7.00000,74.00000,0.10947,4.64849,1060.93750,86.00000,1182.07716,0.00000
regular,2,0,B,56,400,-6.00000,16.00000,112.00000,0.16568,4.44122,1282.87213,88.00000,1695.27451,0.05000
regular,2,0,B,56,1000,-8.00000,38.00000,230.00000,0.34024,3.92809,1949.66802,104.00000,2794.95706,0.05500
regular,2,0,B,56,2000,-12.00000,75.00000,308.00000,0.45562,3.38816,2661.46522,116.00000,3569.67276,0.08200
regular,2,0,B,56,5000,-45.00000,192.00000,456.00000,0.67456,2.43708,4157.92621,125.00000,4450.87742,0.08140
regular,2,0,B,56,10000,-58.00000,347.00000,584.00000,0.86391,1.58079,5722.88312,138.00000,5745.80091,0.08440
regular,2,0,A,57,0,0.00000,0.00000,18.00000,0.02663,4.96399,755.25000,66.00000,607.71893,0.00000
regular,2,0,A,57,100,1.00000,2.00000,54.00000,0.07988,4.81431,907.05078,92.00000,973.62181,0.00000
regular,2,0,A,57,200,1.00000,5.00000,70.00000,0.10355,4.70016,1015.17480,93.00000,1335.68411,0.00000
regular,2,0,A,57,400,2.00000,11.00000,108.00000,0.15976,4.50193,1226.92114,105.00000,1809.27071,0.01000
regular,2,0,A,57,1000,2.00000,34.00000,180.00000,0.26627,4.05407,1733.82604,111.00000,2377.96010,0.16700
regular,2,0,A,57,2000,3.00000,86.00000,250.00000,0.36982,3.54227,2361.87996,115.00000,2765.42827,0.16800
regular,2,0,A,57,5000,19.00000,185.00000,392.00000,0.57988,2.56020,3794.09799,130.00000,4135.91941,0.13820
regular,2,0,A,57,10000,33.00000,350.00000,578.00000,0.85503,1.50391,5795.45497,138.00000,5709.82029,0.12660
regular,2,0,B,57,0,0.00000,0.00000,20.00000,0.02959,4.96409,757.25000,68.00000,607.26700,0.00000
regular,2,0,B,57,100,-1.00000,3.00000,38.00000,0.05621,4.82070,883.29626,89.00000,1437.29915,0.00000
regular,2,0,B,57,200,-1.00000,8.00000,58.00000,0.08580,4.74463,965.37650,94.00000,2036.51261,0.00000
regular,2,0,B,57,400,-6.00000,18.00000,116.00000,0.17160,4.50474,1236.58145,102.00000,2106.61392,0.00000
regular,2,0,B,57,1000,-9.00000,40.00000,208.00000,0.30769,3.99824,1839.61790,111.00000,3255.53876,0.06200
regular,2,0,B,57,2000,-25.00000,80.00000,274.00000,0.40533,3.50434,2458.22045,117.00000,3920.81688,0.08700
regular,2,0,B,57,5000,-46.00000,181.00000,390.00000,0.57692,2.62951,3710.90457,125.00000,4776.94403,0.08260
regular,2,0,B,57,10000,-59.00000,328.00000,558.00000,0.82544,1.63325,5541.40026,132.00000,5648.76765,0.10500
regular,2,0,A,58,0,0.00000,0.00000,18.00000,0.02663,4.96399,755.25000,66.00000,607.71893,0.00000
regular,2,0,A,58,100,3.00000,6.00000,32.00000,0.04734,4.85010,854.37505,76.00000,1315.45553,0.00000
regular,2,0,A,58,200,3.00000,11.00000,64.00000,0.09467,4.71384,996.77055,85.00000,1380.27095,0.00000
regular,2,0,A,58,400,5.00000,19.00000,94.00000,0.13905,4.48482,1219.71851,101.00000,2192.33349,0.00000
regular,2,0,A,58,1000,2.00000,37.00000,180.00000,0.26627,4.08615,1705.24348,117.00000,2653.75312,0.01000
regular,2,0,A,58,2000,0.00000,70.00000,264.00000,0.39053,3.56801,2371.19346,125.00000,3247.09435,0.01200
regular,2,0,A,58,5000,-37.00000,184.00000,400.00000,0.59172,2.56227,3819.31842,133.00000,4460.91342,0.06720
regular,2,0,A,58,10000,-54.00000,341.00000,598.00000,0.88462,1.62072,5732.47987,138.00000,5174.40519,0.07710
regular,2,0,B,58,0,0.00000,0.00000,20.00000,0.02959,4.96409,757.25000,68.00000,607.26700,0.00000
regular,2,0,B,58,100,1.00000,2.00000,42.00000,0.06213,4.82016,888.41748,86.00000,1708.27599,0.00000
regular,2,0,B,58,200,1.00000,6.00000,58.00000,0.08580,4.72327,981.80746,89.00000,2025.94858,0.00000
regular,2,0,B,58,400,-5.00000,16.00000,96.00000,0.14201,4.54247,1176.22588,96.00000,2131.78280,0.00250
regular,2,0,B,58,1000,-9.00000,34.00000,200.00000,0.29586,4.05278,1773.91723,113.00000,2621.64746,0.00500
regular,2,0,B,58,2000,-24.00000,80.00000,298.00000,0.44083,3.52236,2499.93770,124.00000,2981.13877,0.03650
regular,2,0,B,58,5000,-21.00000,186.00000,456.00000,0.67456,2.52301,4057.64645,134.00000,4591.84115,0.05020
regular,2,0,B,58,10000,-34.00000,358.00000,592.00000,0.87574,1.54216,5808.56237,138.00000,5108.45742,0.06680
regular,2,0,A,59,0,0.00000,0.00000,18.00000,0.02663,4.96399,755.25000,66.00000,607.71893,0.00000
regular,2,0,A,59,100,0.00000,3.00000,36.00000,0.05325,4.82854,875.08105,78.00000,1287.97231,0.00000
regular,2,0,A,59,200,1.00000,6.00000,54.00000,0.07988,4.72818,972.94182,81.00000,1435.17416,0.00000
regular,2,0,A,59,400,8.00000,16.00000,100.00000,0.14793,4.48728,1226.81383,83.00000,1651.36645,0.00500
regular,2,0,A,59,1000,13.00000,46.00000,164.00000,0.24260,4.01483,1737.02163,98.00000,2920.19189,0.02200
regular,2,0,A,59,2000,10.00000,84.00000,262.00000,0.38757,3.52642,2406.79411,113.00000,3496.13682,0.02300
regular,2,0,A,59,5000,-1.00000,191.00000,430.00000,0.63609,2.50516,3987.61699,131.00000,4908.25565,0.03820
regular,2,0,A,59,10000,-26.00000,336.00000,556.00000,0.82249,1.56336,5621.22863,136.00000,5462.29387,0.05430
regular,2,0,B,59,0,0.00000,0.00000,20.00000,0.02959,4.96409,757.25000,68.00000,607.26700,0.00000
regular,2,0,B,59,100,0.00000,3.00000,42.00000,0.06213,4.81517,892.17480,75.00000,705.74959,0.00000
regular,2,0,B,59,200,-1.00000,4.00000,74.00000,0.10947,4.65229,1057.95410,78.00000,713.85664,0.00000
regular,2,0,B,59,400,-7.00000,17.00000,94.00000,0.13905,4.48671,1218.19853,86.00000,1868.35114,0.00000
regular,2,0,B,59,1000,-17.00000,35.00000,168.00000,0.24852,4.07335,1693.52382,100.00000,2468.25061,0.00000
regular,2,0,B,59,2000,-8.00000,77.00000,296.00000,0.43787,3.44210,2575.80530,113.00000,3440.55528,0.01250
regular,2,0,B,59,5000,-40.00000,182.00000,438.00000,0.64793,2.62296,3880.22017,135.00000,4878.95473,0.03060
regular,2,0,B,59,10000,-53.00000,317.00000,570.00000,0.84320,1.62163,5608.69769,138.00000,5807.95658,0.05610
regular,2,0,A,60,0,0.00000,0.00000,18.00000,0.02663,4.96399,755.25000,66.00000,607.71893,0.00000
regular,2,0,A,60,100,0.00000,1.00000,56.00000,0.08284,4.79140,927.00000,92.00000,1864.99113,0.00000
regular,2,0,A,60,200,0.00000,4.00000,86.00000,0.12722,4.63890,1084.79297,103.00000,2068.93382,0.00000
regular,2,0,A,60,400,0.00000,7.00000,128.00000,0.18935,4.42431,1322.00764,111.00000,2513.56079,0.00000
regular,2,0,A,60,1000,1.00000,34.00000,252.00000,0.37278,3.95972,1964.79428,125.00000,3357.15208,0.00300
regular,2,0,A,60,2000,0.00000,79.00000,350.00000,0.51775,3.38712,2772.26950,132.00000,3817.12386,0.00250
regular,2,0,A,60,5000,-36.00000,208.00000,512.00000,0.75740,2.38431,4421.98414,138.00000,4445.81638,0.04620
regular,2,0,A,60,10000,-47.00000,351.00000,598.00000,0.88462,1.52992,5851.33516,138.00000,5123.98101,0.06250
regular,2,0,B,60,0,0.00000,0.00000,20.00000,0.02959,4.96409,757.25000,68.00000,607.26700,0.00000
regular,2,0,B,60,100,0.00000,3.00000,34.00000,0.05030,4.82487,875.46814,78.00000,1153.45474,0.00000
regular,2,0,B,60,200,-3.00000,10.00000,70.00000,0.10355,4.68046,1030.56024,94.00000,2085.10151,0.00000
regular,2,0,B,60,400,-6.00000,14.00000,102.00000,0.15089,4.49672,1222.16925,99.00000,2614.64580,0.00000
regular,2,0,B,60,1000,-7.00000,39.00000,190.00000,0.28107,3.98683,1813.86895,108.00000,3007.76114,0.00000
regular,2,0,B,60,2000,-18.00000,79.00000,284.00000,0.42012,3.46390,2523.42029,112.00000,3572.46530,0.00800
regular,2,0,B,60,5000,-11.00000,191.00000,532.00000,0.78698,2.44987,4412.81224,135.00000,4531.52101,0.03900
regular,2,0,B,60,10000,-2.00000,359.00000,622.00000,0.92012,1.47075,6037.49453,138.00000,5208.08633,0.06710
regular,2,0,A,61,0,0.00000,0.00000,18.00000,0.02663,4.96399,755.25000,66.00000,607.71893,0.00000
regular,2,0,A,61,100,0.00000,1.00000,46.00000,0.06805,4.80367,905.62061,86.00000,1604.50653,0.00000
regular,2,0,A,61,200,0.00000,3.00000,76.00000,0.11243,4.67476,1042.96436,88.00000,1601.35876,0.14000
regular,2,0,A,61,400,1.00000,13.00000,112.00000,0.16568,4.45411,1272.26880,99.00000,1912.06939,0.13000
regular,2,0,A,61,1000,3.00000,39.00000,184.00000,0.27219,3.96827,1818.39762,107.00000,2628.41028,0.08800
regular,2,0,A,61,2000,-1.00000,74.00000,354.00000,0.52367,3.39298,2776.47324,118.00000,2892.97222,0.07350
regular,2,0,A,61,5000,-1.00000,196.00000,460.00000,0.68047,2.44339,4164.78618,131.00000,4323.47624,0.09020
regular,2,0,A,61,10000,24.00000,331.00000,526.00000,0.77811,1.62083,5417.03411,134.00000,4923.80980,0.08980
regular,2,0,B,61,0,0.00000,0.00000,20.00000,0.02959,4.96409,757.25000,68.00000,607.26700,0.00000
regular,2,0,B,61,100,0.00000,2.00000,32.00000,0.04734,4.83854,862.96460,75.00000,1102.39115,0.00000
regular,2,0,B,61,200,0.00000,4.00000,70.00000,0.10355,4.67355,1035.95361,93.00000,1950.96752,0.00000
regular,2,0,B,61,400,-1.00000,11.00000,122.00000,0.18047,4.43775,1301.35175,96.00000,1977.61943,0.04500
regular,2,0,B,61,1000,4.00000,43.00000,178.00000,0.26331,4.00225,1776.00099,105.00000,2891.12951,0.01800
regular,2,0,B,61,2000,3.00000,73.00000,242.00000,0.35799,3.53183,2352.16344,111.00000,3275.67999,0.05450
regular,2,0,B,61,5000,8.00000,176.00000,422.00000,0.62426,2.61492,3835.29521,114.00000,4002.45558,0.08580
regular,2,0,B,61,10000,-2.00000,332.00000,596.00000,0.88166,1.64358,5693.83509,134.00000,4782.26164,0.10130
regular,2,0,A,62,0,0.00000,0.00000,18.00000,0.02663,4.96399,755.25000,66.00000,607.71893,0.00000
regular,2,0,A,62,100,-1.00000,1.00000,46.00000,0.06805,4.81802,894.75879,86.00000,937.15538,0.00000
regular,2,0,A,62,200,-1.00000,4.00000,76.00000,0.11243,4.67451,1043.15967,100.00000,1233.45614,0.00000
regular,2,0,A,62,400,-1.00000,12.00000,104.00000,0.15385,4.48188,1237.26746,105.00000,1609.35201,0.00000
regular,2,0,A,62,1000,-3.00000,33.00000,190.00000,0.28107,4.03372,1771.61865,119.00000,3802.66186,0.00000
regular,2,0,A,62,2000,-2.00000,79.00000,316.00000,0.46746,3.39058,2679.87227,125.00000,4316.98241,0.01850
regular,2,0,A,62,5000,1.00000,187.00000,486.00000,0.71893,2.50072,4188.63301,138.00000,5129.60801,0.03980
regular,2,0,A,62,10000,-2.00000,354.00000,606.00000,0.89645,1.55271,5857.08327,138.00000,5985.71981,0.04450
regular,2,0,B,62,0,0.00000,0.00000,20.00000,0.02959,4.96409,757.25000,68.00000,607.26700,0.00000
